rowNumber,queueId,questionNumber,questionType,questionText,subject,grade,topic,subtopic,learningObjective,bloomsLevel,difficultyLevel,difficultyRating,summary,options,explanation,generationMetadata
1,tlnpvkdu0-srln1bpr-lscur1944-q1-mcq,Q1,mcq,"Choose the best estimate for 124,365 + 87,492 by rounding each number to the nearest thousand first.",Maths,4,Large Numbers & Place Value,Rounding Large Numbers,Students can use rounding to estimate and check answers,Applying,easy,1,"MCQ for Grade 4 Large Numbers & Place Value: Rounding Large Numbers, aligned to Students can use rounding to estimate and check answers.","[{""text"":""211,000"",""correct"":true},{""text"":""210,000"",""correct"":false},{""text"":""212,000"",""correct"":false},{""text"":""200,000"",""correct"":false}]","Nice job! 124,365 rounds to 124,000 and 87,492 rounds to 87,000. Then 124,000 + 87,000 = 211,000. The other choices come from rounding one or both numbers the wrong way.","{""questionNumber"":""Q1"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Large Numbers & Place Value"",""subtopic"":""Rounding Large Numbers"",""learning_objective"":""Students can use rounding to estimate and check answers"",""focus"":""Estimate a sum by rounding each addend to the nearest thousand""}"
2,tlnpvkdu0-srln1bpr-lscur1944-q2-mcq,Q2,mcq,"Select the true statement about rounding 56,499 to the nearest thousand.",Maths,4,Large Numbers & Place Value,Rounding Large Numbers,Students can use rounding to estimate and check answers,Understanding,easy,1,"MCQ for Grade 4 Large Numbers & Place Value: Rounding Large Numbers, aligned to Students can use rounding to estimate and check answers.","[{""text"":""56,499 rounds to 57,000."",""correct"":false},{""text"":""56,499 rounds to 56,500."",""correct"":false},{""text"":""56,499 rounds to 56,000."",""correct"":true},{""text"":""56,499 rounds to 55,000."",""correct"":false}]","Great thinking! 56,499 is less than 56,500, so it rounds down to 56,000. 57,000 would be for numbers that are 56,500 or more.","{""questionNumber"":""Q2"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Large Numbers & Place Value"",""subtopic"":""Rounding Large Numbers"",""learning_objective"":""Students can use rounding to estimate and check answers"",""focus"":""Recognise how a number rounds to the nearest thousand""}"
3,tlnpvkdu0-srln1bpr-lscur1944-q3-mcq,Q3,mcq,"A toy shop has 72,650 stickers in one box and 15,240 stickers in another box. Choose the best estimate of the total by rounding each number to the nearest thousand.",Maths,4,Large Numbers & Place Value,Rounding Large Numbers,Students can use rounding to estimate and check answers,Applying,easy,1,"MCQ for Grade 4 Large Numbers & Place Value: Rounding Large Numbers, aligned to Students can use rounding to estimate and check answers.","[{""text"":""87,000"",""correct"":false},{""text"":""88,000"",""correct"":true},{""text"":""89,000"",""correct"":false},{""text"":""90,000"",""correct"":false}]","Well done! 72,650 rounds to 73,000 and 15,240 rounds to 15,000. Adding them gives 88,000. The other answers do not match the rounded numbers.","{""questionNumber"":""Q3"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Large Numbers & Place Value"",""subtopic"":""Rounding Large Numbers"",""learning_objective"":""Students can use rounding to estimate and check answers"",""focus"":""Use rounding to the nearest thousand to estimate a total in a real-world context""}"
4,tlnpvkdu0-srln1bpr-lscur1944-q4-mcq,Q4,mcq,"What is 8,501 rounded to the nearest thousand?",Maths,4,Large Numbers & Place Value,Rounding Large Numbers,Students can use rounding to estimate and check answers,Analyzing,easy,1,"MCQ for Grade 4 Large Numbers & Place Value: Rounding Large Numbers, aligned to Students can use rounding to estimate and check answers.","[{""text"":""8,000"",""correct"":false},{""text"":""8,500"",""correct"":false},{""text"":""9,000"",""correct"":true},{""text"":""10,000"",""correct"":false}]","8,501 is 501 more than 8,000, so it is past the halfway point of 8,500. That means it rounds up to 9,000. 8,000 is too low, 8,500 is not a thousand, and 10,000 is too high.","{""questionNumber"":""Q4"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Large Numbers & Place Value"",""subtopic"":""Rounding Large Numbers"",""learning_objective"":""Students can use rounding to estimate and check answers"",""focus"":""Judge a correct rounded comparison""}"
5,tlnpvkdu0-srln1bpr-lscur1944-q5-mcq,Q5,mcq,"Three students use rounding to the nearest thousand to judge whether 349,000 could be the exact answer to 563,420 - 214,680.
Student 1: 563,000 - 215,000 = 348,000, so 349,000 could still be a reasonable exact answer.
Student 2: 563,000 - 214,000 = 349,000, so 349,000 must be the exact answer.
Student 3: 564,000 - 215,000 = 349,000, so 349,000 must be the exact answer.
Which student both rounds correctly and makes a valid conclusion about the exact answer?",Maths,4,Large Numbers & Place Value,Rounding Large Numbers,Students can use rounding to estimate and check answers,Analyzing,hard,4,"MCQ for Grade 4 Large Numbers & Place Value: Rounding Large Numbers, aligned to Students can use rounding to estimate and check answers.","[{""text"":""Student 1 only, because the numbers round to 563,000 and 215,000, giving an estimate of 348,000, and an exact answer of 349,000 can still be reasonable."",""correct"":true},{""text"":""Student 2 only, because getting 349,000 after rounding proves that 349,000 is the exact answer."",""correct"":false},{""text"":""Student 3 only, because both numbers should round up when checking a subtraction estimate."",""correct"":false},{""text"":""Students 1 and 2, because both use acceptable estimates for checking subtraction."",""correct"":false}]","563,420 rounds to 563,000 because 420 is less than 500. 214,680 rounds to 215,000 because 680 is 500 or more. So the correct estimate is 563,000 - 215,000 = 348,000. That means 349,000 is close enough to be a reasonable exact answer, so Student 1 gives the best reasoning. Student 2 rounds 214,680 incorrectly to 214,000 and also wrongly says an estimate can prove an exact answer. Student 3 rounds 563,420 incorrectly to 564,000 and also makes the same invalid conclusion.","{""questionNumber"":""Q5"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Large Numbers & Place Value"",""subtopic"":""Rounding Large Numbers"",""learning_objective"":""Students can use rounding to estimate and check answers"",""focus"":""evaluate_a_claim""}"
6,tlnpvkdu0-srln1bpr-lscur1944-q6-mcq,Q6,mcq,"Choose the only possible number of jelly beans if it rounds to 428,000 to the nearest thousand and is greater than 427,650 but less than 428,120.",Maths,4,Large Numbers & Place Value,Rounding Large Numbers,Students can use rounding to estimate and check answers,Analyzing,hard,4,"MCQ for Grade 4 Large Numbers & Place Value: Rounding Large Numbers, aligned to Students can use rounding to estimate and check answers.","[{""text"":""427,620"",""correct"":false},{""text"":""427,999"",""correct"":true},{""text"":""428,300"",""correct"":false},{""text"":""426,999"",""correct"":false}]","Super work! A number that rounds to 428,000 must be from 427,500 to 428,499. It also has to be more than 427,650 and less than 428,120. Only 427,999 fits all the rules.","{""questionNumber"":""Q6"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Large Numbers & Place Value"",""subtopic"":""Rounding Large Numbers"",""learning_objective"":""Students can use rounding to estimate and check answers"",""focus"":""multi_constraint_problem""}"
7,tlnpvkdu0-srln1bpr-lscur1944-q7-mcq,Q7,mcq,"What is 15,120 rounded to the nearest thousand?",Maths,4,Large Numbers & Place Value,Rounding Large Numbers,Students can use rounding to estimate and check answers,Understanding,easy,1,"MCQ for Grade 4 Large Numbers & Place Value: Rounding Large Numbers, aligned to Students can use rounding to estimate and check answers.","[{""text"":""16,000"",""correct"":false},{""text"":""15,000"",""correct"":true},{""text"":""14,000"",""correct"":false},{""text"":""15,100"",""correct"":false}]","To round 15,120 to the nearest thousand, look at the hundreds part: 120. Since 120 is less than 500, round down to 15,000. So 15,000 is correct. 16,000 would be rounding up, 14,000 is too low, and 15,100 is not a multiple of 1,000.","{""questionNumber"":""Q7"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Large Numbers & Place Value"",""subtopic"":""Rounding Large Numbers"",""learning_objective"":""Students can use rounding to estimate and check answers"",""focus"":""Identify correct statement about rounding down""}"
8,tlnpvkdu0-srln1bpr-lscur1944-q8-mcq,Q8,mcq,"A zoo snack cart sold 678,520 crunchy treats and 121,480 juicy treats. Two estimates were made by rounding each number to the nearest thousand.
Estimate A: 679,000 + 121,000 = 800,000
Estimate B: 679,000 + 122,000 = 801,000
If the exact total claimed is 800,300, which estimate uses correct rounding and gives the better check of that claim?",Maths,4,Large Numbers & Place Value,Rounding Large Numbers,Students can use rounding to estimate and check answers,Evaluating,hard,4,"MCQ for Grade 4 Large Numbers & Place Value: Rounding Large Numbers, aligned to Students can use rounding to estimate and check answers.","[{""text"":""Estimate A, because 678,520 rounds to 679,000 and 121,480 rounds to 121,000, giving 800,000, which is close to the claimed exact total of 800,300."",""correct"":true},{""text"":""Estimate B, because both numbers are close enough to the next thousand that 801,000 is the better check."",""correct"":false},{""text"":""Both estimates are acceptable checks because they are only 1,000 apart."",""correct"":false},{""text"":""Neither estimate is correct because 678,520 should round to 678,000, making the total much smaller."",""correct"":false}]","678,520 rounds up to 679,000 because 520 is 500 or more. 121,480 rounds down to 121,000 because 480 is less than 500. So the correct estimate is 679,000 + 121,000 = 800,000, which is Estimate A. Since 800,300 is close to 800,000, Estimate A supports that the claim is reasonable. Estimate B is not a correct nearest-thousand estimate because 121,480 should not round to 122,000.","{""questionNumber"":""Q8"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Large Numbers & Place Value"",""subtopic"":""Rounding Large Numbers"",""learning_objective"":""Students can use rounding to estimate and check answers"",""focus"":""evaluate_a_claim""}"
9,tlnpvkdu0-srln1bpr-lscur1944-q9-mcq,Q9,mcq,"Look at the two subtraction checks below for a marble race prize count. Check P: 842,349 - 257,650 ≈ 842,000 - 258,000 = 584,000. Check Q: 842,349 - 257,650 ≈ 842,000 - 257,000 = 585,000. Decide which check uses correct rounding to the nearest thousand.",Maths,4,Large Numbers & Place Value,Rounding Large Numbers,Students can use rounding to estimate and check answers,Analyzing,hard,4,"MCQ for Grade 4 Large Numbers & Place Value: Rounding Large Numbers, aligned to Students can use rounding to estimate and check answers.","[{""text"":""Check P is correct because 257,650 rounds to 258,000."",""correct"":true},{""text"":""Check Q is correct because 257,650 is closer to 257,000."",""correct"":false},{""text"":""Both checks are correct because both answers are close."",""correct"":false},{""text"":""Neither check is correct because 842,349 rounds to 843,000."",""correct"":false}]","Excellent! 842,349 rounds to 842,000, and 257,650 rounds to 258,000 because 650 is 500 or more. So Check P uses the correct rounding.","{""questionNumber"":""Q9"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Large Numbers & Place Value"",""subtopic"":""Rounding Large Numbers"",""learning_objective"":""Students can use rounding to estimate and check answers"",""focus"":""compare_methods""}"
10,tlnpvkdu0-srln1bpr-lscur1944-q10-mcq,Q10,mcq,"Three students use rounding to the nearest thousand to judge whether 601,000 is a sensible exact total for 189,520 + 410,480.
Student A: 190,000 + 410,000 = 600,000, so 601,000 is sensible.
Student B: 190,000 + 410,000 = 600,000, so 601,000 must be exact.
Student C: 189,000 + 411,000 = 600,000, so 601,000 is not sensible.
Which student uses correct rounding and also gives the most valid conclusion about the exact total?",Maths,4,Large Numbers & Place Value,Rounding Large Numbers,Students can use rounding to estimate and check answers,Analyzing,hard,4,"MCQ for Grade 4 Large Numbers & Place Value: Rounding Large Numbers, aligned to Students can use rounding to estimate and check answers.","[{""text"":""Student A, because the numbers round to 190,000 and 410,000, giving an estimate of 600,000, so 601,000 is a sensible exact total."",""correct"":true},{""text"":""Student B, because once the estimate is 600,000, the exact answer must be 601,000 if it is close."",""correct"":false},{""text"":""Student C, because 189,520 should round down and 410,480 should round up, making 601,000 unreasonable."",""correct"":false},{""text"":""Students A and B, because they used the same correct estimate."",""correct"":false}]","189,520 rounds to 190,000 because 520 is 500 or more. 410,480 rounds to 410,000 because 480 is less than 500. The estimate is 600,000. Since 601,000 is close to 600,000, it is a sensible exact total, so Student A gives the best reasoning. Student B uses the same estimate but makes an invalid conclusion: an estimate cannot prove an exact answer. Student C rounds both numbers incorrectly, so the reasoning is not valid.","{""questionNumber"":""Q10"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Large Numbers & Place Value"",""subtopic"":""Rounding Large Numbers"",""learning_objective"":""Students can use rounding to estimate and check answers"",""focus"":""operation_reasoning""}"
