rowNumber,queueId,questionNumber,questionType,questionText,subject,grade,topic,subtopic,learningObjective,bloomsLevel,difficultyLevel,difficultyRating,summary,options,explanation,generationMetadata
1,tpf1ndn-spafmo68-lsciaovkf-q1-mcq,Q1,mcq,Choose the correct result for flipping 1 coin. How many possible outcomes are there?,Maths,4,Probability & Fractions,Probability as Fractions,Students can identify all possible outcomes of a simple experiment,Knowing,easy,1,"MCQ for Grade 4 Probability & Fractions: Probability as Fractions, aligned to Students can identify all possible outcomes of a simple experiment.","[{""text"":""2"",""correct"":true},{""text"":""1"",""correct"":false},{""text"":""3"",""correct"":false},{""text"":""6"",""correct"":false}]","Great job! A coin can land on heads or tails, so there are 2 possible outcomes. The other numbers do not match a single coin flip.","{""questionNumber"":""Q1"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Probability & Fractions"",""subtopic"":""Probability as Fractions"",""learning_objective"":""Students can identify all possible outcomes of a simple experiment"",""focus"":""counting outcomes of a coin flip""}"
2,tpf1ndn-spafmo68-lsciaovkf-q2-mcq,Q2,mcq,Select the true statement about rolling 1 number cube with faces 1 to 6.,Maths,4,Probability & Fractions,Probability as Fractions,Students can identify all possible outcomes of a simple experiment,Understanding,easy,1,"MCQ for Grade 4 Probability & Fractions: Probability as Fractions, aligned to Students can identify all possible outcomes of a simple experiment.","[{""text"":""There are 6 possible outcomes."",""correct"":true},{""text"":""There are 2 possible outcomes."",""correct"":false},{""text"":""There are 5 possible outcomes."",""correct"":false},{""text"":""There are 7 possible outcomes."",""correct"":false}]","Nice thinking! A number cube has 6 faces, so it has 6 possible outcomes: 1, 2, 3, 4, 5, and 6.","{""questionNumber"":""Q2"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Probability & Fractions"",""subtopic"":""Probability as Fractions"",""learning_objective"":""Students can identify all possible outcomes of a simple experiment"",""focus"":""identifying die outcomes""}"
3,tpf1ndn-spafmo68-lsciaovkf-q3-mcq,Q3,mcq,"A toy spinner has 4 equal sections labeled cat, dog, fish, and bird. Choose the list that shows all possible outcomes of 1 spin.",Maths,4,Probability & Fractions,Probability as Fractions,Students can identify all possible outcomes of a simple experiment,Knowing,easy,1,"MCQ for Grade 4 Probability & Fractions: Probability as Fractions, aligned to Students can identify all possible outcomes of a simple experiment.","[{""text"":""cat, dog, fish, bird"",""correct"":true},{""text"":""cat, dog, fish"",""correct"":false},{""text"":""bird, bird, bird, bird"",""correct"":false},{""text"":""cat, dog, fish, bird, rabbit"",""correct"":false}]","Well done! The spinner can stop on cat, dog, fish, or bird. That is the full set of outcomes.","{""questionNumber"":""Q3"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Probability & Fractions"",""subtopic"":""Probability as Fractions"",""learning_objective"":""Students can identify all possible outcomes of a simple experiment"",""focus"":""listing spinner outcomes""}"
4,tpf1ndn-spafmo68-lsciaovkf-q4-mcq,Q4,mcq,Decide which comparison is correct for these two experiments: flipping 1 coin and rolling 1 number cube.,Maths,4,Probability & Fractions,Probability as Fractions,Students can identify all possible outcomes of a simple experiment,Understanding,easy,1,"MCQ for Grade 4 Probability & Fractions: Probability as Fractions, aligned to Students can identify all possible outcomes of a simple experiment.","[{""text"":""Rolling 1 number cube has more possible outcomes."",""correct"":true},{""text"":""Flipping 1 coin has more possible outcomes."",""correct"":false},{""text"":""They have the same number of possible outcomes."",""correct"":false},{""text"":""Neither experiment has any outcomes."",""correct"":false}]","Super work! A coin has 2 outcomes, but a number cube has 6, so rolling the cube has more outcomes.","{""questionNumber"":""Q4"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Probability & Fractions"",""subtopic"":""Probability as Fractions"",""learning_objective"":""Students can identify all possible outcomes of a simple experiment"",""focus"":""comparing numbers of outcomes""}"
5,tpf1ndn-spafmo68-lsciaovkf-q5-mcq,Q5,mcq,"Which method correctly solves this spinner puzzle? A spinner has 4 equal parts labeled heart, star, star, and moon. Then a coin is flipped.

Method 1 says, ""The chance of getting a star is 1/4 because star is only one of the names on the spinner.""
Method 2 says, ""The chance of getting a star is 1/2 because 2 of the 4 spinner parts are star, and each part matches with 2 coin results.""
Which choice is correct?",Maths,4,Probability & Fractions,Probability as Fractions,Students can identify all possible outcomes of a simple experiment,Evaluating,hard,5,"MCQ for Grade 4 Probability & Fractions: Probability as Fractions, aligned to Students can identify all possible outcomes of a simple experiment.","[{""text"":""Method 1 is correct because the coin does not change the shape name, so only the spinner names should be counted."",""correct"":false},{""text"":""Method 2 is correct because there are 8 exact outcomes altogether, and 4 of them include star."",""correct"":true},{""text"":""Method 1 is correct because there are only 4 exact outcomes, one for each spinner part."",""correct"":false},{""text"":""Neither method is correct because repeated spinner parts should be merged into one star outcome."",""correct"":false}]","There are 4 spinner parts and 2 coin results, so there are 4 × 2 = 8 exact outcomes. Since 2 spinner parts are labeled star, each of those can happen with heads or tails, making 2 × 2 = 4 star outcomes. So the chance of getting a star is 4/8 = 1/2, which means Method 2 is correct. Method 1 is wrong because it counts only different names and ignores that star appears on 2 parts. The other wrong choices either ignore the coin or incorrectly merge repeated parts.","{""questionNumber"":""Q5"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Probability & Fractions"",""subtopic"":""Probability as Fractions"",""learning_objective"":""Students can identify all possible outcomes of a simple experiment"",""focus"":""compare_methods""}"
6,tpf1ndn-spafmo68-lsciaovkf-q6-mcq,Q6,mcq,"Choose the correct result for this animal bell game. A wheel has 5 equal sections labeled cat, dog, dog, fox, fox. Then one bell rings: ding or dong. All exact outcomes with dog are removed from the list. After that, all exact outcomes with fox and dong are also removed. How many exact outcomes are left?",Maths,4,Probability & Fractions,Probability as Fractions,Students can identify all possible outcomes of a simple experiment,Analyzing,hard,4,"MCQ for Grade 4 Probability & Fractions: Probability as Fractions, aligned to Students can identify all possible outcomes of a simple experiment.","[{""text"":""8 outcomes are left, because only the 2 dog sections are removed."",""correct"":false},{""text"":""6 outcomes are left, because there are 10 outcomes at first and only the 4 dog outcomes are removed."",""correct"":false},{""text"":""4 outcomes are left, because there are 10 outcomes at first, then 4 dog outcomes and 2 fox-dong outcomes are removed."",""correct"":true},{""text"":""3 outcomes are left, because only cat-ding, cat-dong, and fox-ding remain by animal name."",""correct"":false}]","First count all exact outcomes: 5 wheel sections × 2 bell sounds = 10. Dog appears on 2 sections, and each can pair with ding or dong, so dog gives 2 × 2 = 4 outcomes. Removing those leaves 6 outcomes. Next remove all outcomes with fox and dong. There are 2 fox sections, and each has one fox-dong outcome, so 2 more outcomes are removed. Now 6 - 2 = 4 outcomes are left. Option 3 is correct. Option 1 forgets that each dog section pairs with both sounds. Option 2 stops after the first removal. Option 4 incorrectly merges the two fox sections into only one fox-ding outcome.","{""questionNumber"":""Q6"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Probability & Fractions"",""subtopic"":""Probability as Fractions"",""learning_objective"":""Students can identify all possible outcomes of a simple experiment"",""focus"":""multi_constraint_problem""}"
7,tpf1ndn-spafmo68-lsciaovkf-q7-mcq,Q7,mcq,"Choose the sentence that is correct about a bag with only 3 toy animals: lion, tiger, and panda. One toy is picked without looking.",Maths,4,Probability & Fractions,Probability as Fractions,Students can identify all possible outcomes of a simple experiment,Understanding,easy,1,"MCQ for Grade 4 Probability & Fractions: Probability as Fractions, aligned to Students can identify all possible outcomes of a simple experiment.","[{""text"":""The possible outcomes are lion, tiger, and panda."",""correct"":true},{""text"":""The only possible outcome is lion."",""correct"":false},{""text"":""There are 6 possible outcomes."",""correct"":false},{""text"":""The outcomes are heads and tails."",""correct"":false}]","Great answer! Picking one toy could give lion, tiger, or panda. Those are the possible outcomes.","{""questionNumber"":""Q7"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Probability & Fractions"",""subtopic"":""Probability as Fractions"",""learning_objective"":""Students can identify all possible outcomes of a simple experiment"",""focus"":""identifying outcomes from a set""}"
8,tpf1ndn-spafmo68-lsciaovkf-q8-mcq,Q8,mcq,"A snack box has 4 flavors of crackers: cheese, tomato, herb, and plain. One cracker pack is picked. Choose how many possible outcomes there are.",Maths,4,Probability & Fractions,Probability as Fractions,Students can identify all possible outcomes of a simple experiment,Applying,easy,1,"MCQ for Grade 4 Probability & Fractions: Probability as Fractions, aligned to Students can identify all possible outcomes of a simple experiment.","[{""text"":""4"",""correct"":true},{""text"":""2"",""correct"":false},{""text"":""3"",""correct"":false},{""text"":""5"",""correct"":false}]","Lovely work! There are 4 cracker flavors, so there are 4 possible outcomes.","{""questionNumber"":""Q8"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Probability & Fractions"",""subtopic"":""Probability as Fractions"",""learning_objective"":""Students can identify all possible outcomes of a simple experiment"",""focus"":""counting outcomes in a context""}"
9,tpf1ndn-spafmo68-lsciaovkf-q9-mcq,Q9,mcq,"A spinner has labels 1, 2, 3, 4, 5. A number cube has outcomes 1 to 6. Which statement compares the number of possible outcomes correctly?",Maths,4,Probability & Fractions,Probability as Fractions,Students can identify all possible outcomes of a simple experiment,Understanding,easy,1,"MCQ for Grade 4 Probability & Fractions: Probability as Fractions, aligned to Students can identify all possible outcomes of a simple experiment.","[{""text"":""The spinner has fewer outcomes than the number cube."",""correct"":true},{""text"":""The spinner has more outcomes than the number cube."",""correct"":false},{""text"":""The spinner and the number cube have the same number of outcomes."",""correct"":false},{""text"":""The spinner has 2 more outcomes than the number cube."",""correct"":false}]","The spinner has 5 possible outcomes: 1, 2, 3, 4, 5. The number cube has 6 possible outcomes: 1, 2, 3, 4, 5, 6. Since 5 is less than 6, the spinner has fewer outcomes than the number cube. It does not have more, the same number, or 2 more outcomes.","{""questionNumber"":""Q9"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Probability & Fractions"",""subtopic"":""Probability as Fractions"",""learning_objective"":""Students can identify all possible outcomes of a simple experiment"",""focus"":""judging number of outcomes""}"
10,tpf1ndn-spafmo68-lsciaovkf-q10-mcq,Q10,mcq,Choose the experiment that has exactly 2 possible outcomes.,Maths,4,Probability & Fractions,Probability as Fractions,Students can identify all possible outcomes of a simple experiment,Applying,easy,1,"MCQ for Grade 4 Probability & Fractions: Probability as Fractions, aligned to Students can identify all possible outcomes of a simple experiment.","[{""text"":""Flipping 1 coin"",""correct"":true},{""text"":""Rolling 1 number cube"",""correct"":false},{""text"":""Spinning a 4-color spinner"",""correct"":false},{""text"":""Picking from 3 sweets: mint, lemon, strawberry"",""correct"":false}]",Fantastic! A coin flip has 2 outcomes: heads or tails.,"{""questionNumber"":""Q10"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Probability & Fractions"",""subtopic"":""Probability as Fractions"",""learning_objective"":""Students can identify all possible outcomes of a simple experiment"",""focus"":""matching simple experiment to two outcomes""}"
