rowNumber,queueId,questionNumber,questionType,questionText,subject,grade,topic,subtopic,learningObjective,bloomsLevel,difficultyLevel,difficultyRating,summary,options,explanation,generationMetadata
1,tfps1hnq-sbb1jxd-lscuaoge2-q1-mcq,Q1,mcq,"Choose the correct result for this toy-shop budget puzzle. Mia has $39. She buys 2 spinning tops at $8 each, 1 sticker book for $7, and 1 snack pack. After buying all of them, she has exactly $9 left. The snack pack costs more than $5 and less than $9. What is the price of the snack pack?",Maths,4,Financial Problem Solving,Budgeting Basics,Students can understand and apply the concept of a simple budget,Analyzing,hard,4,"MCQ for Grade 4 Financial Problem Solving: Budgeting Basics, aligned to Students can understand and apply the concept of a simple budget.","[{""text"":""$6"",""correct"":false},{""text"":""$7"",""correct"":true},{""text"":""$8"",""correct"":false},{""text"":""$9"",""correct"":false}]","Nice thinking! First use the budget: 39 - 9 = 30 spent. Two tops and the sticker book cost 16 + 7 = 23. So the snack pack is 30 - 23 = $7. $8 is tempting, but that would spend too much.","{""questionNumber"":""Q1"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Financial Problem Solving"",""subtopic"":""Budgeting Basics"",""learning_objective"":""Students can understand and apply the concept of a simple budget"",""focus"":""reverse_reasoning""}"
2,tfps1hnq-sbb1jxd-lscuaoge2-q2-mcq,Q2,mcq,"Decide which claim about this zoo gift budget is true. There is $28 to spend. A panda keychain costs $6, a juice costs $4, and 2 cookie packs cost $5 each. One claim says all the items cost $19, so $9 is left.",Maths,4,Financial Problem Solving,Budgeting Basics,Students can understand and apply the concept of a simple budget,Evaluating,hard,4,"MCQ for Grade 4 Financial Problem Solving: Budgeting Basics, aligned to Students can understand and apply the concept of a simple budget.","[{""text"":""The claim is true because 6 + 4 + 5 + 5 = 19."",""correct"":false},{""text"":""The claim is false because the items cost $20, so $8 is left."",""correct"":true},{""text"":""The claim is false because the items cost $21, so $7 is left."",""correct"":false},{""text"":""The claim is true because 28 - 19 = 8."",""correct"":false}]","Great checking! The total is 6 + 4 + 5 + 5 = $20, not $19. Then 28 - 20 = $8 left. The mistake is adding the costs.","{""questionNumber"":""Q2"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Financial Problem Solving"",""subtopic"":""Budgeting Basics"",""learning_objective"":""Students can understand and apply the concept of a simple budget"",""focus"":""evaluate_a_claim""}"
3,tfps1hnq-sbb1jxd-lscuaoge2-q3-mcq,Q3,mcq,"A snack cart has a budget of $20. Popcorn costs $7, fruit cups cost $5, and juice boxes cost $4. You must buy exactly 4 items, spend all $20, and buy at least one of each kind. Pick the basket that works.",Maths,4,Financial Problem Solving,Budgeting Basics,Students can understand and apply the concept of a simple budget,Analyzing,hard,4,"MCQ for Grade 4 Financial Problem Solving: Budgeting Basics, aligned to Students can understand and apply the concept of a simple budget.","[{""text"":""1 popcorn, 1 fruit cup, and 2 juice boxes"",""correct"":true},{""text"":""2 popcorn, 1 fruit cup, and 1 juice box"",""correct"":false},{""text"":""1 popcorn, 2 fruit cups, and 1 juice box"",""correct"":false},{""text"":""2 popcorn and 2 juice boxes"",""correct"":false}]","Check each rule: exactly 4 items, spend all $20, and include at least one of each kind. Option 1 costs 7 + 5 + 4 + 4 = $20 and has 4 items with popcorn, fruit cup, and juice boxes, so it works. Option 2 costs 14 + 5 + 4 = $23, so it is too much. Option 3 costs 7 + 10 + 4 = $21, so it is too much. Option 4 costs 14 + 8 = $22 and does not include a fruit cup, so it fails two rules.","{""questionNumber"":""Q3"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Financial Problem Solving"",""subtopic"":""Budgeting Basics"",""learning_objective"":""Students can understand and apply the concept of a simple budget"",""focus"":""multi_constraint_problem""}"
4,tfps1hnq-sbb1jxd-lscuaoge2-q4-mcq,Q4,mcq,"Look at this budget check for a playground treat bag. There is $34. A ball costs $9, 2 candy sticks cost $4 each, and a whistle costs $7. The check says, ""The total is 9 + 4 + 7 = 20, so $14 is left."" Pick the first mistake.",Maths,4,Financial Problem Solving,Budgeting Basics,Students can understand and apply the concept of a simple budget,Analyzing,hard,4,"MCQ for Grade 4 Financial Problem Solving: Budgeting Basics, aligned to Students can understand and apply the concept of a simple budget.","[{""text"":""The budget should be added, not subtracted."",""correct"":false},{""text"":""Only one candy stick was counted instead of two."",""correct"":true},{""text"":""The whistle should cost $4."",""correct"":false},{""text"":""$34 - $20 should equal $15."",""correct"":false}]","Well spotted! The first mistake is counting only one candy stick. Two candy sticks cost 4 + 4 = $8, so the total is 9 + 8 + 7 = $24.","{""questionNumber"":""Q4"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Financial Problem Solving"",""subtopic"":""Budgeting Basics"",""learning_objective"":""Students can understand and apply the concept of a simple budget"",""focus"":""find_the_error""}"
5,tfps1hnq-sbb1jxd-lscuaoge2-q5-mcq,Q5,mcq,"Choose the method that correctly solves this party-shop budget. There is $27. A balloon animal costs $6, 2 cupcake packs cost $5 each, and a glow stick costs $3. The question is whether the budget is enough and how much money is left.",Maths,4,Financial Problem Solving,Budgeting Basics,Students can understand and apply the concept of a simple budget,Evaluating,hard,4,"MCQ for Grade 4 Financial Problem Solving: Budgeting Basics, aligned to Students can understand and apply the concept of a simple budget.","[{""text"":""Add 6 + 5 + 3 = 14, then 27 - 14 = 13 left."",""correct"":false},{""text"":""Add 6 + 5 + 5 + 3 = 19, then 27 - 19 = 8 left."",""correct"":true},{""text"":""Subtract 27 - 6 - 5 - 3 = 13 left, so the budget is enough."",""correct"":false},{""text"":""Add 27 + 6 + 10 + 3 = 46, so the budget is not enough."",""correct"":false}]","Excellent work! Two cupcake packs means 5 + 5 = 10. Then 6 + 10 + 3 = 19, and 27 - 19 = $8 left. The wrong methods forgot one cupcake pack.","{""questionNumber"":""Q5"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Financial Problem Solving"",""subtopic"":""Budgeting Basics"",""learning_objective"":""Students can understand and apply the concept of a simple budget"",""focus"":""compare_methods""}"
6,tfps1hnq-sbb1jxd-lscuaoge2-q6-mcq,Q6,mcq,Pick the correct value for this pet-treat budget: You have $14 and dog biscuits cost $6. How much money is left?,Maths,4,Financial Problem Solving,Budgeting Basics,Students can understand and apply the concept of a simple budget,Applying,easy,1,"MCQ for Grade 4 Financial Problem Solving: Budgeting Basics, aligned to Students can understand and apply the concept of a simple budget.","[{""text"":""$7"",""correct"":false},{""text"":""$8"",""correct"":true},{""text"":""$20"",""correct"":false},{""text"":""$6"",""correct"":false}]","Super! $14 - $6 = $8, so $8 is left. You used subtraction perfectly.","{""questionNumber"":""Q6"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Financial Problem Solving"",""subtopic"":""Budgeting Basics"",""learning_objective"":""Students can understand and apply the concept of a simple budget"",""focus"":""money left after purchase""}"
7,tfps1hnq-sbb1jxd-lscuaoge2-q7-mcq,Q7,mcq,"Select the true statement about this sweet picnic budget of $36. Plan A buys 2 muffin packs at $7 each and 1 juice at $5. Plan B buys 1 muffin pack at $7, 2 juices at $5 each, and 2 fruit cups at $6 each. The better plan is the one that stays within budget and leaves less money unused.",Maths,4,Financial Problem Solving,Budgeting Basics,Students can understand and apply the concept of a simple budget,Evaluating,hard,4,"MCQ for Grade 4 Financial Problem Solving: Budgeting Basics, aligned to Students can understand and apply the concept of a simple budget.","[{""text"":""Plan A is better because it leaves $17 and Plan B goes over budget."",""correct"":false},{""text"":""Plan B is better because it costs $29 and leaves $7."",""correct"":true},{""text"":""Plan A is better because it costs $19 and Plan B also costs $19."",""correct"":false},{""text"":""Both plans are over budget."",""correct"":false}]","Great comparing! Plan A costs 14 + 5 = $19, so it leaves $17. Plan B costs 7 + 10 + 12 = $29, so it leaves $7. Both fit, and Plan B leaves less unused money.","{""questionNumber"":""Q7"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Financial Problem Solving"",""subtopic"":""Budgeting Basics"",""learning_objective"":""Students can understand and apply the concept of a simple budget"",""focus"":""compare_methods""}"
8,tfps1hnq-sbb1jxd-lscuaoge2-q8-mcq,Q8,mcq,"A toy basket game has a $25 budget. A plush duck costs $9, a bouncy ball costs $4, and a sticker strip costs $3. You must buy exactly 3 items, include the plush duck, and leave the smallest amount of money possible without going over. Choose the best basket.",Maths,4,Financial Problem Solving,Budgeting Basics,Students can understand and apply the concept of a simple budget,Analyzing,hard,4,"MCQ for Grade 4 Financial Problem Solving: Budgeting Basics, aligned to Students can understand and apply the concept of a simple budget.","[{""text"":""1 plush duck, 2 bouncy balls"",""correct"":false},{""text"":""1 plush duck, 1 bouncy ball, 1 sticker strip"",""correct"":false},{""text"":""1 plush duck, 2 sticker strips"",""correct"":false},{""text"":""2 plush ducks and 1 sticker strip"",""correct"":true}]","Nice careful thinking! Check each total: 9 + 4 + 4 = 17, 9 + 4 + 3 = 16, 9 + 3 + 3 = 15, and 9 + 9 + 3 = 21. The last basket is closest to $25 without going over.","{""questionNumber"":""Q8"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Financial Problem Solving"",""subtopic"":""Budgeting Basics"",""learning_objective"":""Students can understand and apply the concept of a simple budget"",""focus"":""multi_constraint_problem""}"
9,tfps1hnq-sbb1jxd-lscuaoge2-q9-mcq,Q9,mcq,Which comparison shows that a $16 budget is enough to buy a puzzle that costs $10?,Maths,4,Financial Problem Solving,Budgeting Basics,Students can understand and apply the concept of a simple budget,Understanding,easy,1,"MCQ for Grade 4 Financial Problem Solving: Budgeting Basics, aligned to Students can understand and apply the concept of a simple budget.","[{""text"":""$16 < $10"",""correct"":false},{""text"":""$16 = $10"",""correct"":false},{""text"":""$16 > $10"",""correct"":true},{""text"":""$6 > $16"",""correct"":false}]","A budget of $16 is greater than a cost of $10, so $16 > $10. Since the budget is more than the price, there is enough money to buy the puzzle.","{""questionNumber"":""Q9"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Financial Problem Solving"",""subtopic"":""Budgeting Basics"",""learning_objective"":""Students can understand and apply the concept of a simple budget"",""focus"":""compare budget and cost""}"
10,tfps1hnq-sbb1jxd-lscuaoge2-q10-mcq,Q10,mcq,"Choose the equation that matches this sticker-shop story and gives the correct price. A child has $35. After buying a marker set for $11, the rest is spent on 3 sticker packs that cost the same. No money is left.",Maths,4,Financial Problem Solving,Budgeting Basics,Students can understand and apply the concept of a simple budget,Analyzing,hard,4,"MCQ for Grade 4 Financial Problem Solving: Budgeting Basics, aligned to Students can understand and apply the concept of a simple budget.","[{""text"":""11 + 3p = 35, so p = 8"",""correct"":true},{""text"":""11 + p = 35, so p = 24"",""correct"":false},{""text"":""35 - 3 = 32, so p = 21"",""correct"":false},{""text"":""3 + 11p = 35, so p = 2"",""correct"":false}]","Excellent! The marker set costs $11, and 3 equal sticker packs use the rest, so 11 + 3p = 35. Then 35 - 11 = 24 and 24 ÷ 3 = 8.","{""questionNumber"":""Q10"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Financial Problem Solving"",""subtopic"":""Budgeting Basics"",""learning_objective"":""Students can understand and apply the concept of a simple budget"",""focus"":""reverse_reasoning""}"
