rowNumber,queueId,questionNumber,questionType,questionText,subject,grade,topic,subtopic,learningObjective,bloomsLevel,difficultyLevel,difficultyRating,summary,options,explanation,generationMetadata
1,tvei4t7-seekm5z-lscie94nc-q1-mcq,Q1,mcq,Let x = 4. Which expression has a value of 18?,Maths,4,Variables & Expressions,Evaluating Expressions,Students can identify equivalent expressions,Applying,easy,1,"MCQ for Grade 4 Variables & Expressions: Evaluating Expressions, aligned to Students can identify equivalent expressions.","[{""text"":""3(x + 2)"",""correct"":true},{""text"":""x + 2"",""correct"":false},{""text"":""3x"",""correct"":false},{""text"":""x + 6"",""correct"":false}]","Substitute x = 4 into each choice. For 3(x + 2), 3(4 + 2) = 3 × 6 = 18, so this is correct. x + 2 = 6, 3x = 12, and x + 6 = 10, so those choices do not equal 18.","{""questionNumber"":""Q1"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Variables & Expressions"",""subtopic"":""Evaluating Expressions"",""learning_objective"":""Students can identify equivalent expressions"",""focus"":""Evaluate one expression using a given value to identify a matching result""}"
2,tvei4t7-seekm5z-lscie94nc-q2-mcq,Q2,mcq,Select the true statement about 5(y + 1) and 5y + 5 in a sticker game.,Maths,4,Variables & Expressions,Evaluating Expressions,Students can identify equivalent expressions,Understanding,easy,1,"MCQ for Grade 4 Variables & Expressions: Evaluating Expressions, aligned to Students can identify equivalent expressions.","[{""text"":""They are equivalent expressions."",""correct"":true},{""text"":""5(y + 1) is always bigger than 5y + 5."",""correct"":false},{""text"":""5(y + 1) means 5y + 1."",""correct"":false},{""text"":""They are only equal when y = 0."",""correct"":false}]","Nice thinking! 5(y + 1) means 5 groups of (y + 1), which expands to 5y + 5. That makes the two expressions equivalent.","{""questionNumber"":""Q2"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Variables & Expressions"",""subtopic"":""Evaluating Expressions"",""learning_objective"":""Students can identify equivalent expressions"",""focus"":""Recognise an equivalent expression using the distributive property""}"
3,tvei4t7-seekm5z-lscie94nc-q3-mcq,Q3,mcq,A bunny snack box has 2 carrot cookies and m mini muffins in each pack. There are 4 packs. Choose the expression that is equivalent to 4(m + 2).,Maths,4,Variables & Expressions,Evaluating Expressions,Students can identify equivalent expressions,Understanding,easy,1,"MCQ for Grade 4 Variables & Expressions: Evaluating Expressions, aligned to Students can identify equivalent expressions.","[{""text"":""4m + 2"",""correct"":false},{""text"":""m + 8"",""correct"":false},{""text"":""4m + 8"",""correct"":true},{""text"":""8m + 2"",""correct"":false}]",Well done! 4(m + 2) means 4 groups of m + 2. That gives 4m + 8. You multiply the 4 by both parts inside the brackets.,"{""questionNumber"":""Q3"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Variables & Expressions"",""subtopic"":""Evaluating Expressions"",""learning_objective"":""Students can identify equivalent expressions"",""focus"":""Match a grouped expression to its expanded equivalent in context""}"
4,tvei4t7-seekm5z-lscie94nc-q4-mcq,Q4,mcq,Look at the expressions 2(p + 7) and 2p + 14. Choose the correct judgment.,Maths,4,Variables & Expressions,Evaluating Expressions,Students can identify equivalent expressions,Understanding,easy,1,"MCQ for Grade 4 Variables & Expressions: Evaluating Expressions, aligned to Students can identify equivalent expressions.","[{""text"":""They are equivalent."",""correct"":true},{""text"":""2(p + 7) is 2p + 7."",""correct"":false},{""text"":""They can never be equal."",""correct"":false},{""text"":""2p + 14 is always 7 more."",""correct"":false}]","Excellent! 2(p + 7) means 2 × p and 2 × 7, so it becomes 2p + 14. That means both expressions are equivalent.","{""questionNumber"":""Q4"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Variables & Expressions"",""subtopic"":""Evaluating Expressions"",""learning_objective"":""Students can identify equivalent expressions"",""focus"":""Compare two expressions for equivalence""}"
5,tvei4t7-seekm5z-lscie94nc-q5-mcq,Q5,mcq,Each of 6 bags has 2 candies and c lollipops. Which expression shows the total number of sweets in all 6 bags?,Maths,4,Variables & Expressions,Evaluating Expressions,Students can identify equivalent expressions,Understanding,easy,1,"MCQ for Grade 4 Variables & Expressions: Evaluating Expressions, aligned to Students can identify equivalent expressions.","[{""text"":""6c + 12"",""correct"":true},{""text"":""6c + 2"",""correct"":false},{""text"":""c + 12"",""correct"":false},{""text"":""12c"",""correct"":false}]","One bag has 2 candies and c lollipops, so 6 bags have 6 groups of 2 and 6 groups of c. That gives 6 × 2 = 12 and 6 × c = 6c, so the total is 6c + 12. Option 6c + 2 only counts 2 once, c + 12 only counts c once, and 12c incorrectly multiplies c by 12.","{""questionNumber"":""Q5"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Variables & Expressions"",""subtopic"":""Evaluating Expressions"",""learning_objective"":""Students can identify equivalent expressions"",""focus"":""Identify the total from repeated equal groups in a real-world context""}"
6,tvei4t7-seekm5z-lscie94nc-q6-mcq,Q6,mcq,Pick the correct value of 5m when m = 3.,Maths,4,Variables & Expressions,Evaluating Expressions,Students can identify equivalent expressions,Applying,easy,1,"MCQ for Grade 4 Variables & Expressions: Evaluating Expressions, aligned to Students can identify equivalent expressions.","[{""text"":""15"",""correct"":true},{""text"":""8"",""correct"":false},{""text"":""53"",""correct"":false},{""text"":""2"",""correct"":false}]","Super work! 5m means 5 x 3, and that equals 15.","{""questionNumber"":""Q6"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Variables & Expressions"",""subtopic"":""Evaluating Expressions"",""learning_objective"":""Students can identify equivalent expressions"",""focus"":""Evaluate a simple multiplication expression""}"
7,tvei4t7-seekm5z-lscie94nc-q7-mcq,Q7,mcq,"A student says, “6(m + 3) and 6m + 3 are equivalent because both use 6, m, and 3.” Which statement correctly explains whether the student is right?",Maths,4,Variables & Expressions,Evaluating Expressions,Students can identify equivalent expressions,Evaluating,hard,3,"MCQ for Grade 4 Variables & Expressions: Evaluating Expressions, aligned to Students can identify equivalent expressions.","[{""text"":""The student is right, because expressions with the same numbers and letter are always equivalent."",""correct"":false},{""text"":""The student is right, because 6(m + 3) expands to 6m + 3."",""correct"":false},{""text"":""The student is wrong, because 6(m + 3) expands to 6m + 18, so it is not equivalent to 6m + 3."",""correct"":true},{""text"":""The student is wrong, because 6(m + 3) expands to 12m + 3."",""correct"":false}]","The student is wrong. In 6(m + 3), the 6 multiplies both m and 3. So 6(m + 3) = 6m + 18, not 6m + 3. Because 6m + 18 and 6m + 3 are different expressions, they are not equivalent. Choice 1 is false because using the same symbols does not guarantee equivalence. Choice 2 does not distribute the 6 to the 3. Choice 4 multiplies m incorrectly.","{""questionNumber"":""Q7"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Variables & Expressions"",""subtopic"":""Evaluating Expressions"",""learning_objective"":""Students can identify equivalent expressions"",""focus"":""evaluate_a_claim""}"
8,tvei4t7-seekm5z-lscie94nc-q8-mcq,Q8,mcq,A pet snack shop packs 4 bags. Each bag has p puppy biscuits and 7 tiny treats. One label says the total is 4p + 7. Another label says the total is 4(p + 7). The bags really all match the same pattern. Choose the best answer.,Maths,4,Variables & Expressions,Evaluating Expressions,Students can identify equivalent expressions,Analyzing,hard,3,"MCQ for Grade 4 Variables & Expressions: Evaluating Expressions, aligned to Students can identify equivalent expressions.","[{""text"":""4p + 7 is correct, because the 7 is added only one time."",""correct"":false},{""text"":""4(p + 7) is correct, and it is equivalent to 4p + 28."",""correct"":true},{""text"":""Both labels are correct, because 4p + 7 and 4(p + 7) always mean the same total."",""correct"":false},{""text"":""Neither label is correct, because a variable cannot be used for biscuits."",""correct"":false}]","Well done! There are 4 bags, and each bag has p biscuits and 7 treats. So the total is 4(p + 7), which matches 4p + 28. The label 4p + 7 adds the 7 only once.","{""questionNumber"":""Q8"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Variables & Expressions"",""subtopic"":""Evaluating Expressions"",""learning_objective"":""Students can identify equivalent expressions"",""focus"":""compare_methods""}"
9,tvei4t7-seekm5z-lscie94nc-q9-mcq,Q9,mcq,"Compare the two results in this candy trail: 3(x + 8) was changed to 3x + 24, and another time it was changed to 3x + 8. The value of x is 2. Decide which judgment is correct.",Maths,4,Variables & Expressions,Evaluating Expressions,Students can identify equivalent expressions,Evaluating,hard,3,"MCQ for Grade 4 Variables & Expressions: Evaluating Expressions, aligned to Students can identify equivalent expressions.","[{""text"":""Both results are correct, because x = 2 makes them equal."",""correct"":false},{""text"":""Only 3x + 8 is correct, because 3 times x is 3x and the 8 stays the same."",""correct"":false},{""text"":""Only 3x + 24 is correct, because 3 must multiply both x and 8."",""correct"":true},{""text"":""Neither result is correct, because brackets cannot be removed."",""correct"":false}]","You’ve got this! The 3 must go to both parts inside the brackets, so 3(x + 8) = 3x + 24. When x = 2, that gives 30. But 3x + 8 gives only 14, so that one is not equivalent.","{""questionNumber"":""Q9"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Variables & Expressions"",""subtopic"":""Evaluating Expressions"",""learning_objective"":""Students can identify equivalent expressions"",""focus"":""find_the_error""}"
10,tvei4t7-seekm5z-lscie94nc-q10-mcq,Q10,mcq,Which method correctly solves this sticker chest problem? There are 7 small boxes. Each box holds s shiny stickers and 2 smiley stickers. The total number of stickers is 42. Choose the method that uses an equivalent expression and gives the right value of s.,Maths,4,Variables & Expressions,Evaluating Expressions,Students can identify equivalent expressions,Analyzing,hard,3,"MCQ for Grade 4 Variables & Expressions: Evaluating Expressions, aligned to Students can identify equivalent expressions.","[{""text"":""Use 7(s + 2) = 42, so s + 2 = 6, then s = 4."",""correct"":true},{""text"":""Use 7s + 2 = 42, so 7s = 40, then s = 6."",""correct"":false},{""text"":""Use 7(s + 2) = 42, so 7s + 2 = 42, then s = 40."",""correct"":false},{""text"":""Use 7s + 14 = 42, so s = 14."",""correct"":false}]","Excellent work! Each of the 7 boxes has s + 2 stickers, so 7(s + 2) = 42. Divide by 7 to get s + 2 = 6, then s = 4. Some other choices forgot to give both stickers to every box.","{""questionNumber"":""Q10"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Variables & Expressions"",""subtopic"":""Evaluating Expressions"",""learning_objective"":""Students can identify equivalent expressions"",""focus"":""multi_constraint_problem""}"
