rowNumber,queueId,questionNumber,questionType,questionText,subject,grade,topic,subtopic,learningObjective,bloomsLevel,difficultyLevel,difficultyRating,summary,options,explanation,generationMetadata
1,ttps1oex-sds1268-lscsr4mxo-q1-mcq,Q1,mcq,"At the sticker adventure, badge making starts at 2:35 p.m. and lasts 18 minutes. Then there is a 12-minute snack break. Treasure stamp hunting must finish exactly at 3:30 p.m. Someone reasons like this: 18 minutes and 12 minutes together make 30 minutes, so 2:35 p.m. plus 30 minutes is 3:05 p.m. Then there are 25 minutes left until 3:30 p.m., so treasure stamp hunting lasts 37 minutes. What is the correct length of treasure stamp hunting?",Maths,4,Time Problem Solving,Duration & Schedules,Students can solve real-life problems involving timetables and schedules,Analyzing,hard,4,"MCQ for Grade 4 Time Problem Solving: Duration & Schedules, aligned to Students can solve real-life problems involving timetables and schedules.","[{""text"":""25 minutes"",""correct"":true},{""text"":""37 minutes"",""correct"":false},{""text"":""42 minutes"",""correct"":false},{""text"":""55 minutes"",""correct"":false}]","First find when treasure stamp hunting starts. Badge making ends at 2:53 p.m. because 2:35 p.m. + 18 minutes = 2:53 p.m. After the 12-minute snack break, it starts at 3:05 p.m. From 3:05 p.m. to 3:30 p.m. is 25 minutes, so the correct answer is 25 minutes. 37 minutes is incorrect because it adds the 12-minute break again after already using it to find the 3:05 p.m. start time. 42 minutes comes from subtracting only the 18-minute badge-making time from 3:30 p.m. and forgetting the 12-minute break. 55 minutes comes from treating all the time from 2:35 p.m. to 3:30 p.m. as treasure stamp hunting and ignoring the earlier activities.","{""questionNumber"":""Q1"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Time Problem Solving"",""subtopic"":""Duration & Schedules"",""learning_objective"":""Students can solve real-life problems involving timetables and schedules"",""focus"":""reverse_reasoning""}"
2,ttps1oex-sds1268-lscsr4mxo-q2-mcq,Q2,mcq,The zoo bus leaves at 10:00 and the ride is 1 hour long. What time does it arrive?,Maths,4,Time Problem Solving,Duration & Schedules,Students can solve real-life problems involving timetables and schedules,Understanding,easy,1,"MCQ for Grade 4 Time Problem Solving: Duration & Schedules, aligned to Students can solve real-life problems involving timetables and schedules.","[{""text"":""10:30"",""correct"":false},{""text"":""11:00"",""correct"":true},{""text"":""9:00"",""correct"":false},{""text"":""12:00"",""correct"":false}]","The bus leaves at 10:00 and travels for 1 hour. One hour after 10:00 is 11:00. 10:30 is only 30 minutes later, 9:00 is earlier than the start time, and 12:00 is 2 hours later.","{""questionNumber"":""Q2"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Time Problem Solving"",""subtopic"":""Duration & Schedules"",""learning_objective"":""Students can solve real-life problems involving timetables and schedules"",""focus"":""Interpret a simple schedule""}"
3,ttps1oex-sds1268-lscsr4mxo-q3-mcq,Q3,mcq,A puppy show starts at 2:20 and lasts 40 minutes. Pick the finishing time.,Maths,4,Time Problem Solving,Duration & Schedules,Students can solve real-life problems involving timetables and schedules,Applying,easy,1,"MCQ for Grade 4 Time Problem Solving: Duration & Schedules, aligned to Students can solve real-life problems involving timetables and schedules.","[{""text"":""2:50"",""correct"":false},{""text"":""3:00"",""correct"":true},{""text"":""3:20"",""correct"":false},{""text"":""2:40"",""correct"":false}]",Well done! 40 minutes after 2:20 is 3:00. You added the minutes carefully.,"{""questionNumber"":""Q3"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Time Problem Solving"",""subtopic"":""Duration & Schedules"",""learning_objective"":""Students can solve real-life problems involving timetables and schedules"",""focus"":""Add minutes within the same hour""}"
4,ttps1oex-sds1268-lscsr4mxo-q4-mcq,Q4,mcq,Break A starts at 1:00 and lasts 20 minutes. Break B starts at 1:00 and lasts 35 minutes. Which break ends later?,Maths,4,Time Problem Solving,Duration & Schedules,Students can solve real-life problems involving timetables and schedules,Analyzing,easy,1,"MCQ for Grade 4 Time Problem Solving: Duration & Schedules, aligned to Students can solve real-life problems involving timetables and schedules.","[{""text"":""Break A ends later."",""correct"":false},{""text"":""Both breaks end at 1:20."",""correct"":false},{""text"":""Break B ends later."",""correct"":true},{""text"":""Both breaks end at the same time."",""correct"":false}]","Both breaks start at 1:00. Break A ends at 1:20, and Break B ends at 1:35. Since 1:35 is later than 1:20, Break B ends later. They do not end at the same time.","{""questionNumber"":""Q4"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Time Problem Solving"",""subtopic"":""Duration & Schedules"",""learning_objective"":""Students can solve real-life problems involving timetables and schedules"",""focus"":""Compare end times with same start time""}"
5,ttps1oex-sds1268-lscsr4mxo-q5-mcq,Q5,mcq,Choose the schedule that matches this story: a cartoon begins at 4:00 and ends 15 minutes later.,Maths,4,Time Problem Solving,Duration & Schedules,Students can solve real-life problems involving timetables and schedules,Applying,easy,1,"MCQ for Grade 4 Time Problem Solving: Duration & Schedules, aligned to Students can solve real-life problems involving timetables and schedules.","[{""text"":""4:10"",""correct"":false},{""text"":""4:15"",""correct"":true},{""text"":""4:25"",""correct"":false},{""text"":""4:45"",""correct"":false}]",Super! 15 minutes after 4:00 is 4:15. That schedule fits perfectly.,"{""questionNumber"":""Q5"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Time Problem Solving"",""subtopic"":""Duration & Schedules"",""learning_objective"":""Students can solve real-life problems involving timetables and schedules"",""focus"":""Match a duration to an end time""}"
6,ttps1oex-sds1268-lscsr4mxo-q6-mcq,Q6,mcq,Pick the correct arrival time. A boat ride begins at 7:30 and lasts 1 hour. When is the ride over?,Maths,4,Time Problem Solving,Duration & Schedules,Students can solve real-life problems involving timetables and schedules,Applying,easy,1,"MCQ for Grade 4 Time Problem Solving: Duration & Schedules, aligned to Students can solve real-life problems involving timetables and schedules.","[{""text"":""8:00"",""correct"":false},{""text"":""8:30"",""correct"":true},{""text"":""7:45"",""correct"":false},{""text"":""9:30"",""correct"":false}]",You got it! One hour after 7:30 is 8:30. The other answers are too early or too late.,"{""questionNumber"":""Q6"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Time Problem Solving"",""subtopic"":""Duration & Schedules"",""learning_objective"":""Students can solve real-life problems involving timetables and schedules"",""focus"":""Add one hour to a start time""}"
7,ttps1oex-sds1268-lscsr4mxo-q7-mcq,Q7,mcq,This sticker club meeting starts at 3:45 and lasts 10 minutes. What time does it end?,Maths,4,Time Problem Solving,Duration & Schedules,Students can solve real-life problems involving timetables and schedules,Understanding,easy,1,"MCQ for Grade 4 Time Problem Solving: Duration & Schedules, aligned to Students can solve real-life problems involving timetables and schedules.","[{""text"":""3:50"",""correct"":false},{""text"":""4:00"",""correct"":false},{""text"":""3:55"",""correct"":true},{""text"":""4:10"",""correct"":false}]","Start at 3:45 and add 10 minutes. 5 minutes gets to 3:50, and 5 more minutes gets to 3:55. So the meeting ends at 3:55. The other times add too little or too much.","{""questionNumber"":""Q7"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Time Problem Solving"",""subtopic"":""Duration & Schedules"",""learning_objective"":""Students can solve real-life problems involving timetables and schedules"",""focus"":""Interpret a short duration""}"
8,ttps1oex-sds1268-lscsr4mxo-q8-mcq,Q8,mcq,A game of hopscotch starts at 11:05 and lasts 25 minutes. Choose the finishing time.,Maths,4,Time Problem Solving,Duration & Schedules,Students can solve real-life problems involving timetables and schedules,Applying,easy,1,"MCQ for Grade 4 Time Problem Solving: Duration & Schedules, aligned to Students can solve real-life problems involving timetables and schedules.","[{""text"":""11:20"",""correct"":false},{""text"":""11:25"",""correct"":false},{""text"":""11:30"",""correct"":true},{""text"":""12:30"",""correct"":false}]",Nice job! 25 minutes after 11:05 is 11:30. The minutes add up neatly.,"{""questionNumber"":""Q8"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Time Problem Solving"",""subtopic"":""Duration & Schedules"",""learning_objective"":""Students can solve real-life problems involving timetables and schedules"",""focus"":""Add minutes to a start time""}"
9,ttps1oex-sds1268-lscsr4mxo-q9-mcq,Q9,mcq,Look at the two pet-feeding times. One starts at 8:10 and lasts 20 minutes. The other starts at 8:10 and lasts 50 minutes. Pick the correct sentence.,Maths,4,Time Problem Solving,Duration & Schedules,Students can solve real-life problems involving timetables and schedules,Analyzing,easy,1,"MCQ for Grade 4 Time Problem Solving: Duration & Schedules, aligned to Students can solve real-life problems involving timetables and schedules.","[{""text"":""The 20-minute feeding ends later."",""correct"":false},{""text"":""The 50-minute feeding ends later."",""correct"":true},{""text"":""Both end at 8:30."",""correct"":false},{""text"":""Both end at 9:00."",""correct"":false}]","Great thinking! They start at the same time, so the 50-minute feeding ends later.","{""questionNumber"":""Q9"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Time Problem Solving"",""subtopic"":""Duration & Schedules"",""learning_objective"":""Students can solve real-life problems involving timetables and schedules"",""focus"":""Compare durations from the same start time""}"
10,ttps1oex-sds1268-lscsr4mxo-q10-mcq,Q10,mcq,Choose the time that matches this plan: a cookie baking timer starts at 5:00 and rings 45 minutes later.,Maths,4,Time Problem Solving,Duration & Schedules,Students can solve real-life problems involving timetables and schedules,Applying,easy,1,"MCQ for Grade 4 Time Problem Solving: Duration & Schedules, aligned to Students can solve real-life problems involving timetables and schedules.","[{""text"":""5:15"",""correct"":false},{""text"":""5:30"",""correct"":false},{""text"":""5:45"",""correct"":true},{""text"":""6:45"",""correct"":false}]",Brilliant! 45 minutes after 5:00 is 5:45. You matched the timer correctly.,"{""questionNumber"":""Q10"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Time Problem Solving"",""subtopic"":""Duration & Schedules"",""learning_objective"":""Students can solve real-life problems involving timetables and schedules"",""focus"":""Use a timer schedule""}"
