rowNumber,queueId,questionNumber,questionType,questionText,subject,grade,topic,subtopic,learningObjective,bloomsLevel,difficultyLevel,difficultyRating,summary,options,explanation,generationMetadata
1,tlnpvkdu0-snt10qi4s-lscrw15wc-q1-mcq,Q1,mcq,"Choose the correct number word for 345,672 on the toy robot box.",Maths,4,Large Numbers & Place Value,"Numbers to 1,000,000","Students can read, write, and represent numbers up to 1,000,000",Knowing,easy,1,"MCQ for Grade 4 Large Numbers & Place Value: Numbers to 1,000,000, aligned to Students can read, write, and represent numbers up to 1,000,000.","[{""text"":""three hundred forty-five thousand, six hundred seventy-two"",""correct"":true},{""text"":""three hundred fifty-four thousand, six hundred seventy-two"",""correct"":false},{""text"":""three hundred forty-five thousand, seven hundred sixty-two"",""correct"":false},{""text"":""thirty-four thousand, five hundred sixty-seven"",""correct"":false}]","Great job! 345,672 is read as three hundred forty-five thousand, six hundred seventy-two. The other choices mix up the digits.","{""questionNumber"":""Q1"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Large Numbers & Place Value"",""subtopic"":""Numbers to 1,000,000"",""learning_objective"":""Students can read, write, and represent numbers up to 1,000,000"",""focus"":""read numbers in words""}"
2,tlnpvkdu0-snt10qi4s-lscrw15wc-q2-mcq,Q2,mcq,"Choose the sentence that correctly finds the first mistake in this reading plan for 406,090.

Step 1: 4 means 400,000.
Step 2: 0 means 0 ten-thousands.
Step 3: 6 means 6 thousands.
Step 4: 9 means 9 hundreds.
Step 5: read the number as ""four hundred six thousand, ninety.""",Maths,4,Large Numbers & Place Value,"Numbers to 1,000,000","Students can read, write, and represent numbers up to 1,000,000",Analyzing,hard,4,"MCQ for Grade 4 Large Numbers & Place Value: Numbers to 1,000,000, aligned to Students can read, write, and represent numbers up to 1,000,000.","[{""text"":""Step 3 is the first mistake, because the 6 should mean 60,000."",""correct"":false},{""text"":""Step 4 is the first mistake, because the 9 is worth 90, not 9 hundreds."",""correct"":true},{""text"":""Step 5 is the first mistake, because the number should be read as four hundred sixty thousand, ninety."",""correct"":false},{""text"":""There is no mistake. All five steps are correct."",""correct"":false}]","Write 406,090 by place value: 4 hundred-thousands, 0 ten-thousands, 6 thousands, 0 hundreds, 9 tens, and 0 ones. So Step 1 is correct, Step 2 is correct, and Step 3 is also correct because the 6 is in the thousands place and means 6,000. Step 4 is the first mistake because the 9 is in the tens place, so it is worth 90, not 9 hundreds or 900. Step 5 is actually correct: 406,090 is read as four hundred six thousand, ninety. Option A is wrong because it treats the 6 as if it were in the ten-thousands place. Option C is wrong because four hundred sixty thousand, ninety would be 460,090. Option D is wrong because Step 4 has an error.","{""questionNumber"":""Q2"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Large Numbers & Place Value"",""subtopic"":""Numbers to 1,000,000"",""learning_objective"":""Students can read, write, and represent numbers up to 1,000,000"",""focus"":""find_the_error""}"
3,tlnpvkdu0-snt10qi4s-lscrw15wc-q3-mcq,Q3,mcq,"A zoo sign shows 620,305 visitors this year. Choose the number written in words.",Maths,4,Large Numbers & Place Value,"Numbers to 1,000,000","Students can read, write, and represent numbers up to 1,000,000",Knowing,easy,1,"MCQ for Grade 4 Large Numbers & Place Value: Numbers to 1,000,000, aligned to Students can read, write, and represent numbers up to 1,000,000.","[{""text"":""six hundred twenty thousand, three hundred five"",""correct"":true},{""text"":""sixty-two thousand, three hundred five"",""correct"":false},{""text"":""six hundred two thousand, thirty-five"",""correct"":false},{""text"":""six hundred twenty thousand, thirty-five"",""correct"":false}]","Well done! 620,305 is six hundred twenty thousand, three hundred five. Watch out for missing zeros in the other choices.","{""questionNumber"":""Q3"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Large Numbers & Place Value"",""subtopic"":""Numbers to 1,000,000"",""learning_objective"":""Students can read, write, and represent numbers up to 1,000,000"",""focus"":""read numbers in words""}"
4,tlnpvkdu0-snt10qi4s-lscrw15wc-q4-mcq,Q4,mcq,"Decide which comparison is correct for these two game scores: 450,999 and 451,009.",Maths,4,Large Numbers & Place Value,"Numbers to 1,000,000","Students can read, write, and represent numbers up to 1,000,000",Understanding,easy,1,"MCQ for Grade 4 Large Numbers & Place Value: Numbers to 1,000,000, aligned to Students can read, write, and represent numbers up to 1,000,000.","[{""text"":""450,999 < 451,009"",""correct"":true},{""text"":""450,999 > 451,009"",""correct"":false},{""text"":""450,999 = 451,009"",""correct"":false},{""text"":""451,009 < 450,999"",""correct"":false}]","Super work! 451,009 is a little bigger than 450,999, so 450,999 is less than 451,009.","{""questionNumber"":""Q4"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Large Numbers & Place Value"",""subtopic"":""Numbers to 1,000,000"",""learning_objective"":""Students can read, write, and represent numbers up to 1,000,000"",""focus"":""compare numbers""}"
5,tlnpvkdu0-snt10qi4s-lscrw15wc-q5-mcq,Q5,mcq,"Choose the expanded form that matches 703,040 on a bag of marbles.",Maths,4,Large Numbers & Place Value,"Numbers to 1,000,000","Students can read, write, and represent numbers up to 1,000,000",Understanding,easy,1,"MCQ for Grade 4 Large Numbers & Place Value: Numbers to 1,000,000, aligned to Students can read, write, and represent numbers up to 1,000,000.","[{""text"":""700,000 + 3,000 + 40"",""correct"":true},{""text"":""700,000 + 300 + 40"",""correct"":false},{""text"":""700,000 + 30,000 + 4"",""correct"":false},{""text"":""70,000 + 3,000 + 40"",""correct"":false}]","Excellent! 703,040 has 7 hundred-thousands, 3 thousands, and 4 tens. That makes 700,000 + 3,000 + 40.","{""questionNumber"":""Q5"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Large Numbers & Place Value"",""subtopic"":""Numbers to 1,000,000"",""learning_objective"":""Students can read, write, and represent numbers up to 1,000,000"",""focus"":""expanded form""}"
6,tlnpvkdu0-snt10qi4s-lscrw15wc-q6-mcq,Q6,mcq,"Pick the digit that has a value of 60,000 in the number 462,198.",Maths,4,Large Numbers & Place Value,"Numbers to 1,000,000","Students can read, write, and represent numbers up to 1,000,000",Knowing,easy,1,"MCQ for Grade 4 Large Numbers & Place Value: Numbers to 1,000,000, aligned to Students can read, write, and represent numbers up to 1,000,000.","[{""text"":""6"",""correct"":true},{""text"":""4"",""correct"":false},{""text"":""2"",""correct"":false},{""text"":""1"",""correct"":false}]","You got it! In 462,198, the 6 is in the ten-thousands place, so its value is 60,000.","{""questionNumber"":""Q6"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Large Numbers & Place Value"",""subtopic"":""Numbers to 1,000,000"",""learning_objective"":""Students can read, write, and represent numbers up to 1,000,000"",""focus"":""digit value""}"
7,tlnpvkdu0-snt10qi4s-lscrw15wc-q7-mcq,Q7,mcq,"Choose the sentence that is correct about 900,700 on the treasure map.",Maths,4,Large Numbers & Place Value,"Numbers to 1,000,000","Students can read, write, and represent numbers up to 1,000,000",Understanding,easy,1,"MCQ for Grade 4 Large Numbers & Place Value: Numbers to 1,000,000, aligned to Students can read, write, and represent numbers up to 1,000,000.","[{""text"":""There are 9 hundred-thousands and 7 hundreds."",""correct"":true},{""text"":""There are 9 ten-thousands and 7 tens."",""correct"":false},{""text"":""There are 9 thousands and 7 hundreds."",""correct"":false},{""text"":""There are 9 hundred-thousands and 7 ones."",""correct"":false}]","Fantastic! 900,700 means 9 hundred-thousands and 7 hundreds. The zeros show the empty places.","{""questionNumber"":""Q7"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Large Numbers & Place Value"",""subtopic"":""Numbers to 1,000,000"",""learning_objective"":""Students can read, write, and represent numbers up to 1,000,000"",""focus"":""identify zeros and place value""}"
8,tlnpvkdu0-snt10qi4s-lscrw15wc-q8-mcq,Q8,mcq,"A candy shop sold one hundred eleven thousand, one hundred eleven jellybeans. Choose the number in standard form.",Maths,4,Large Numbers & Place Value,"Numbers to 1,000,000","Students can read, write, and represent numbers up to 1,000,000",Knowing,easy,1,"MCQ for Grade 4 Large Numbers & Place Value: Numbers to 1,000,000, aligned to Students can read, write, and represent numbers up to 1,000,000.","[{""text"":""111,111"",""correct"":true},{""text"":""11,111"",""correct"":false},{""text"":""111,011"",""correct"":false},{""text"":""101,111"",""correct"":false}]","One hundred eleven thousand is 111,000 and one hundred eleven is 111. Together, that makes 111,111. The other choices leave out or change part of the number.","{""questionNumber"":""Q8"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Large Numbers & Place Value"",""subtopic"":""Numbers to 1,000,000"",""learning_objective"":""Students can read, write, and represent numbers up to 1,000,000"",""focus"":""write numbers in standard form""}"
9,tlnpvkdu0-snt10qi4s-lscrw15wc-q9-mcq,Q9,mcq,"Look at these playground scores and choose the number that is greatest: 299,999; 300,001; 300,010; 300,000.",Maths,4,Large Numbers & Place Value,"Numbers to 1,000,000","Students can read, write, and represent numbers up to 1,000,000",Analyzing,easy,1,"MCQ for Grade 4 Large Numbers & Place Value: Numbers to 1,000,000, aligned to Students can read, write, and represent numbers up to 1,000,000.","[{""text"":""300,010"",""correct"":true},{""text"":""300,001"",""correct"":false},{""text"":""300,000"",""correct"":false},{""text"":""299,999"",""correct"":false}]","Nice job! 300,010 is the greatest because it has 300 thousand and 10 more, which is more than the others.","{""questionNumber"":""Q9"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Large Numbers & Place Value"",""subtopic"":""Numbers to 1,000,000"",""learning_objective"":""Students can read, write, and represent numbers up to 1,000,000"",""focus"":""order numbers""}"
10,tlnpvkdu0-snt10qi4s-lscrw15wc-q10-mcq,Q10,mcq,"Choose the numeral that matches this expanded form on a rocket poster: 500,000 + 20,000 + 8,000 + 90 + 4.",Maths,4,Large Numbers & Place Value,"Numbers to 1,000,000","Students can read, write, and represent numbers up to 1,000,000",Applying,easy,1,"MCQ for Grade 4 Large Numbers & Place Value: Numbers to 1,000,000, aligned to Students can read, write, and represent numbers up to 1,000,000.","[{""text"":""528,094"",""correct"":true},{""text"":""520,894"",""correct"":false},{""text"":""528,904"",""correct"":false},{""text"":""508,294"",""correct"":false}]","Wonderful! 500,000 + 20,000 + 8,000 + 90 + 4 makes 528,094. Each place value fits perfectly.","{""questionNumber"":""Q10"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Large Numbers & Place Value"",""subtopic"":""Numbers to 1,000,000"",""learning_objective"":""Students can read, write, and represent numbers up to 1,000,000"",""focus"":""match expanded form to standard form""}"
