rowNumber,queueId,questionNumber,questionType,questionText,subject,grade,topic,subtopic,learningObjective,bloomsLevel,difficultyLevel,difficultyRating,summary,options,explanation,generationMetadata
1,tf4iq5-sefjr6e-lscsf1a24-q1-mcq,Q1,mcq,Choose the correct simplest form of 6/8 for a toy robot card.,Maths,4,Fractions,Equivalent Fractions,Students can simplify fractions to their lowest terms,Applying,easy,1,"MCQ for Grade 4 Fractions: Equivalent Fractions, aligned to Students can simplify fractions to their lowest terms.","[{""text"":""3/4"",""correct"":true},{""text"":""2/4"",""correct"":false},{""text"":""4/3"",""correct"":false},{""text"":""6/8"",""correct"":false}]",Great job! 6/8 simplifies to 3/4 because both numbers divide by 2. The others are not in lowest terms or change the fraction.,"{""questionNumber"":""Q1"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Fractions"",""subtopic"":""Equivalent Fractions"",""learning_objective"":""Students can simplify fractions to their lowest terms"",""focus"":""simplify 6/8""}"
2,tf4iq5-sefjr6e-lscsf1a24-q2-mcq,Q2,mcq,Select the true statement about the fraction 4/12.,Maths,4,Fractions,Equivalent Fractions,Students can simplify fractions to their lowest terms,Understanding,easy,1,"MCQ for Grade 4 Fractions: Equivalent Fractions, aligned to Students can simplify fractions to their lowest terms.","[{""text"":""4/12 simplifies to 1/3."",""correct"":true},{""text"":""4/12 simplifies to 2/3."",""correct"":false},{""text"":""4/12 simplifies to 4/3."",""correct"":false},{""text"":""4/12 is already in lowest terms."",""correct"":false}]",Nice thinking! 4/12 becomes 1/3 because both numbers divide by 4. That is the simplest form.,"{""questionNumber"":""Q2"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Fractions"",""subtopic"":""Equivalent Fractions"",""learning_objective"":""Students can simplify fractions to their lowest terms"",""focus"":""identify simplest form of 4/12""}"
3,tf4iq5-sefjr6e-lscsf1a24-q3-mcq,Q3,mcq,"A bag has 45 jellybeans, and 30 are strawberry. The candy label shows this fraction path: 30/45 → 15/30 → 1/2. Choose the best judgment about the path.",Maths,4,Fractions,Equivalent Fractions,Students can simplify fractions to their lowest terms,Analyzing,hard,3,"MCQ for Grade 4 Fractions: Equivalent Fractions, aligned to Students can simplify fractions to their lowest terms.","[{""text"":""The path is correct because dividing both numbers each time always works."",""correct"":false},{""text"":""The first step is incorrect because 30/45 divided by 2 should be 15/22.5, not 15/30."",""correct"":false},{""text"":""The first step is incorrect because only the numerator was halved; 30/45 should not become 15/30."",""correct"":true},{""text"":""The last step is incorrect because 15/30 should become 5/10 only."",""correct"":false}]","You spotted it! To keep an equivalent fraction, both numbers must be divided by the same number. Here only 30 changed the right way, so 15/30 is not equal to 30/45.","{""questionNumber"":""Q3"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Fractions"",""subtopic"":""Equivalent Fractions"",""learning_objective"":""Students can simplify fractions to their lowest terms"",""focus"":""find_the_error""}"
4,tf4iq5-sefjr6e-lscsf1a24-q4-mcq,Q4,mcq,Compare the two results for the fraction trail 24/30. Trail A goes 24/30 → 12/15 → 4/5. Trail B goes 24/30 → 8/10 and stops. Choose the best judgment.,Maths,4,Fractions,Equivalent Fractions,Students can simplify fractions to their lowest terms,Evaluating,hard,3,"MCQ for Grade 4 Fractions: Equivalent Fractions, aligned to Students can simplify fractions to their lowest terms.","[{""text"":""Trail A is correct because it ends at 4/5, but Trail B stops too early because 8/10 can still be simplified."",""correct"":true},{""text"":""Trail B is correct because 8/10 has smaller numbers than 24/30, so it must be finished."",""correct"":false},{""text"":""Both trails are finished because both use division."",""correct"":false},{""text"":""Neither trail is correct because 24/30 should simplify to 2/3."",""correct"":false}]","Excellent! Trail A ends at 4/5, and 4 and 5 share no common factor except 1. Trail B gives an equivalent fraction, but 8/10 still reduces to 4/5.","{""questionNumber"":""Q4"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Fractions"",""subtopic"":""Equivalent Fractions"",""learning_objective"":""Students can simplify fractions to their lowest terms"",""focus"":""compare_methods""}"
5,tf4iq5-sefjr6e-lscsf1a24-q5-mcq,Q5,mcq,Choose the equation that matches simplifying 8/12 to lowest terms.,Maths,4,Fractions,Equivalent Fractions,Students can simplify fractions to their lowest terms,Applying,easy,1,"MCQ for Grade 4 Fractions: Equivalent Fractions, aligned to Students can simplify fractions to their lowest terms.","[{""text"":""8/12 = 2/3"",""correct"":true},{""text"":""8/12 = 4/5"",""correct"":false},{""text"":""8/12 = 3/2"",""correct"":false},{""text"":""8/12 = 8/6"",""correct"":false}]",Excellent! 8/12 simplifies to 2/3 because both numbers divide by 4. That keeps the value the same.,"{""questionNumber"":""Q5"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Fractions"",""subtopic"":""Equivalent Fractions"",""learning_objective"":""Students can simplify fractions to their lowest terms"",""focus"":""equation for simplifying 8/12""}"
6,tf4iq5-sefjr6e-lscsf1a24-q6-mcq,Q6,mcq,Pick the correct lowest-term fraction for 2/6 in a bowl of sweets.,Maths,4,Fractions,Equivalent Fractions,Students can simplify fractions to their lowest terms,Applying,easy,1,"MCQ for Grade 4 Fractions: Equivalent Fractions, aligned to Students can simplify fractions to their lowest terms.","[{""text"":""1/3"",""correct"":true},{""text"":""2/3"",""correct"":false},{""text"":""1/2"",""correct"":false},{""text"":""3/1"",""correct"":false}]",Great work! 2/6 simplifies to 1/3 by dividing top and bottom by 2. Nice and simple!,"{""questionNumber"":""Q6"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Fractions"",""subtopic"":""Equivalent Fractions"",""learning_objective"":""Students can simplify fractions to their lowest terms"",""focus"":""simplify 2/6""}"
7,tf4iq5-sefjr6e-lscsf1a24-q7-mcq,Q7,mcq,Choose the sentence that is correct about 3/9.,Maths,4,Fractions,Equivalent Fractions,Students can simplify fractions to their lowest terms,Understanding,easy,1,"MCQ for Grade 4 Fractions: Equivalent Fractions, aligned to Students can simplify fractions to their lowest terms.","[{""text"":""3/9 simplifies to 1/3."",""correct"":true},{""text"":""3/9 simplifies to 2/3."",""correct"":false},{""text"":""3/9 simplifies to 3/3."",""correct"":false},{""text"":""3/9 is already simplest."",""correct"":false}]",Fantastic! 3/9 becomes 1/3 because both numbers divide by 3. You are simplifying like a star.,"{""questionNumber"":""Q7"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Fractions"",""subtopic"":""Equivalent Fractions"",""learning_objective"":""Students can simplify fractions to their lowest terms"",""focus"":""identify simplest form of 3/9""}"
8,tf4iq5-sefjr6e-lscsf1a24-q8-mcq,Q8,mcq,A pet shop has 32 fluffy pups out of 40 toy animals in a window. One tag shows 32/40 → 16/20 and stops. Another tag shows 32/40 → 8/10 → 4/5 and stops. Choose the best label for the window.,Maths,4,Fractions,Equivalent Fractions,Students can simplify fractions to their lowest terms,Evaluating,hard,3,"MCQ for Grade 4 Fractions: Equivalent Fractions, aligned to Students can simplify fractions to their lowest terms.","[{""text"":""16/20, because it uses only one step"",""correct"":false},{""text"":""8/10, because both numbers are even and neat"",""correct"":false},{""text"":""4/5, because it is equivalent to 32/40 and cannot be simplified more"",""correct"":true},{""text"":""32/40, because the original fraction should stay the same"",""correct"":false}]","You got it! 4/5 is equal to 32/40 and is in lowest terms. The other labels are equivalent fractions, but they are not the simplest final form.","{""questionNumber"":""Q8"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Fractions"",""subtopic"":""Equivalent Fractions"",""learning_objective"":""Students can simplify fractions to their lowest terms"",""focus"":""compare_methods""}"
9,tf4iq5-sefjr6e-lscsf1a24-q9-mcq,Q9,mcq,Look at these snack-card results for 14/21. Card A shows 14/21 → 7/14 → 1/2. Card B shows 14/21 → 2/3. Choose the best judgment.,Maths,4,Fractions,Equivalent Fractions,Students can simplify fractions to their lowest terms,Analyzing,hard,3,"MCQ for Grade 4 Fractions: Equivalent Fractions, aligned to Students can simplify fractions to their lowest terms.","[{""text"":""Card A is correct because it uses two steps, and Card B is too short."",""correct"":false},{""text"":""Card B is correct because 14 and 21 can both be divided by 7, but Card A changes the denominator the wrong way in the first step."",""correct"":true},{""text"":""Both cards are correct because 1/2 and 2/3 are close in size."",""correct"":false},{""text"":""Neither card is correct because 14/21 is already simplified."",""correct"":false}]","Nice careful checking! Dividing 14/21 by 7 gives 2/3. On Card A, 21 should not become 14 when 14 becomes 7, so that first step is not equivalent.","{""questionNumber"":""Q9"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Fractions"",""subtopic"":""Equivalent Fractions"",""learning_objective"":""Students can simplify fractions to their lowest terms"",""focus"":""find_the_error""}"
10,tf4iq5-sefjr6e-lscsf1a24-q10-mcq,Q10,mcq,Which fraction is 12/16 in lowest terms?,Maths,4,Fractions,Equivalent Fractions,Students can simplify fractions to their lowest terms,Applying,easy,1,"MCQ for Grade 4 Fractions: Equivalent Fractions, aligned to Students can simplify fractions to their lowest terms.","[{""text"":""3/4"",""correct"":true},{""text"":""2/4"",""correct"":false},{""text"":""6/8"",""correct"":false},{""text"":""4/3"",""correct"":false}]","12/16 can be simplified by dividing both 12 and 16 by 4. That gives 3/4. 6/8 is equal to 12/16, but it is not in lowest terms because both numbers can still be divided by 2. 2/4 equals 1/2, and 4/3 is greater than 1, so neither matches 12/16.","{""questionNumber"":""Q10"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Fractions"",""subtopic"":""Equivalent Fractions"",""learning_objective"":""Students can simplify fractions to their lowest terms"",""focus"":""simplify 12/16""}"
