rowNumber,queueId,questionNumber,questionType,questionText,subject,grade,topic,subtopic,learningObjective,bloomsLevel,difficultyLevel,difficultyRating,summary,options,explanation,generationMetadata
1,ttps1oex-s2ht1sms-lscra189m-q1-mcq,Q1,mcq,"A toy safari ride starts at 23:45 and lasts 35 minutes. Four children work out the finish time.

Ava says, ""It finishes at 00:20 because 15 minutes takes it to 00:00, then 20 more minutes makes 00:20.""
Ben says, ""It finishes at 00:10 because 35 minutes after 23:45 is 10 minutes into the next hour.""
Cara says, ""It finishes at 00:35 because you add 35 to the minutes.""
Dino says, ""It finishes at 23:80 because 45 + 35 = 80.""

Who is correct?",Maths,4,Time Problem Solving,24-Hour Time,Students can read and write time in 24-hour format,Analyzing,hard,3,"MCQ for Grade 4 Time Problem Solving: 24-Hour Time, aligned to Students can read and write time in 24-hour format.","[{""text"":""Ava"",""correct"":true},{""text"":""Ben"",""correct"":false},{""text"":""Cara"",""correct"":false},{""text"":""Dino"",""correct"":false}]","Start at 23:45. After 15 minutes, the time is 00:00. There are still 20 minutes left in the 35-minute ride, so the finish time is 00:20. That means Ava is correct. Ben's answer, 00:10, is only 25 minutes after 23:45. Cara's answer, 00:35, treats the extra 35 minutes as if the clock starts again from 00:00. Dino's answer, 23:80, is not a valid time because minutes must be from 00 to 59.","{""questionNumber"":""Q1"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Time Problem Solving"",""subtopic"":""24-Hour Time"",""learning_objective"":""Students can read and write time in 24-hour format"",""focus"":""find_the_error""}"
2,ttps1oex-s2ht1sms-lscra189m-q2-mcq,Q2,mcq,Select the true statement about 18:20 on a clock.,Maths,4,Time Problem Solving,24-Hour Time,Students can read and write time in 24-hour format,Understanding,easy,1,"MCQ for Grade 4 Time Problem Solving: 24-Hour Time, aligned to Students can read and write time in 24-hour format.","[{""text"":""18:20 means 8:20 am"",""correct"":false},{""text"":""18:20 means 6:20 pm"",""correct"":true},{""text"":""18:20 means 6:20 am"",""correct"":false},{""text"":""18:20 means 8:20 pm"",""correct"":false}]",Nice thinking! 18:20 is 6:20 pm because 18 minus 12 equals 6.,"{""questionNumber"":""Q2"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Time Problem Solving"",""subtopic"":""24-Hour Time"",""learning_objective"":""Students can read and write time in 24-hour format"",""focus"":""Read 24-hour time as pm time""}"
3,ttps1oex-s2ht1sms-lscra189m-q3-mcq,Q3,mcq,A puppy show starts at 07:15. Choose the matching time in am and pm words.,Maths,4,Time Problem Solving,24-Hour Time,Students can read and write time in 24-hour format,Knowing,easy,1,"MCQ for Grade 4 Time Problem Solving: 24-Hour Time, aligned to Students can read and write time in 24-hour format.","[{""text"":""7:15 am"",""correct"":true},{""text"":""7:15 pm"",""correct"":false},{""text"":""5:15 am"",""correct"":false},{""text"":""17:15 pm"",""correct"":false}]","Well done! Times from 00:00 to 11:59 are in the morning, so 07:15 is 7:15 am.","{""questionNumber"":""Q3"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Time Problem Solving"",""subtopic"":""24-Hour Time"",""learning_objective"":""Students can read and write time in 24-hour format"",""focus"":""Read morning 24-hour time""}"
4,ttps1oex-s2ht1sms-lscra189m-q4-mcq,Q4,mcq,Look at the times 12:30 and 00:30. Decide which match is correct.,Maths,4,Time Problem Solving,24-Hour Time,Students can read and write time in 24-hour format,Analyzing,easy,1,"MCQ for Grade 4 Time Problem Solving: 24-Hour Time, aligned to Students can read and write time in 24-hour format.","[{""text"":""12:30 is 12:30 am"",""correct"":false},{""text"":""00:30 is 12:30 pm"",""correct"":false},{""text"":""12:30 is 12:30 pm"",""correct"":true},{""text"":""00:30 is 1:30 am"",""correct"":false}]","Super work! 12:30 is half past noon, so it is 12:30 pm. Midnight times begin with 00.","{""questionNumber"":""Q4"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Time Problem Solving"",""subtopic"":""24-Hour Time"",""learning_objective"":""Students can read and write time in 24-hour format"",""focus"":""Distinguish noon and midnight times""}"
5,ttps1oex-s2ht1sms-lscra189m-q5-mcq,Q5,mcq,Choose the clock time that matches 9:05 pm in 24-hour format for a bedtime story.,Maths,4,Time Problem Solving,24-Hour Time,Students can read and write time in 24-hour format,Applying,easy,1,"MCQ for Grade 4 Time Problem Solving: 24-Hour Time, aligned to Students can read and write time in 24-hour format.","[{""text"":""09:05"",""correct"":false},{""text"":""19:05"",""correct"":false},{""text"":""21:05"",""correct"":true},{""text"":""22:05"",""correct"":false}]",Great choice! 9:05 pm becomes 21:05 in 24-hour time.,"{""questionNumber"":""Q5"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Time Problem Solving"",""subtopic"":""24-Hour Time"",""learning_objective"":""Students can read and write time in 24-hour format"",""focus"":""Write pm time in 24-hour format""}"
6,ttps1oex-s2ht1sms-lscra189m-q6-mcq,Q6,mcq,Pick the correct 24-hour time for 11:00 am when the ducks get fed.,Maths,4,Time Problem Solving,24-Hour Time,Students can read and write time in 24-hour format,Knowing,easy,1,"MCQ for Grade 4 Time Problem Solving: 24-Hour Time, aligned to Students can read and write time in 24-hour format.","[{""text"":""11:00"",""correct"":true},{""text"":""23:00"",""correct"":false},{""text"":""01:00"",""correct"":false},{""text"":""12:00"",""correct"":false}]","You got it! Morning times stay the same in 24-hour time, so 11:00 am is 11:00.","{""questionNumber"":""Q6"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Time Problem Solving"",""subtopic"":""24-Hour Time"",""learning_objective"":""Students can read and write time in 24-hour format"",""focus"":""Write am time in 24-hour format""}"
7,ttps1oex-s2ht1sms-lscra189m-q7-mcq,Q7,mcq,Choose the sentence that is correct about 00:00.,Maths,4,Time Problem Solving,24-Hour Time,Students can read and write time in 24-hour format,Understanding,easy,1,"MCQ for Grade 4 Time Problem Solving: 24-Hour Time, aligned to Students can read and write time in 24-hour format.","[{""text"":""00:00 is midnight"",""correct"":true},{""text"":""00:00 is noon"",""correct"":false},{""text"":""00:00 is 10:00 am"",""correct"":false},{""text"":""00:00 is 12:00 pm"",""correct"":false}]","Excellent! 00:00 is midnight, the very start of a new day.","{""questionNumber"":""Q7"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Time Problem Solving"",""subtopic"":""24-Hour Time"",""learning_objective"":""Students can read and write time in 24-hour format"",""focus"":""Identify midnight""}"
8,ttps1oex-s2ht1sms-lscra189m-q8-mcq,Q8,mcq,A pack of stickers is opened at 14:10. Choose the matching time on a 12-hour clock.,Maths,4,Time Problem Solving,24-Hour Time,Students can read and write time in 24-hour format,Applying,easy,1,"MCQ for Grade 4 Time Problem Solving: 24-Hour Time, aligned to Students can read and write time in 24-hour format.","[{""text"":""2:10 am"",""correct"":false},{""text"":""4:10 pm"",""correct"":false},{""text"":""2:10 pm"",""correct"":true},{""text"":""12:10 pm"",""correct"":false}]",Nice work! 14:10 is 2:10 pm because 14 minus 12 equals 2.,"{""questionNumber"":""Q8"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Time Problem Solving"",""subtopic"":""24-Hour Time"",""learning_objective"":""Students can read and write time in 24-hour format"",""focus"":""Read afternoon 24-hour time""}"
9,ttps1oex-s2ht1sms-lscra189m-q9-mcq,Q9,mcq,Compare the times 08:50 and 20:50. Decide which description is correct.,Maths,4,Time Problem Solving,24-Hour Time,Students can read and write time in 24-hour format,Analyzing,easy,1,"MCQ for Grade 4 Time Problem Solving: 24-Hour Time, aligned to Students can read and write time in 24-hour format.","[{""text"":""08:50 is 8:50 pm"",""correct"":false},{""text"":""20:50 is 8:50 pm"",""correct"":true},{""text"":""08:50 and 20:50 are both morning times"",""correct"":false},{""text"":""20:50 is 10:50 pm"",""correct"":false}]",Great thinking! 20:50 is 8:50 pm. The 20 tells us it is in the evening.,"{""questionNumber"":""Q9"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Time Problem Solving"",""subtopic"":""24-Hour Time"",""learning_objective"":""Students can read and write time in 24-hour format"",""focus"":""Compare am and pm versions of same minutes""}"
10,ttps1oex-s2ht1sms-lscra189m-q10-mcq,Q10,mcq,Choose the time in 24-hour format that matches 12:00 noon for lunchtime.,Maths,4,Time Problem Solving,24-Hour Time,Students can read and write time in 24-hour format,Applying,easy,1,"MCQ for Grade 4 Time Problem Solving: 24-Hour Time, aligned to Students can read and write time in 24-hour format.","[{""text"":""00:00"",""correct"":false},{""text"":""12:00"",""correct"":true},{""text"":""24:00"",""correct"":false},{""text"":""01:00"",""correct"":false}]",Well done! 12:00 noon is written as 12:00 in 24-hour time.,"{""questionNumber"":""Q10"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Time Problem Solving"",""subtopic"":""24-Hour Time"",""learning_objective"":""Students can read and write time in 24-hour format"",""focus"":""Identify noon in 24-hour format""}"
