rowNumber,queueId,questionNumber,questionType,questionText,subject,grade,topic,subtopic,learningObjective,bloomsLevel,difficultyLevel,difficultyRating,summary,options,explanation,generationMetadata
1,tf4iq5-sasff1zw-lscsw1ikr-q1-mcq,Q1,mcq,"Choose the correct result for this bunny snack puzzle. A bowl started with some carrot pieces. Then 2/8 of a bowl of peas was added. After that, 3/8 of a bowl of snack was eaten. The bowl ended with 4/8 of a bowl. How much snack was in the bowl at the start?",Maths,4,Fractions,Adding & Subtracting Fractions,Students can solve word problems involving addition and subtraction of fractions,Analyzing,hard,4,"MCQ for Grade 4 Fractions: Adding & Subtracting Fractions, aligned to Students can solve word problems involving addition and subtraction of fractions.","[{""text"":""5/8 of a bowl"",""correct"":true},{""text"":""3/8 of a bowl"",""correct"":false},{""text"":""1/8 of a bowl"",""correct"":false},{""text"":""7/8 of a bowl"",""correct"":false}]","Nice thinking! Work backward: start + 2/8 - 3/8 = 4/8, so start - 1/8 = 4/8. That means the start was 5/8. Some wrong answers come from adding all the fractions or subtracting in the wrong order.","{""questionNumber"":""Q1"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Fractions"",""subtopic"":""Adding & Subtracting Fractions"",""learning_objective"":""Students can solve word problems involving addition and subtraction of fractions"",""focus"":""reverse_reasoning""}"
2,tf4iq5-sasff1zw-lscsw1ikr-q2-mcq,Q2,mcq,"A lemonade jug was 9/10 full before a game. Then 4/10 of the whole jug was poured into cups. Later, 1/10 of the whole jug was poured back in. Which statement is correct about whether the jug ended 6/10 full?",Maths,4,Fractions,Adding & Subtracting Fractions,Students can solve word problems involving addition and subtraction of fractions,Evaluating,hard,4,"MCQ for Grade 4 Fractions: Adding & Subtracting Fractions, aligned to Students can solve word problems involving addition and subtraction of fractions.","[{""text"":""Yes. The amount changes by -4/10 and then +1/10, so the net change is -3/10. Starting from 9/10, the jug ends at 6/10 full."",""correct"":true},{""text"":""No. The jug ends at 5/10 full because once lemonade is poured out, the later 1/10 poured back should not be counted."",""correct"":false},{""text"":""No. The jug ends at 4/10 full because both 4/10 and 1/10 are changes from the original 9/10 that should be subtracted."",""correct"":false},{""text"":""No. The jug ends at 7/10 full because 4/10 poured out and 1/10 poured back means the jug lost only 2/10."",""correct"":false}]","Start with 9/10 full. Pouring out 4/10 gives 9/10 - 4/10 = 5/10. Pouring back 1/10 gives 5/10 + 1/10 = 6/10. Another way is to combine the changes: -4/10 + 1/10 = -3/10, and 9/10 - 3/10 = 6/10. So the jug did end 6/10 full. The 5/10 option ignores the amount poured back in. The 4/10 option wrongly subtracts the last change instead of adding it. The 7/10 option miscalculates the net change; losing 4/10 and gaining 1/10 is a loss of 3/10, not 2/10.","{""questionNumber"":""Q2"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Fractions"",""subtopic"":""Adding & Subtracting Fractions"",""learning_objective"":""Students can solve word problems involving addition and subtraction of fractions"",""focus"":""evaluate_a_claim""}"
3,tf4iq5-sasff1zw-lscsw1ikr-q3-mcq,Q3,mcq,"A toy box had 3/12 of a set of blocks inside. Then 5/12 more of the set was packed in. After that, some blocks were taken out, and the box ended with 6/12 of the set. Mia says, ""Since the box ended at 6/12, 6/12 of the set must have been taken out."" Which statement is correct?",Maths,4,Fractions,Adding & Subtracting Fractions,Students can solve word problems involving addition and subtraction of fractions,Analyzing,hard,4,"MCQ for Grade 4 Fractions: Adding & Subtracting Fractions, aligned to Students can solve word problems involving addition and subtraction of fractions.","[{""text"":""Mia is correct; 6/12 of the set was taken out."",""correct"":false},{""text"":""Mia is incorrect; 2/12 of the set was taken out because the box had 8/12 before blocks were removed."",""correct"":true},{""text"":""Mia is incorrect; 5/12 of the set was taken out because 5/12 was the amount packed in."",""correct"":false},{""text"":""Mia is incorrect; 3/12 of the set was taken out because 3/12 was the starting amount."",""correct"":false}]","First find how many blocks were in the box before any were taken out: 3/12 + 5/12 = 8/12. The box ended with 6/12, so the amount taken out was 8/12 - 6/12 = 2/12. Mia's claim is wrong because 6/12 is the amount left at the end, not the amount removed. The 5/12 and 3/12 choices copy one number from the story instead of comparing the amount before removal with the ending amount.","{""questionNumber"":""Q3"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Fractions"",""subtopic"":""Adding & Subtracting Fractions"",""learning_objective"":""Students can solve word problems involving addition and subtraction of fractions"",""focus"":""reverse_reasoning""}"
4,tf4iq5-sasff1zw-lscsw1ikr-q4-mcq,Q4,mcq,"Look at the two cookie plate methods below. The plate starts with 7/9 of a plate of cookies. Method P subtracts 4/9, then adds 2/9. Method Q adds 2/9 first, then subtracts 4/9. Decide which judgment is correct.",Maths,4,Fractions,Adding & Subtracting Fractions,Students can solve word problems involving addition and subtraction of fractions,Evaluating,hard,4,"MCQ for Grade 4 Fractions: Adding & Subtracting Fractions, aligned to Students can solve word problems involving addition and subtraction of fractions.","[{""text"":""Both methods end at 5/9 because 7/9 - 4/9 + 2/9 and 7/9 + 2/9 - 4/9 have the same total change."",""correct"":true},{""text"":""Only Method P is correct because the steps must stay in story order or the answer changes to 3/9."",""correct"":false},{""text"":""Only Method Q is correct because adding first always makes subtraction easier, so the answer becomes 9/9."",""correct"":false},{""text"":""Neither method is correct because subtraction must always come last in fraction stories."",""correct"":false}]",You’ve got this! Both methods are okay here because the changes are the same: -4/9 and +2/9. The final amount is 5/9 either way. The wrong choices mix up order with value.,"{""questionNumber"":""Q4"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Fractions"",""subtopic"":""Adding & Subtracting Fractions"",""learning_objective"":""Students can solve word problems involving addition and subtraction of fractions"",""focus"":""compare_methods""}"
5,tf4iq5-sasff1zw-lscsw1ikr-q5-mcq,Q5,mcq,Choose the equation that matches adding 3/5 and 1/5 of a snack bar.,Maths,4,Fractions,Adding & Subtracting Fractions,Students can solve word problems involving addition and subtraction of fractions,Understanding,easy,1,"MCQ for Grade 4 Fractions: Adding & Subtracting Fractions, aligned to Students can solve word problems involving addition and subtraction of fractions.","[{""text"":""3/5 + 1/5 = 4/5"",""correct"":true},{""text"":""3/5 + 1/5 = 4/10"",""correct"":false},{""text"":""3/5 + 1/5 = 3/10"",""correct"":false},{""text"":""3/5 + 1/5 = 2/5"",""correct"":false}]","Excellent! Same denominator means add only the top numbers. 3 + 1 = 4, so it is 4/5.","{""questionNumber"":""Q5"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Fractions"",""subtopic"":""Adding & Subtracting Fractions"",""learning_objective"":""Students can solve word problems involving addition and subtraction of fractions"",""focus"":""addition""}"
6,tf4iq5-sasff1zw-lscsw1ikr-q6-mcq,Q6,mcq,"A water bottle was 11/12 full. Then 5/12 of the whole bottle was drunk. Later, water was poured back in, and the bottle ended 9/12 full. Eli says, ""The amount poured back in was 2/12 because 11/12 and 9/12 are 2/12 apart."" Which answer best checks Eli's idea?",Maths,4,Fractions,Adding & Subtracting Fractions,Students can solve word problems involving addition and subtraction of fractions,Analyzing,hard,4,"MCQ for Grade 4 Fractions: Adding & Subtracting Fractions, aligned to Students can solve word problems involving addition and subtraction of fractions.","[{""text"":""Eli is correct; 2/12 was poured back in."",""correct"":false},{""text"":""Eli is incorrect; 3/12 was poured back in because the bottle went down to 6/12 before water was added."",""correct"":true},{""text"":""Eli is incorrect; 5/12 was poured back in because 5/12 was the amount drunk."",""correct"":false},{""text"":""Eli is incorrect; 4/12 was poured back in because 11/12 - 5/12 = 4/12."",""correct"":false}]","First find the amount left after drinking: 11/12 - 5/12 = 6/12. The bottle ended at 9/12, so the amount poured back in was 9/12 - 6/12 = 3/12. Eli's 2/12 compares only the starting and ending amounts and ignores that 5/12 was drunk in between. The 5/12 choice copies the amount drunk, and the 4/12 choice is an incorrect subtraction result.","{""questionNumber"":""Q6"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Fractions"",""subtopic"":""Adding & Subtracting Fractions"",""learning_objective"":""Students can solve word problems involving addition and subtraction of fractions"",""focus"":""reverse_reasoning""}"
7,tf4iq5-sasff1zw-lscsw1ikr-q7-mcq,Q7,mcq,"Decide which claim about this popcorn tub is true. The tub had 5/6 of a tub of popcorn. Then 2/6 more was added, and later 4/6 of the whole tub was spilled. One claim says the answer is 3/6 because 5 + 2 - 4 = 3. Pick the best choice.",Maths,4,Fractions,Adding & Subtracting Fractions,Students can solve word problems involving addition and subtraction of fractions,Evaluating,hard,4,"MCQ for Grade 4 Fractions: Adding & Subtracting Fractions, aligned to Students can solve word problems involving addition and subtraction of fractions.","[{""text"":""The claim is correct. Since the sixths are alike, 5/6 + 2/6 - 4/6 = 3/6."",""correct"":true},{""text"":""The claim is wrong because 5/6 and 2/6 make 7/12, then 4/6 should be subtracted from that."",""correct"":false},{""text"":""The claim is wrong because the tub cannot go over 1 whole, so the answer must stay 5/6."",""correct"":false},{""text"":""The claim is wrong because the spill means all the popcorn is gone, so the answer is 0/6."",""correct"":false}]","Great checking! The fractions all have sixths, so you can combine the numerators: 5 + 2 - 4 = 3. That gives 3/6. The tub can go over 1 whole during the story, and that does not break the math.","{""questionNumber"":""Q7"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Fractions"",""subtopic"":""Adding & Subtracting Fractions"",""learning_objective"":""Students can solve word problems involving addition and subtraction of fractions"",""focus"":""evaluate_a_claim""}"
8,tf4iq5-sasff1zw-lscsw1ikr-q8-mcq,Q8,mcq,"A jar of gummy bears was 8/10 full. Then some gummies were eaten. After that, 3/10 of the whole jar was added, and the jar ended 6/10 full. Ben says, ""Only 2/10 was eaten because the jar changed from 8/10 to 6/10."" Which answer correctly finds how much was eaten?",Maths,4,Fractions,Adding & Subtracting Fractions,Students can solve word problems involving addition and subtraction of fractions,Analyzing,hard,4,"MCQ for Grade 4 Fractions: Adding & Subtracting Fractions, aligned to Students can solve word problems involving addition and subtraction of fractions.","[{""text"":""Ben is correct; 2/10 was eaten."",""correct"":false},{""text"":""Ben is incorrect; 3/10 was eaten because 3/10 was added later."",""correct"":false},{""text"":""Ben is incorrect; 5/10 was eaten because the jar had to be at 3/10 before 3/10 was added to make 6/10."",""correct"":true},{""text"":""Ben is incorrect; 1/10 was eaten because 8/10 and 6/10 are close together."",""correct"":false}]","Work backward from the ending amount. If the jar ended at 6/10 after 3/10 was added, then before the adding it must have been 6/10 - 3/10 = 3/10. It started at 8/10, so the amount eaten was 8/10 - 3/10 = 5/10. Ben's 2/10 compares only the start and end and ignores the 3/10 added later. The 3/10 choice uses the amount added, not the amount eaten, and 1/10 does not fit the story's numbers.","{""questionNumber"":""Q8"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Fractions"",""subtopic"":""Adding & Subtracting Fractions"",""learning_objective"":""Students can solve word problems involving addition and subtraction of fractions"",""focus"":""reverse_reasoning""}"
9,tf4iq5-sasff1zw-lscsw1ikr-q9-mcq,Q9,mcq,Compare the results of 1/4 + 2/4 and 3/4. Choose the true sentence.,Maths,4,Fractions,Adding & Subtracting Fractions,Students can solve word problems involving addition and subtraction of fractions,Analyzing,easy,1,"MCQ for Grade 4 Fractions: Adding & Subtracting Fractions, aligned to Students can solve word problems involving addition and subtraction of fractions.","[{""text"":""1/4 + 2/4 equals 3/4"",""correct"":true},{""text"":""1/4 + 2/4 is less than 3/4"",""correct"":false},{""text"":""1/4 + 2/4 is more than 3/4"",""correct"":false},{""text"":""1/4 + 2/4 equals 2/8"",""correct"":false}]","Awesome! Adding 1 and 2 gives 3, so 1/4 + 2/4 = 3/4 exactly.","{""questionNumber"":""Q9"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Fractions"",""subtopic"":""Adding & Subtracting Fractions"",""learning_objective"":""Students can solve word problems involving addition and subtraction of fractions"",""focus"":""addition""}"
10,tf4iq5-sasff1zw-lscsw1ikr-q10-mcq,Q10,mcq,"Choose the method that correctly solves this ice-cream tub story. The tub was 10/12 full. Then 7/12 of the whole tub was scooped out. Later, 4/12 of the whole tub was added back. The tub ends with 7/12 full.",Maths,4,Fractions,Adding & Subtracting Fractions,Students can solve word problems involving addition and subtraction of fractions,Evaluating,hard,4,"MCQ for Grade 4 Fractions: Adding & Subtracting Fractions, aligned to Students can solve word problems involving addition and subtraction of fractions.","[{""text"":""Start at 10/12, subtract 7/12 to get 3/12, then add 4/12 to get 7/12. This method is correct."",""correct"":true},{""text"":""Add 7/12 and 4/12 first to get 11/12, then subtract from 10/12 to get 1/12. This is correct because both changes happen after the start."",""correct"":false},{""text"":""Subtract 4/12 from 7/12 first to get 3/12, then add that to 10/12 to get 13/12. This is correct because it combines the changes."",""correct"":false},{""text"":""Use 10 - 7 + 4 = 7, so the answer is 7 with no denominator needed. This is correct because the denominators match."",""correct"":false}]","Wonderful job! The story is 10/12 - 7/12 + 4/12, and that equals 7/12. The other methods mix up the order of changes or forget that the answer must still be a fraction in twelfths.","{""questionNumber"":""Q10"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Fractions"",""subtopic"":""Adding & Subtracting Fractions"",""learning_objective"":""Students can solve word problems involving addition and subtraction of fractions"",""focus"":""find_the_error""}"
