rowNumber,queueId,questionNumber,questionType,questionText,subject,grade,topic,subtopic,learningObjective,bloomsLevel,difficultyLevel,difficultyRating,summary,options,explanation,generationMetadata
1,tfps1hnq-smsmpkpdj-lscstsyj4-q1-mcq,Q1,mcq,A rainbow sticker pack costs $2.40 and a puppy badge costs $1.35. What is the total cost of both items?,Maths,4,Financial Problem Solving,Multi-Step Money Problems,"Students can solve two-step money problems involving totals, change, and comparison",Applying,easy,1,"MCQ for Grade 4 Financial Problem Solving: Multi-Step Money Problems, aligned to Students can solve two-step money problems involving totals, change, and comparison.","[{""text"":""$3.75"",""correct"":true},{""text"":""$1.25"",""correct"":false},{""text"":""$2.75"",""correct"":false},{""text"":""$4.75"",""correct"":false}]","Add the two prices: $2.40 + $1.35 = $3.75. So the total cost is $3.75. $1.25 is the change from $5.00, not the total, and the other amounts do not match the sum.","{""questionNumber"":""Q1"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Financial Problem Solving"",""subtopic"":""Multi-Step Money Problems"",""learning_objective"":""Students can solve two-step money problems involving totals, change, and comparison"",""focus"":""total and change""}"
2,tfps1hnq-smsmpkpdj-lscstsyj4-q2-mcq,Q2,mcq,What is the total cost of 1 lollipop for $1.20 and 1 gummy bag for $2.10?,Maths,4,Financial Problem Solving,Multi-Step Money Problems,"Students can solve two-step money problems involving totals, change, and comparison",Understanding,easy,1,"MCQ for Grade 4 Financial Problem Solving: Multi-Step Money Problems, aligned to Students can solve two-step money problems involving totals, change, and comparison.","[{""text"":""$3.30"",""correct"":true},{""text"":""$4.50"",""correct"":false},{""text"":""$2.40"",""correct"":false},{""text"":""$5.10"",""correct"":false}]","Add the cost of 1 lollipop and 1 gummy bag: $1.20 + $2.10 = $3.30. $4.50 would be the total for 2 lollipops and 1 gummy bag, not for the amounts asked here.","{""questionNumber"":""Q2"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Financial Problem Solving"",""subtopic"":""Multi-Step Money Problems"",""learning_objective"":""Students can solve two-step money problems involving totals, change, and comparison"",""focus"":""finding a total""}"
3,tfps1hnq-smsmpkpdj-lscstsyj4-q3-mcq,Q3,mcq,Three bouncing balls cost $1.50 each. What is the total cost of the 3 balls?,Maths,4,Financial Problem Solving,Multi-Step Money Problems,"Students can solve two-step money problems involving totals, change, and comparison",Applying,easy,1,"MCQ for Grade 4 Financial Problem Solving: Multi-Step Money Problems, aligned to Students can solve two-step money problems involving totals, change, and comparison.","[{""text"":""$2.50"",""correct"":false},{""text"":""$3.00"",""correct"":false},{""text"":""$3.50"",""correct"":false},{""text"":""$4.50"",""correct"":true}]",Multiply the price of one ball by 3: 3 × $1.50 = $4.50. So the 3 balls cost $4.50 altogether.,"{""questionNumber"":""Q3"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Financial Problem Solving"",""subtopic"":""Multi-Step Money Problems"",""learning_objective"":""Students can solve two-step money problems involving totals, change, and comparison"",""focus"":""total and change""}"
4,tfps1hnq-smsmpkpdj-lscstsyj4-q4-mcq,Q4,mcq,Basket A has 1 teddy eraser for $2.80 and 1 juice box for $1.40. What is the total cost of Basket A?,Maths,4,Financial Problem Solving,Multi-Step Money Problems,"Students can solve two-step money problems involving totals, change, and comparison",Analyzing,easy,1,"MCQ for Grade 4 Financial Problem Solving: Multi-Step Money Problems, aligned to Students can solve two-step money problems involving totals, change, and comparison.","[{""text"":""$4.20"",""correct"":true},{""text"":""$4.00"",""correct"":false},{""text"":""$3.80"",""correct"":false},{""text"":""$2.80"",""correct"":false}]","Add the two prices in Basket A: $2.80 + $1.40 = $4.20. So Basket A costs $4.20. $4.00 is the cost of 2 cookie packs at $2.00 each, not Basket A.","{""questionNumber"":""Q4"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Financial Problem Solving"",""subtopic"":""Multi-Step Money Problems"",""learning_objective"":""Students can solve two-step money problems involving totals, change, and comparison"",""focus"":""comparing totals""}"
5,tfps1hnq-smsmpkpdj-lscstsyj4-q5-mcq,Q5,mcq,Two apple bars cost $1.75 each. Which equation shows the total cost of the 2 apple bars?,Maths,4,Financial Problem Solving,Multi-Step Money Problems,"Students can solve two-step money problems involving totals, change, and comparison",Understanding,easy,1,"MCQ for Grade 4 Financial Problem Solving: Multi-Step Money Problems, aligned to Students can solve two-step money problems involving totals, change, and comparison.","[{""text"":""2 × 1.75"",""correct"":true},{""text"":""10.00 - (2 × 1.75 + 2.50)"",""correct"":false},{""text"":""2 × (10.00 - 1.75) + 2.50"",""correct"":false},{""text"":""2 × 1.75 - 2.50"",""correct"":false}]","The total for 2 apple bars is found by multiplying 2 by $1.75, so the correct equation is 2 × 1.75. The other equations include extra numbers for change or for a yogurt drink, so they do not show just the cost of the 2 bars.","{""questionNumber"":""Q5"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Financial Problem Solving"",""subtopic"":""Multi-Step Money Problems"",""learning_objective"":""Students can solve two-step money problems involving totals, change, and comparison"",""focus"":""equation for change""}"
6,tfps1hnq-smsmpkpdj-lscstsyj4-q6-mcq,Q6,mcq,"Choose the correct result for this zoo gift shop puzzle. Two lion stickers cost $1.85 each and one tiger pencil costs $2.40. A checkout sign says, ""Paying with $10 gives $4.75 change."" Pick the best answer.",Maths,4,Financial Problem Solving,Multi-Step Money Problems,"Students can solve two-step money problems involving totals, change, and comparison",Evaluating,hard,4,"MCQ for Grade 4 Financial Problem Solving: Multi-Step Money Problems, aligned to Students can solve two-step money problems involving totals, change, and comparison.","[{""text"":""The sign is correct because the total is $5.25."",""correct"":false},{""text"":""The sign is wrong because the total is $6.10, so the change should be $3.90."",""correct"":true},{""text"":""The sign is wrong because the total is $4.25, so the change should be $5.75."",""correct"":false},{""text"":""The sign is correct because $10 - $2.40 = $7.60, then minus $1.85 gives $4.75."",""correct"":false}]","Nice checking! Two stickers cost $3.70, and $3.70 + $2.40 = $6.10. Then $10.00 - $6.10 = $3.90, so the sign is wrong.","{""questionNumber"":""Q6"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Financial Problem Solving"",""subtopic"":""Multi-Step Money Problems"",""learning_objective"":""Students can solve two-step money problems involving totals, change, and comparison"",""focus"":""evaluate_a_claim""}"
7,tfps1hnq-smsmpkpdj-lscstsyj4-q7-mcq,Q7,mcq,"Three gummy packs cost $1.45 each, and one juice box costs $2.35. Four statements are shown below. Which statement correctly explains both the total cost and how it compares with $7.00?",Maths,4,Financial Problem Solving,Multi-Step Money Problems,"Students can solve two-step money problems involving totals, change, and comparison",Analyzing,hard,4,"MCQ for Grade 4 Financial Problem Solving: Multi-Step Money Problems, aligned to Students can solve two-step money problems involving totals, change, and comparison.","[{""text"":""3 × $1.45 = $4.35, then $4.35 + $2.35 = $6.70, so the total is $0.30 less than $7.00."",""correct"":true},{""text"":""$1.45 + $2.35 = $3.80, then 3 × $3.80 = $11.40, so the total is $4.40 more than $7.00."",""correct"":false},{""text"":""3 × $1.45 = $4.25, then $4.25 + $2.35 = $6.60, so the total is $0.40 less than $7.00."",""correct"":false},{""text"":""3 × $1.45 = $4.35, then $4.35 + $2.35 = $6.70, so the total is $0.30 more than $7.00."",""correct"":false}]","First multiply to find the cost of 3 gummy packs: 3 × $1.45 = $4.35. Then add the juice box: $4.35 + $2.35 = $6.70. To compare with $7.00, subtract: $7.00 - $6.70 = $0.30. So the total is $0.30 less than $7.00. Option 1 is correct. Option 2 uses the wrong order by adding one gummy pack and the juice box before multiplying by 3. Option 3 multiplies $1.45 incorrectly. Option 4 gets the total right but gives the comparison in the wrong direction.","{""questionNumber"":""Q7"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Financial Problem Solving"",""subtopic"":""Multi-Step Money Problems"",""learning_objective"":""Students can solve two-step money problems involving totals, change, and comparison"",""focus"":""compare_methods""}"
8,tfps1hnq-smsmpkpdj-lscstsyj4-q8-mcq,Q8,mcq,"At the snack stand, popcorn costs $7. You pay with $10. Pick the change you get.",Maths,4,Financial Problem Solving,Multi-Step Money Problems,"Students can solve two-step money problems involving totals, change, and comparison",Applying,easy,1,"MCQ for Grade 4 Financial Problem Solving: Multi-Step Money Problems, aligned to Students can solve two-step money problems involving totals, change, and comparison.","[{""text"":""$1"",""correct"":false},{""text"":""$2"",""correct"":false},{""text"":""$3"",""correct"":true},{""text"":""$4"",""correct"":false}]",You did it! $10 minus $7 equals $3 change.,"{""questionNumber"":""Q8"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Financial Problem Solving"",""subtopic"":""Multi-Step Money Problems"",""learning_objective"":""Students can solve two-step money problems involving totals, change, and comparison"",""focus"":""change from a payment""}"
9,tfps1hnq-smsmpkpdj-lscstsyj4-q9-mcq,Q9,mcq,Check this work: 2 popcorn bags at $1.75 each cost $3.50. Add 1 apple drink for $2.20 to get $5.70. Paying with $10.00 gives $4.30 change. How should the work be judged?,Maths,4,Financial Problem Solving,Multi-Step Money Problems,"Students can solve two-step money problems involving totals, change, and comparison",Evaluating,hard,4,"MCQ for Grade 4 Financial Problem Solving: Multi-Step Money Problems, aligned to Students can solve two-step money problems involving totals, change, and comparison.","[{""text"":""All the work is correct."",""correct"":true},{""text"":""The first mistake is in the total cost, because $3.50 + $2.20 = $5.60."",""correct"":false},{""text"":""The first mistake is in the change, because $10.00 - $5.70 = $4.40."",""correct"":false},{""text"":""The first mistake is in multiplying, because 2 × $1.75 = $3.25."",""correct"":false}]","Check each step in order. First, 2 × $1.75 = $3.50, so the popcorn cost is correct. Next, $3.50 + $2.20 = $5.70, so the total is correct. Finally, $10.00 - $5.70 = $4.30, so the change is also correct. Therefore all the work is correct, so option 1 is the answer. The other options each claim an error, but their replacement calculations are wrong.","{""questionNumber"":""Q9"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Financial Problem Solving"",""subtopic"":""Multi-Step Money Problems"",""learning_objective"":""Students can solve two-step money problems involving totals, change, and comparison"",""focus"":""find_the_error""}"
10,tfps1hnq-smsmpkpdj-lscstsyj4-q10-mcq,Q10,mcq,"Two ice creams cost $2.35 each and one cookie costs $1.80. Four equations are suggested for the change from $10.00. Which equation is correct, and why?",Maths,4,Financial Problem Solving,Multi-Step Money Problems,"Students can solve two-step money problems involving totals, change, and comparison",Applying,hard,4,"MCQ for Grade 4 Financial Problem Solving: Multi-Step Money Problems, aligned to Students can solve two-step money problems involving totals, change, and comparison.","[{""text"":""10.00 - (2 × 2.35 + 1.80), because it subtracts the total cost of both ice creams and the cookie from $10.00."",""correct"":true},{""text"":""(10.00 - 2 × 2.35) + 1.80, because you should subtract the ice creams and then add the cookie back."",""correct"":false},{""text"":""10.00 - (2.35 + 1.80), because one ice cream and one cookie make the full total to subtract."",""correct"":false},{""text"":""(2 × 2.35 + 1.80) - 10.00, because change is found by subtracting the money paid from the total cost."",""correct"":false}]","To find change, first find the total cost of all items, then subtract that total from $10.00. The total cost is 2 × $2.35 + $1.80, so the correct equation is 10.00 - (2 × 2.35 + 1.80). Option 1 is correct. Option 2 adds the cookie instead of subtracting its cost. Option 3 forgets that there are 2 ice creams, not 1. Option 4 subtracts in the wrong order and would not give the change.","{""questionNumber"":""Q10"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Financial Problem Solving"",""subtopic"":""Multi-Step Money Problems"",""learning_objective"":""Students can solve two-step money problems involving totals, change, and comparison"",""focus"":""compare_methods""}"
