rowNumber,queueId,questionNumber,questionType,questionText,subject,grade,topic,subtopic,learningObjective,bloomsLevel,difficultyLevel,difficultyRating,summary,options,explanation,generationMetadata
1,tpf1ndn-spafmo68-lscetkily-q1-mcq,Q1,mcq,"Choose the correct result for this toy box: 2 robot toys, 3 dinosaur toys, and 5 teddy toys. One toy is picked. The chance of picking a robot toy is...",Maths,4,Probability & Fractions,Probability as Fractions,Students can express the probability of a simple event as a fraction,Applying,easy,1,"MCQ for Grade 4 Probability & Fractions: Probability as Fractions, aligned to Students can express the probability of a simple event as a fraction.","[{""text"":""2/10"",""correct"":true},{""text"":""2/5"",""correct"":false},{""text"":""3/10"",""correct"":false},{""text"":""5/10"",""correct"":false}]","Nice work! There are 10 toys altogether, and 2 are robot toys. So the probability is 2/10.","{""questionNumber"":""Q1"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Probability & Fractions"",""subtopic"":""Probability as Fractions"",""learning_objective"":""Students can express the probability of a simple event as a fraction"",""focus"":""Expressing the probability of a simple event as a fraction""}"
2,tpf1ndn-spafmo68-lscetkily-q2-mcq,Q2,mcq,Select the true statement about a sweet jar with 4 strawberry sweets and 6 lemon sweets. One sweet is picked.,Maths,4,Probability & Fractions,Probability as Fractions,Students can express the probability of a simple event as a fraction,Understanding,easy,1,"MCQ for Grade 4 Probability & Fractions: Probability as Fractions, aligned to Students can express the probability of a simple event as a fraction.","[{""text"":""The probability of picking a strawberry sweet is 4/10."",""correct"":true},{""text"":""The probability of picking a strawberry sweet is 4/6."",""correct"":false},{""text"":""The probability of picking a strawberry sweet is 6/10."",""correct"":false},{""text"":""The probability of picking a strawberry sweet is 10/4."",""correct"":false}]","Great job! There are 10 sweets in all, and 4 are strawberry. That makes the probability 4/10.","{""questionNumber"":""Q2"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Probability & Fractions"",""subtopic"":""Probability as Fractions"",""learning_objective"":""Students can express the probability of a simple event as a fraction"",""focus"":""Identifying a correct probability statement""}"
3,tpf1ndn-spafmo68-lscetkily-q3-mcq,Q3,mcq,"A bag of stickers has 1 star sticker, 4 heart stickers, and 3 smiley stickers. One sticker is picked. Choose the fraction for getting a star sticker.",Maths,4,Probability & Fractions,Probability as Fractions,Students can express the probability of a simple event as a fraction,Applying,easy,1,"MCQ for Grade 4 Probability & Fractions: Probability as Fractions, aligned to Students can express the probability of a simple event as a fraction.","[{""text"":""1/8"",""correct"":true},{""text"":""1/4"",""correct"":false},{""text"":""4/8"",""correct"":false},{""text"":""3/8"",""correct"":false}]","Well done! There are 8 stickers altogether, and 1 is a star. So the chance of picking a star sticker is 1/8.","{""questionNumber"":""Q3"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Probability & Fractions"",""subtopic"":""Probability as Fractions"",""learning_objective"":""Students can express the probability of a simple event as a fraction"",""focus"":""Finding probability from a simple set""}"
4,tpf1ndn-spafmo68-lscetkily-q4-mcq,Q4,mcq,"A spinner has 8 equal parts. Two parts show a cat, 3 parts show a dog, and 3 parts show a rabbit. Which statement correctly gives the probability of landing on a cat?",Maths,4,Probability & Fractions,Probability as Fractions,Students can express the probability of a simple event as a fraction,Understanding,easy,1,"MCQ for Grade 4 Probability & Fractions: Probability as Fractions, aligned to Students can express the probability of a simple event as a fraction.","[{""text"":""The probability of landing on a cat is 2/8."",""correct"":true},{""text"":""The probability of landing on a cat is 2/3."",""correct"":false},{""text"":""The probability of landing on a cat is 3/8."",""correct"":false},{""text"":""The probability of landing on a cat is 6/8."",""correct"":false}]","Probability means number of favorable parts out of total equal parts. There are 2 cat parts out of 8 parts altogether, so the probability of landing on a cat is 2/8. 2/3 uses the wrong total, 3/8 is the probability of dog or rabbit individually, and 6/8 is the probability of not landing on a cat.","{""questionNumber"":""Q4"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Probability & Fractions"",""subtopic"":""Probability as Fractions"",""learning_objective"":""Students can express the probability of a simple event as a fraction"",""focus"":""Matching an event to its probability fraction""}"
5,tpf1ndn-spafmo68-lscetkily-q5-mcq,Q5,mcq,"Choose the equation that matches this snack bowl: 3 cookie bites, 2 apple slices, and 5 grape pieces. One snack is picked. The probability of picking an apple slice is...",Maths,4,Probability & Fractions,Probability as Fractions,Students can express the probability of a simple event as a fraction,Applying,easy,1,"MCQ for Grade 4 Probability & Fractions: Probability as Fractions, aligned to Students can express the probability of a simple event as a fraction.","[{""text"":""2/10"",""correct"":true},{""text"":""2/5"",""correct"":false},{""text"":""3/10"",""correct"":false},{""text"":""5/10"",""correct"":false}]","Excellent! There are 10 snacks altogether, and 2 are apple slices. So the probability is 2/10.","{""questionNumber"":""Q5"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Probability & Fractions"",""subtopic"":""Probability as Fractions"",""learning_objective"":""Students can express the probability of a simple event as a fraction"",""focus"":""Writing probability as favorable over total""}"
6,tpf1ndn-spafmo68-lscetkily-q6-mcq,Q6,mcq,"Pick the correct probability for this playground prize bag: 6 bouncy balls, 2 toy cars, and 2 whistles. One prize is picked. The chance of getting a toy car is...",Maths,4,Probability & Fractions,Probability as Fractions,Students can express the probability of a simple event as a fraction,Applying,easy,1,"MCQ for Grade 4 Probability & Fractions: Probability as Fractions, aligned to Students can express the probability of a simple event as a fraction.","[{""text"":""2/10"",""correct"":true},{""text"":""2/8"",""correct"":false},{""text"":""6/10"",""correct"":false},{""text"":""1/2"",""correct"":false}]","Super thinking! There are 10 prizes altogether, and 2 are toy cars. So the probability is 2/10.","{""questionNumber"":""Q6"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Probability & Fractions"",""subtopic"":""Probability as Fractions"",""learning_objective"":""Students can express the probability of a simple event as a fraction"",""focus"":""Expressing simple event probability as a fraction""}"
7,tpf1ndn-spafmo68-lscetkily-q7-mcq,Q7,mcq,Choose the sentence that is correct about a bag with 5 green balls and 4 yellow balls.,Maths,4,Probability & Fractions,Probability as Fractions,Students can express the probability of a simple event as a fraction,Understanding,easy,1,"MCQ for Grade 4 Probability & Fractions: Probability as Fractions, aligned to Students can express the probability of a simple event as a fraction.","[{""text"":""The probability of picking a green ball is 5/9."",""correct"":true},{""text"":""The probability of picking a green ball is 4/9."",""correct"":false},{""text"":""The probability of picking a green ball is 5/4."",""correct"":false},{""text"":""The probability of picking a green ball is 9/5."",""correct"":false}]","Great careful reading! There are 5 green balls out of 9 balls total, so 5/9 is correct. The total number must go on the bottom.","{""questionNumber"":""Q7"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Probability & Fractions"",""subtopic"":""Probability as Fractions"",""learning_objective"":""Students can express the probability of a simple event as a fraction"",""focus"":""Interpret probability statement""}"
8,tpf1ndn-spafmo68-lscetkily-q8-mcq,Q8,mcq,"A jar has 15 jellybeans. 4 are pink, 6 are yellow, and the rest are purple. A card says, ""The probability of picking a purple jellybean is 5/11."" Choose the best answer about the card.",Maths,4,Probability & Fractions,Probability as Fractions,Students can express the probability of a simple event as a fraction,Analyzing,hard,4,"MCQ for Grade 4 Probability & Fractions: Probability as Fractions, aligned to Students can express the probability of a simple event as a fraction.","[{""text"":""The card is correct because 15 - 4 - 6 = 5 and 11 jellybeans are not purple."",""correct"":false},{""text"":""The card is wrong because purple is 5/15, not 5/11. The total number of jellybeans should be the denominator."",""correct"":true},{""text"":""The card is wrong because purple is 5/10 after adding pink and yellow only."",""correct"":false},{""text"":""The card is correct because 5 purple jellybeans means the probability is always 5/11."",""correct"":false}]","Nice job spotting it! Purple jellybeans are 15 - 4 - 6 = 5, but probability uses all 15 jellybeans, so the fraction is 5/15.","{""questionNumber"":""Q8"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Probability & Fractions"",""subtopic"":""Probability as Fractions"",""learning_objective"":""Students can express the probability of a simple event as a fraction"",""focus"":""find_the_error""}"
9,tpf1ndn-spafmo68-lscetkily-q9-mcq,Q9,mcq,"A spinner has 10 equal parts: 2 stars, 3 moons, and 5 suns. Which statement correctly compares the probability of landing on a star or a moon with the probability of not landing on a sun?",Maths,4,Probability & Fractions,Probability as Fractions,Students can express the probability of a simple event as a fraction,Evaluating,hard,4,"MCQ for Grade 4 Probability & Fractions: Probability as Fractions, aligned to Students can express the probability of a simple event as a fraction.","[{""text"":""They are different because one probability is found by adding 2 and 3, but the other is found by subtracting 5 from 10."",""correct"":false},{""text"":""They are equal because both describe the same 5 parts of the spinner: the 2 stars and 3 moons, so each probability is 5/10."",""correct"":true},{""text"":""The probability of star or moon is 5/10, but the probability of not sun is 10/5 because there are 5 parts that are not suns."",""correct"":false},{""text"":""They are equal only after simplifying, because star or moon is 5/10 but not sun is 1/2 from a different total."",""correct"":false}]","Star or moon means the spinner lands on one of the 2 star parts or one of the 3 moon parts. That is 2 + 3 = 5 favorable parts out of 10, so the probability is 5/10. Not landing on a sun also means landing on one of the parts that is not a sun, which are exactly the same 2 star parts and 3 moon parts. So that probability is also 5/10. The correct statement is that the two probabilities are equal because they describe the same event. The first option is wrong because different methods can still give the same probability. The third option uses the fraction backwards. The fourth option is wrong because both probabilities are found from the same total of 10 parts.","{""questionNumber"":""Q9"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Probability & Fractions"",""subtopic"":""Probability as Fractions"",""learning_objective"":""Students can express the probability of a simple event as a fraction"",""focus"":""compare_methods""}"
10,tpf1ndn-spafmo68-lscetkily-q10-mcq,Q10,mcq,Choose the fraction that matches this chance: a fish tank has 8 goldfish and 2 black fish. Picking a black fish has probability...,Maths,4,Probability & Fractions,Probability as Fractions,Students can express the probability of a simple event as a fraction,Applying,easy,1,"MCQ for Grade 4 Probability & Fractions: Probability as Fractions, aligned to Students can express the probability of a simple event as a fraction.","[{""text"":""2/10"",""correct"":true},{""text"":""8/10"",""correct"":false},{""text"":""2/8"",""correct"":false},{""text"":""10/2"",""correct"":false}]","Lovely work! There are 2 black fish out of 10 fish altogether, so the chance is 2/10. You use the number of black fish over the total fish.","{""questionNumber"":""Q10"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Probability & Fractions"",""subtopic"":""Probability as Fractions"",""learning_objective"":""Students can express the probability of a simple event as a fraction"",""focus"":""Probability from animal set""}"
