rowNumber,queueId,questionNumber,questionType,questionText,subject,grade,topic,subtopic,learningObjective,bloomsLevel,difficultyLevel,difficultyRating,summary,options,explanation,generationMetadata
1,tfmp1lss-spcn1oje-lscip7c85-q1-mcq,Q1,mcq,"Choose the prime number in this toy box list: 21, 29, 35, 39.",Maths,4,"Factors, Multiples & Primes",Prime & Composite Numbers,Students can identify prime numbers up to 100,Knowing,easy,1,"MCQ for Grade 4 Factors, Multiples & Primes: Prime & Composite Numbers, aligned to Students can identify prime numbers up to 100.","[{""text"":""21"",""correct"":false},{""text"":""29"",""correct"":true},{""text"":""35"",""correct"":false},{""text"":""39"",""correct"":false}]",Great job! 29 is prime because it has only 2 factors: 1 and 29. The others can be split into more equal groups.,"{""questionNumber"":""Q1"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Factors, Multiples & Primes"",""subtopic"":""Prime & Composite Numbers"",""learning_objective"":""Students can identify prime numbers up to 100"",""focus"":""identify a prime number from a list""}"
2,tfmp1lss-spcn1oje-lscip7c85-q2-mcq,Q2,mcq,Select the true statement about the toy-box number 91 after checking if it is prime.,Maths,4,"Factors, Multiples & Primes",Prime & Composite Numbers,Students can identify prime numbers up to 100,Evaluating,hard,4,"MCQ for Grade 4 Factors, Multiples & Primes: Prime & Composite Numbers, aligned to Students can identify prime numbers up to 100.","[{""text"":""91 is prime because it is odd."",""correct"":false},{""text"":""91 is prime because it does not end in 0 or 5."",""correct"":false},{""text"":""91 is composite because 91 = 7 × 13."",""correct"":true},{""text"":""91 is prime because 9 + 1 = 10, and 10 is not divisible by 3."",""correct"":false}]","Great job checking more than one clue! Odd numbers are not always prime. The strong proof is 91 = 7 × 13, so 91 has more than 2 factors. That means it is composite.","{""questionNumber"":""Q2"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Factors, Multiples & Primes"",""subtopic"":""Prime & Composite Numbers"",""learning_objective"":""Students can identify prime numbers up to 100"",""focus"":""evaluate_a_claim""}"
3,tfmp1lss-spcn1oje-lscip7c85-q3-mcq,Q3,mcq,"A snack machine lights up for prime numbers only. For the number 57, the machine check says: Step 1: 57 is odd, so it is not divisible by 2. Step 2: 57 does not end in 0 or 5, so it is not divisible by 5. Step 3: 57 is prime. Choose the best answer about the check.",Maths,4,"Factors, Multiples & Primes",Prime & Composite Numbers,Students can identify prime numbers up to 100,Analyzing,hard,4,"MCQ for Grade 4 Factors, Multiples & Primes: Prime & Composite Numbers, aligned to Students can identify prime numbers up to 100.","[{""text"":""The check is correct because 57 is odd."",""correct"":false},{""text"":""Step 1 is the first mistake because odd numbers can divide by 2."",""correct"":false},{""text"":""Step 3 is the mistake because 57 is divisible by 3, so it is composite."",""correct"":true},{""text"":""Step 2 is the first mistake because numbers that do not end in 5 are always prime."",""correct"":false}]","Well done spotting the error! Steps 1 and 2 are fine, but they are not enough. The digits of 57 add to 12, and 12 is divisible by 3, so 57 is divisible by 3. That means 57 is composite, so Step 3 is wrong.","{""questionNumber"":""Q3"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Factors, Multiples & Primes"",""subtopic"":""Prime & Composite Numbers"",""learning_objective"":""Students can identify prime numbers up to 100"",""focus"":""find_the_error""}"
4,tfmp1lss-spcn1oje-lscip7c85-q4-mcq,Q4,mcq,"Look at the two prize-wheel checks for 71. Method A says: it is not even, its digits add to 8 so it is not divisible by 3, and it does not end in 0 or 5, so 71 is prime. Method B says: 71 is odd, so 71 is prime. Decide which judgment is correct.",Maths,4,"Factors, Multiples & Primes",Prime & Composite Numbers,Students can identify prime numbers up to 100,Evaluating,hard,4,"MCQ for Grade 4 Factors, Multiples & Primes: Prime & Composite Numbers, aligned to Students can identify prime numbers up to 100.","[{""text"":""Only Method A is correct."",""correct"":true},{""text"":""Only Method B is correct."",""correct"":false},{""text"":""Both methods are correct."",""correct"":false},{""text"":""Neither method is correct because 71 is composite."",""correct"":false}]","Super work! Method A checks the important small divisors for a number like 71. Method B is not enough, because many odd numbers are composite, like 9 or 15. So only Method A is correct.","{""questionNumber"":""Q4"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Factors, Multiples & Primes"",""subtopic"":""Prime & Composite Numbers"",""learning_objective"":""Students can identify prime numbers up to 100"",""focus"":""compare_methods""}"
5,tfmp1lss-spcn1oje-lscip7c85-q5-mcq,Q5,mcq,"Which method correctly solves this sticker puzzle? A secret number is more than 60 and less than 70. It is odd, it does not end in 5, and it is prime. Pick the method that names the right number and gives a good reason.",Maths,4,"Factors, Multiples & Primes",Prime & Composite Numbers,Students can identify prime numbers up to 100,Analyzing,hard,4,"MCQ for Grade 4 Factors, Multiples & Primes: Prime & Composite Numbers, aligned to Students can identify prime numbers up to 100.","[{""text"":""Choose 63, because it is odd and in the right range."",""correct"":false},{""text"":""Choose 65, because it ends in 5 and odd numbers are prime."",""correct"":false},{""text"":""Choose 67, because 67 is odd, not divisible by 3, and does not end in 0 or 5."",""correct"":true},{""text"":""Choose 69, because it is the biggest odd number in the range."",""correct"":false}]","You’re thinking like a number detective! 63 and 69 are divisible by 3, and 65 is divisible by 5. But 67 passes the checks, so it is the prime number.","{""questionNumber"":""Q5"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Factors, Multiples & Primes"",""subtopic"":""Prime & Composite Numbers"",""learning_objective"":""Students can identify prime numbers up to 100"",""focus"":""reverse_reasoning""}"
6,tfmp1lss-spcn1oje-lscip7c85-q6-mcq,Q6,mcq,"Pick the prime number from these snack counts: 27, 41, 45, 51.",Maths,4,"Factors, Multiples & Primes",Prime & Composite Numbers,Students can identify prime numbers up to 100,Knowing,easy,1,"MCQ for Grade 4 Factors, Multiples & Primes: Prime & Composite Numbers, aligned to Students can identify prime numbers up to 100.","[{""text"":""27"",""correct"":false},{""text"":""41"",""correct"":true},{""text"":""45"",""correct"":false},{""text"":""51"",""correct"":false}]",Great choice! 41 is prime. The others are composite because they have more than 2 factors.,"{""questionNumber"":""Q6"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Factors, Multiples & Primes"",""subtopic"":""Prime & Composite Numbers"",""learning_objective"":""Students can identify prime numbers up to 100"",""focus"":""identify a prime number from a list""}"
7,tfmp1lss-spcn1oje-lscip7c85-q7-mcq,Q7,mcq,Choose the sentence that is correct about 9.,Maths,4,"Factors, Multiples & Primes",Prime & Composite Numbers,Students can identify prime numbers up to 100,Understanding,easy,1,"MCQ for Grade 4 Factors, Multiples & Primes: Prime & Composite Numbers, aligned to Students can identify prime numbers up to 100.","[{""text"":""9 is prime."",""correct"":false},{""text"":""9 is composite."",""correct"":true},{""text"":""9 has exactly 2 factors."",""correct"":false},{""text"":""9 is an odd prime number."",""correct"":false}]","Nice job! 9 is composite because it has factors 1, 3, and 9.","{""questionNumber"":""Q7"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Factors, Multiples & Primes"",""subtopic"":""Prime & Composite Numbers"",""learning_objective"":""Students can identify prime numbers up to 100"",""focus"":""identify correct statement about a composite number""}"
8,tfmp1lss-spcn1oje-lscip7c85-q8-mcq,Q8,mcq,A puppy has 37 stickers on a card. Choose the best answer about 37.,Maths,4,"Factors, Multiples & Primes",Prime & Composite Numbers,Students can identify prime numbers up to 100,Understanding,easy,1,"MCQ for Grade 4 Factors, Multiples & Primes: Prime & Composite Numbers, aligned to Students can identify prime numbers up to 100.","[{""text"":""37 is composite."",""correct"":false},{""text"":""37 is prime."",""correct"":true},{""text"":""37 is even."",""correct"":false},{""text"":""37 is a multiple of 5."",""correct"":false}]",Excellent! 37 is prime because only 1 and 37 divide it exactly.,"{""questionNumber"":""Q8"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Factors, Multiples & Primes"",""subtopic"":""Prime & Composite Numbers"",""learning_objective"":""Students can identify prime numbers up to 100"",""focus"":""identify prime number in a fun context""}"
9,tfmp1lss-spcn1oje-lscip7c85-q9-mcq,Q9,mcq,"Decide which number is prime: 33, 43, 55, 57.",Maths,4,"Factors, Multiples & Primes",Prime & Composite Numbers,Students can identify prime numbers up to 100,Knowing,easy,1,"MCQ for Grade 4 Factors, Multiples & Primes: Prime & Composite Numbers, aligned to Students can identify prime numbers up to 100.","[{""text"":""33"",""correct"":false},{""text"":""43"",""correct"":true},{""text"":""55"",""correct"":false},{""text"":""57"",""correct"":false}]",Awesome! 43 is prime. The other numbers can be divided by numbers other than 1 and themselves.,"{""questionNumber"":""Q9"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Factors, Multiples & Primes"",""subtopic"":""Prime & Composite Numbers"",""learning_objective"":""Students can identify prime numbers up to 100"",""focus"":""judge prime number from several choices""}"
10,tfmp1lss-spcn1oje-lscip7c85-q10-mcq,Q10,mcq,A number is prime if it has only 2 factors. Choose the prime number.,Maths,4,"Factors, Multiples & Primes",Prime & Composite Numbers,Students can identify prime numbers up to 100,Understanding,easy,1,"MCQ for Grade 4 Factors, Multiples & Primes: Prime & Composite Numbers, aligned to Students can identify prime numbers up to 100.","[{""text"":""39"",""correct"":false},{""text"":""47"",""correct"":true},{""text"":""49"",""correct"":false},{""text"":""51"",""correct"":false}]","Great thinking! 47 is prime, so it has just 2 factors. 49 is 7 × 7, so it is not prime.","{""questionNumber"":""Q10"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Factors, Multiples & Primes"",""subtopic"":""Prime & Composite Numbers"",""learning_objective"":""Students can identify prime numbers up to 100"",""focus"":""use the definition of prime""}"
