rowNumber,queueId,questionNumber,questionType,questionText,subject,grade,topic,subtopic,learningObjective,bloomsLevel,difficultyLevel,difficultyRating,summary,options,explanation,generationMetadata
1,tmcags0-spa18xr-lscct3qye-q1-mcq,Q1,mcq,"Choose the correct result for this bunny play mat puzzle: the mat is a rectangle 12 cm by 8 cm, but a 3 cm by 4 cm corner is cut away. Then 10 cm² of the mat is covered by toy blocks. How much mat is still showing?",Maths,4,Measurement & Conversion,Perimeter & Area,Students can calculate the area of rectangles and composite shapes using counting and formula,Analyzing,hard,4,"MCQ for Grade 4 Measurement & Conversion: Perimeter & Area, aligned to Students can calculate the area of rectangles and composite shapes using counting and formula.","[{""text"":""74 cm²"",""correct"":true},{""text"":""86 cm²"",""correct"":false},{""text"":""94 cm²"",""correct"":false},{""text"":""62 cm²"",""correct"":false}]","Great job thinking in steps! The full rectangle is 12 × 8 = 96 cm². The missing corner is 3 × 4 = 12 cm², so the mat area is 96 - 12 = 84 cm². Then 10 cm² is covered, so 84 - 10 = 74 cm². Some wrong answers come from forgetting the cut-out or subtracting the wrong part.","{""questionNumber"":""Q1"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Measurement & Conversion"",""subtopic"":""Perimeter & Area"",""learning_objective"":""Students can calculate the area of rectangles and composite shapes using counting and formula"",""focus"":""multi_constraint_problem""}"
2,tmcags0-spa18xr-lscct3qye-q2-mcq,Q2,mcq,Decide which claim about two sticker boards is true. Board P is a rectangle 9 cm by 6 cm. Board Q is an L-shape made from a 9 cm by 6 cm rectangle with a 3 cm by 2 cm corner cut out.,Maths,4,Measurement & Conversion,Perimeter & Area,Students can calculate the area of rectangles and composite shapes using counting and formula,Evaluating,hard,4,"MCQ for Grade 4 Measurement & Conversion: Perimeter & Area, aligned to Students can calculate the area of rectangles and composite shapes using counting and formula.","[{""text"":""Board Q has a larger area because L-shapes are longer."",""correct"":false},{""text"":""Board P has 6 cm² more area than Board Q."",""correct"":true},{""text"":""Board P and Board Q have the same area because both start with 9 × 6."",""correct"":false},{""text"":""Board Q has 3 cm² less area than Board P."",""correct"":false}]",Nice careful comparing! Board P has area 9 × 6 = 54 cm². Board Q has 54 - (3 × 2) = 48 cm². So Board P is 6 cm² bigger. Some choices forget to subtract the missing corner or subtract only one side length.,"{""questionNumber"":""Q2"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Measurement & Conversion"",""subtopic"":""Perimeter & Area"",""learning_objective"":""Students can calculate the area of rectangles and composite shapes using counting and formula"",""focus"":""evaluate_a_claim""}"
3,tmcags0-spa18xr-lscct3qye-q3-mcq,Q3,mcq,A sticker sheet has 7 rows with 2 stickers in each row. The sheet makes a rectangle. Choose its area.,Maths,4,Measurement & Conversion,Perimeter & Area,Students can calculate the area of rectangles and composite shapes using counting and formula,Applying,easy,1,"MCQ for Grade 4 Measurement & Conversion: Perimeter & Area, aligned to Students can calculate the area of rectangles and composite shapes using counting and formula.","[{""text"":""9 square units"",""correct"":false},{""text"":""14 square units"",""correct"":true},{""text"":""16 square units"",""correct"":false},{""text"":""5 square units"",""correct"":false}]",Well done! 7 rows of 2 means 7 × 2 = 14 square units. You can think of it as counting all the stickers in the rectangle.,"{""questionNumber"":""Q3"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Measurement & Conversion"",""subtopic"":""Perimeter & Area"",""learning_objective"":""Students can calculate the area of rectangles and composite shapes using counting and formula"",""focus"":""Area from rows and columns""}"
4,tmcags0-spa18xr-lscct3qye-q4-mcq,Q4,mcq,Look at the toy castle floor idea below. A 11 cm by 7 cm rectangle has a 3 cm by 2 cm corner missing. One worked answer says: Step 1: 11 × 7 = 77. Step 2: 77 - 3 - 2 = 72. Decide where the first mistake happens.,Maths,4,Measurement & Conversion,Perimeter & Area,Students can calculate the area of rectangles and composite shapes using counting and formula,Analyzing,hard,4,"MCQ for Grade 4 Measurement & Conversion: Perimeter & Area, aligned to Students can calculate the area of rectangles and composite shapes using counting and formula.","[{""text"":""Step 1 is wrong because 11 × 7 is 67."",""correct"":false},{""text"":""The mistake starts at Step 2 because the missing area should be 3 × 2, not 3 + 2."",""correct"":true},{""text"":""The mistake starts at Step 2 because 77 - 3 - 2 should be 73."",""correct"":false},{""text"":""There is no mistake. 72 cm² is correct."",""correct"":false}]","You spotted the important idea! Step 1 is correct: 11 × 7 = 77. The mistake is Step 2. A missing corner with sides 3 cm and 2 cm has area 3 × 2 = 6 cm², so the area should be 77 - 6 = 71 cm². Adding side lengths does not give area.","{""questionNumber"":""Q4"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Measurement & Conversion"",""subtopic"":""Perimeter & Area"",""learning_objective"":""Students can calculate the area of rectangles and composite shapes using counting and formula"",""focus"":""find_the_error""}"
5,tmcags0-spa18xr-lscct3qye-q5-mcq,Q5,mcq,Which method correctly solves this puppy blanket puzzle? The blanket is an L-shape made from a 10 cm by 6 cm rectangle with a 4 cm by 2 cm corner cut away.,Maths,4,Measurement & Conversion,Perimeter & Area,Students can calculate the area of rectangles and composite shapes using counting and formula,Evaluating,hard,5,"MCQ for Grade 4 Measurement & Conversion: Perimeter & Area, aligned to Students can calculate the area of rectangles and composite shapes using counting and formula.","[{""text"":""Add 10 + 6 + 4 + 2 to get 22 cm² because all the side numbers should be joined."",""correct"":false},{""text"":""Multiply 10 × 6 to get 60 cm², then subtract 4 × 2 to get 52 cm²."",""correct"":true},{""text"":""Subtract side lengths first: (10 - 4) × (6 - 2) = 24 cm²."",""correct"":false},{""text"":""Add the two rectangle areas 10 × 6 and 4 × 2 to get 68 cm²."",""correct"":false}]","Excellent thinking! The full rectangle is 10 × 6 = 60 cm². The missing corner is 4 × 2 = 8 cm², so the blanket area is 60 - 8 = 52 cm². The other methods use side lengths in the wrong way or add the missing part instead of taking it away.","{""questionNumber"":""Q5"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Measurement & Conversion"",""subtopic"":""Perimeter & Area"",""learning_objective"":""Students can calculate the area of rectangles and composite shapes using counting and formula"",""focus"":""compare_methods""}"
6,tmcags0-spa18xr-lscct3qye-q6-mcq,Q6,mcq,Pick the correct area for a puppy mat that is 10 cm long and 4 cm wide.,Maths,4,Measurement & Conversion,Perimeter & Area,Students can calculate the area of rectangles and composite shapes using counting and formula,Applying,easy,1,"MCQ for Grade 4 Measurement & Conversion: Perimeter & Area, aligned to Students can calculate the area of rectangles and composite shapes using counting and formula.","[{""text"":""14 cm²"",""correct"":false},{""text"":""40 cm²"",""correct"":true},{""text"":""20 cm²"",""correct"":false},{""text"":""24 cm²"",""correct"":false}]",You’ve got it! 10 × 4 = 40 cm². The area tells how much space is inside the mat.,"{""questionNumber"":""Q6"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Measurement & Conversion"",""subtopic"":""Perimeter & Area"",""learning_objective"":""Students can calculate the area of rectangles and composite shapes using counting and formula"",""focus"":""Area of a rectangle using formula""}"
7,tmcags0-spa18xr-lscct3qye-q7-mcq,Q7,mcq,Choose the sentence that is correct about a rectangle with side lengths 6 cm and 5 cm.,Maths,4,Measurement & Conversion,Perimeter & Area,Students can calculate the area of rectangles and composite shapes using counting and formula,Understanding,easy,1,"MCQ for Grade 4 Measurement & Conversion: Perimeter & Area, aligned to Students can calculate the area of rectangles and composite shapes using counting and formula.","[{""text"":""The area is 30 cm²."",""correct"":true},{""text"":""The area is 11 cm²."",""correct"":false},{""text"":""The area is 25 cm²."",""correct"":false},{""text"":""The area is 56 cm²."",""correct"":false}]",Great job! Multiply the side lengths: 6 × 5 = 30 cm². The other answers come from mixing up the numbers.,"{""questionNumber"":""Q7"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Measurement & Conversion"",""subtopic"":""Perimeter & Area"",""learning_objective"":""Students can calculate the area of rectangles and composite shapes using counting and formula"",""focus"":""Correct description of rectangle area""}"
8,tmcags0-spa18xr-lscct3qye-q8-mcq,Q8,mcq,A chocolate bar is shaped like a rectangle with 3 rows and 8 columns of tiny squares. Choose its area.,Maths,4,Measurement & Conversion,Perimeter & Area,Students can calculate the area of rectangles and composite shapes using counting and formula,Applying,easy,1,"MCQ for Grade 4 Measurement & Conversion: Perimeter & Area, aligned to Students can calculate the area of rectangles and composite shapes using counting and formula.","[{""text"":""11 square units"",""correct"":false},{""text"":""24 square units"",""correct"":true},{""text"":""16 square units"",""correct"":false},{""text"":""5 square units"",""correct"":false}]",Yay! 3 rows × 8 columns = 24 square units. Counting all the little squares gives the same answer.,"{""questionNumber"":""Q8"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Measurement & Conversion"",""subtopic"":""Perimeter & Area"",""learning_objective"":""Students can calculate the area of rectangles and composite shapes using counting and formula"",""focus"":""Counting squares for rectangle area""}"
9,tmcags0-spa18xr-lscct3qye-q9-mcq,Q9,mcq,Compare these areas: a rectangle 4 cm by 4 cm and a rectangle 5 cm by 2 cm. Decide which comparison is correct.,Maths,4,Measurement & Conversion,Perimeter & Area,Students can calculate the area of rectangles and composite shapes using counting and formula,Analyzing,easy,1,"MCQ for Grade 4 Measurement & Conversion: Perimeter & Area, aligned to Students can calculate the area of rectangles and composite shapes using counting and formula.","[{""text"":""The first area is larger."",""correct"":true},{""text"":""The second area is larger."",""correct"":false},{""text"":""The two areas are equal."",""correct"":false},{""text"":""The second area is 20 cm²."",""correct"":false}]","Nice work! The first rectangle is 4 × 4 = 16 cm². The second is 5 × 2 = 10 cm², so the first is larger.","{""questionNumber"":""Q9"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Measurement & Conversion"",""subtopic"":""Perimeter & Area"",""learning_objective"":""Students can calculate the area of rectangles and composite shapes using counting and formula"",""focus"":""Comparing two rectangle areas""}"
10,tmcags0-spa18xr-lscct3qye-q10-mcq,Q10,mcq,Choose the method that correctly solves the area of a rectangle that is 7 cm by 6 cm.,Maths,4,Measurement & Conversion,Perimeter & Area,Students can calculate the area of rectangles and composite shapes using counting and formula,Applying,easy,1,"MCQ for Grade 4 Measurement & Conversion: Perimeter & Area, aligned to Students can calculate the area of rectangles and composite shapes using counting and formula.","[{""text"":""Add 7 and 6 to get 13 cm²."",""correct"":false},{""text"":""Multiply 7 and 6 to get 42 cm²."",""correct"":true},{""text"":""Subtract 6 from 7 to get 1 cm²."",""correct"":false},{""text"":""Double 7 to get 14 cm²."",""correct"":false}]","Fantastic! Area of a rectangle is length × width, so 7 × 6 = 42 cm². The other methods use the wrong operation.","{""questionNumber"":""Q10"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Measurement & Conversion"",""subtopic"":""Perimeter & Area"",""learning_objective"":""Students can calculate the area of rectangles and composite shapes using counting and formula"",""focus"":""Identifying correct operation for area""}"
