rowNumber,queueId,questionNumber,questionType,questionText,subject,grade,topic,subtopic,learningObjective,bloomsLevel,difficultyLevel,difficultyRating,summary,options,explanation,generationMetadata
1,tfps1hnq-sbb1jxd-lscdw1r3f-q1-mcq,Q1,mcq,"Mia has $20. She buys 2 jump ropes at $3.45 each and 1 sticker tube for $2.85. A bubble wand costs 10 cents less than the money she has left after those purchases. What is the bubble wand's price, and how much money will Mia have left after buying it?",Maths,4,Financial Problem Solving,Budgeting Basics,Students can decide whether a purchase is affordable within a budget,Evaluating,hard,3,"MCQ for Grade 4 Financial Problem Solving: Budgeting Basics, aligned to Students can decide whether a purchase is affordable within a budget.","[{""text"":""The bubble wand costs $10.15, so Mia can buy it and have $0.10 left."",""correct"":true},{""text"":""The bubble wand costs $10.25, so Mia can buy it exactly with no money left."",""correct"":false},{""text"":""The bubble wand costs $10.35, so Mia is 10 cents short."",""correct"":false},{""text"":""The bubble wand costs $9.75, so Mia will have $0.50 left."",""correct"":false}]","First find the cost of the jump ropes: 2 × $3.45 = $6.90. Then add the sticker tube: $6.90 + $2.85 = $9.75 spent. Mia has $20.00 - $9.75 = $10.25 left. The bubble wand costs 10 cents less than that, so $10.25 - $0.10 = $10.15. After buying the bubble wand, Mia has $10.25 - $10.15 = $0.10 left. So the correct answer is: The bubble wand costs $10.15, and Mia will have $0.10 left. The other options do not match these calculations.","{""questionNumber"":""Q1"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Financial Problem Solving"",""subtopic"":""Budgeting Basics"",""learning_objective"":""Students can decide whether a purchase is affordable within a budget"",""focus"":""evaluate_a_claim with reverse reasoning about remaining budget""}"
2,tfps1hnq-sbb1jxd-lscdw1r3f-q2-mcq,Q2,mcq,"Select the true statement about this snack budget: You have $12, and the fruit cup costs $15.",Maths,4,Financial Problem Solving,Budgeting Basics,Students can decide whether a purchase is affordable within a budget,Understanding,easy,1,"MCQ for Grade 4 Financial Problem Solving: Budgeting Basics, aligned to Students can decide whether a purchase is affordable within a budget.","[{""text"":""The fruit cup is affordable because $15 is less than $12."",""correct"":false},{""text"":""The fruit cup is not affordable because $15 is more than $12."",""correct"":true},{""text"":""The fruit cup is affordable because $12 is more than $15."",""correct"":false},{""text"":""The fruit cup is not affordable because $12 and $15 are equal."",""correct"":false}]","Nice thinking! $15 is more than $12, so there is not enough money.","{""questionNumber"":""Q2"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Financial Problem Solving"",""subtopic"":""Budgeting Basics"",""learning_objective"":""Students can decide whether a purchase is affordable within a budget"",""focus"":""Identify a true affordability statement""}"
3,tfps1hnq-sbb1jxd-lscdw1r3f-q3-mcq,Q3,mcq,A rabbit sticker pack costs $6. You have a budget of $8. Pick the answer that tells if you can buy it.,Maths,4,Financial Problem Solving,Budgeting Basics,Students can decide whether a purchase is affordable within a budget,Applying,easy,1,"MCQ for Grade 4 Financial Problem Solving: Budgeting Basics, aligned to Students can decide whether a purchase is affordable within a budget.","[{""text"":""Yes, you can afford it."",""correct"":true},{""text"":""No, you cannot afford it."",""correct"":false},{""text"":""Only if it costs $9."",""correct"":false},{""text"":""Only if your budget is $5."",""correct"":false}]","Well done! $6 is under the $8 budget, so you can buy it.","{""questionNumber"":""Q3"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Financial Problem Solving"",""subtopic"":""Budgeting Basics"",""learning_objective"":""Students can decide whether a purchase is affordable within a budget"",""focus"":""Use direct comparison in a shopping context""}"
4,tfps1hnq-sbb1jxd-lscdw1r3f-q4-mcq,Q4,mcq,"Decide which comparison is correct for this game prize: budget $9, teddy keyring price $11.",Maths,4,Financial Problem Solving,Budgeting Basics,Students can decide whether a purchase is affordable within a budget,Analyzing,easy,1,"MCQ for Grade 4 Financial Problem Solving: Budgeting Basics, aligned to Students can decide whether a purchase is affordable within a budget.","[{""text"":""$9 > $11, so it is affordable."",""correct"":false},{""text"":""$9 = $11, so it is affordable."",""correct"":false},{""text"":""$9 < $11, so it is not affordable."",""correct"":true},{""text"":""$11 < $9, so it is not affordable."",""correct"":false}]","You got it! Since $9 is less than $11, the keyring is too expensive.","{""questionNumber"":""Q4"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Financial Problem Solving"",""subtopic"":""Budgeting Basics"",""learning_objective"":""Students can decide whether a purchase is affordable within a budget"",""focus"":""Judge affordability using greater than comparison""}"
5,tfps1hnq-sbb1jxd-lscdw1r3f-q5-mcq,Q5,mcq,Choose the equation that matches this fun fair budget: You have $14 and the popcorn costs $9. How much money will be left?,Maths,4,Financial Problem Solving,Budgeting Basics,Students can decide whether a purchase is affordable within a budget,Applying,easy,1,"MCQ for Grade 4 Financial Problem Solving: Budgeting Basics, aligned to Students can decide whether a purchase is affordable within a budget.","[{""text"":""14 - 9 = 5"",""correct"":true},{""text"":""14 + 9 = 23"",""correct"":false},{""text"":""9 - 14 = 5"",""correct"":false},{""text"":""14 - 5 = 9"",""correct"":false}]",Excellent! Subtract the cost from the budget: 14 - 9 = 5 dollars left.,"{""questionNumber"":""Q5"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Financial Problem Solving"",""subtopic"":""Budgeting Basics"",""learning_objective"":""Students can decide whether a purchase is affordable within a budget"",""focus"":""Use subtraction to check remaining money""}"
6,tfps1hnq-sbb1jxd-lscdw1r3f-q6-mcq,Q6,mcq,"Pick the correct result for this pet shop trip: Your budget is $20, and the fish toy costs $18. Can you afford it?",Maths,4,Financial Problem Solving,Budgeting Basics,Students can decide whether a purchase is affordable within a budget,Applying,easy,1,"MCQ for Grade 4 Financial Problem Solving: Budgeting Basics, aligned to Students can decide whether a purchase is affordable within a budget.","[{""text"":""Yes, because $18 is less than $20."",""correct"":true},{""text"":""No, because $18 is more than $20."",""correct"":false},{""text"":""No, because $20 is less than $18."",""correct"":false},{""text"":""Yes, because $18 is the same as $20."",""correct"":false}]","Great work! $18 is less than $20, so you can afford the toy.","{""questionNumber"":""Q6"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Financial Problem Solving"",""subtopic"":""Budgeting Basics"",""learning_objective"":""Students can decide whether a purchase is affordable within a budget"",""focus"":""Affordability by direct comparison""}"
7,tfps1hnq-sbb1jxd-lscdw1r3f-q7-mcq,Q7,mcq,"Choose the sentence that is correct about this candy budget: You have $5, and the lollipop bundle costs $5.",Maths,4,Financial Problem Solving,Budgeting Basics,Students can decide whether a purchase is affordable within a budget,Understanding,easy,1,"MCQ for Grade 4 Financial Problem Solving: Budgeting Basics, aligned to Students can decide whether a purchase is affordable within a budget.","[{""text"":""It is not affordable because the cost is equal to the budget."",""correct"":false},{""text"":""It is affordable because the cost is exactly the budget."",""correct"":true},{""text"":""It is not affordable because $5 is bigger than $5."",""correct"":false},{""text"":""It is affordable because the cost is less than $5."",""correct"":false}]","Super! If the cost is exactly the same as the budget, you can still afford it.","{""questionNumber"":""Q7"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Financial Problem Solving"",""subtopic"":""Budgeting Basics"",""learning_objective"":""Students can decide whether a purchase is affordable within a budget"",""focus"":""Recognize that equal to budget is affordable""}"
8,tfps1hnq-sbb1jxd-lscdw1r3f-q8-mcq,Q8,mcq,A monkey pencil case costs $4. You have $3 in your pocket. Can you afford the pencil case?,Maths,4,Financial Problem Solving,Budgeting Basics,Students can decide whether a purchase is affordable within a budget,Applying,easy,1,"MCQ for Grade 4 Financial Problem Solving: Budgeting Basics, aligned to Students can decide whether a purchase is affordable within a budget.","[{""text"":""Yes, you can afford it because $3 is more than $4."",""correct"":false},{""text"":""No, you cannot afford it because $3 is less than $4."",""correct"":true},{""text"":""Yes, you can afford it because $3 and $4 are the same amount."",""correct"":false},{""text"":""No, you cannot afford it because $4 is less than $3."",""correct"":false}]","You have $3, and the pencil case costs $4. Since $3 is less than $4, you do not have enough money. The correct answer is that you cannot afford it.","{""questionNumber"":""Q8"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Financial Problem Solving"",""subtopic"":""Budgeting Basics"",""learning_objective"":""Students can decide whether a purchase is affordable within a budget"",""focus"":""Direct comparison with small whole numbers""}"
9,tfps1hnq-sbb1jxd-lscdw1r3f-q9-mcq,Q9,mcq,Look at the two amounts: budget $16 and scooter bell price $13. Decide if the purchase fits the budget.,Maths,4,Financial Problem Solving,Budgeting Basics,Students can decide whether a purchase is affordable within a budget,Analyzing,easy,1,"MCQ for Grade 4 Financial Problem Solving: Budgeting Basics, aligned to Students can decide whether a purchase is affordable within a budget.","[{""text"":""Yes, it fits the budget."",""correct"":true},{""text"":""No, it does not fit the budget."",""correct"":false},{""text"":""No, because $16 is smaller than $13."",""correct"":false},{""text"":""Yes, because $13 is bigger than $16."",""correct"":false}]","Wonderful! $13 is less than $16, so the bell fits the budget.","{""questionNumber"":""Q9"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Financial Problem Solving"",""subtopic"":""Budgeting Basics"",""learning_objective"":""Students can decide whether a purchase is affordable within a budget"",""focus"":""Judge affordability from two amounts""}"
10,tfps1hnq-sbb1jxd-lscdw1r3f-q10-mcq,Q10,mcq,"Choose the equation that matches this playground treat: You have $11, and the ice pop costs $8. How much money is left after buying it?",Maths,4,Financial Problem Solving,Budgeting Basics,Students can decide whether a purchase is affordable within a budget,Applying,easy,1,"MCQ for Grade 4 Financial Problem Solving: Budgeting Basics, aligned to Students can decide whether a purchase is affordable within a budget.","[{""text"":""11 - 8 = 3"",""correct"":true},{""text"":""11 + 8 = 19"",""correct"":false},{""text"":""8 - 11 = 3"",""correct"":false},{""text"":""11 - 3 = 8"",""correct"":false}]","Great thinking! 11 - 8 = 3, so $3 is left.","{""questionNumber"":""Q10"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Financial Problem Solving"",""subtopic"":""Budgeting Basics"",""learning_objective"":""Students can decide whether a purchase is affordable within a budget"",""focus"":""Subtract cost from budget""}"
