rowNumber,queueId,questionNumber,questionType,questionText,subject,grade,topic,subtopic,learningObjective,bloomsLevel,difficultyLevel,difficultyRating,summary,options,explanation,generationMetadata
1,tlnpvkdu0-srln1bpr-lscrnv7im-q1-mcq,Q1,mcq,"Choose the correct result for this zoo ticket puzzle. A secret number of tickets rounds to 458,000 to the nearest 1,000 and also rounds to 460,000 to the nearest 10,000. Which number could be the secret number?",Maths,4,Large Numbers & Place Value,Rounding Large Numbers,"Students can round numbers to the nearest 1000, 10,000, and 100,000",Analyzing,hard,4,"MCQ for Grade 4 Large Numbers & Place Value: Rounding Large Numbers, aligned to Students can round numbers to the nearest 1000, 10,000, and 100,000.","[{""text"":""457,620"",""correct"":false},{""text"":""458,420"",""correct"":true},{""text"":""459,620"",""correct"":false},{""text"":""464,499"",""correct"":false}]","Nice thinking! 458,420 rounds to 458,000 to the nearest 1,000, and it also rounds to 460,000 to the nearest 10,000. The other numbers miss one of the clues.","{""questionNumber"":""Q1"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Large Numbers & Place Value"",""subtopic"":""Rounding Large Numbers"",""learning_objective"":""Students can round numbers to the nearest 1000, 10,000, and 100,000"",""focus"":""reverse_reasoning""}"
2,tlnpvkdu0-srln1bpr-lscrnv7im-q2-mcq,Q2,mcq,"Select the true statement about rounding 62,499 to the nearest 1,000.",Maths,4,Large Numbers & Place Value,Rounding Large Numbers,"Students can round numbers to the nearest 1000, 10,000, and 100,000",Understanding,easy,1,"MCQ for Grade 4 Large Numbers & Place Value: Rounding Large Numbers, aligned to Students can round numbers to the nearest 1000, 10,000, and 100,000.","[{""text"":""62,499 rounds to 63,000"",""correct"":false},{""text"":""62,499 rounds to 62,000"",""correct"":true},{""text"":""62,499 rounds to 60,000"",""correct"":false},{""text"":""62,499 rounds to 62,500"",""correct"":false}]","Great thinking! Since 62,499 is less than 62,500, it rounds down to 62,000.","{""questionNumber"":""Q2"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Large Numbers & Place Value"",""subtopic"":""Rounding Large Numbers"",""learning_objective"":""Students can round numbers to the nearest 1000, 10,000, and 100,000"",""focus"":""Identify correct rounded statement to nearest 1,000""}"
3,tlnpvkdu0-srln1bpr-lscrnv7im-q3-mcq,Q3,mcq,"A toy shop has a code number for a giant box of blocks. The code rounds to 700,000 to the nearest 100,000 and to 650,000 to the nearest 10,000. Pick the code number that fits both clues.",Maths,4,Large Numbers & Place Value,Rounding Large Numbers,"Students can round numbers to the nearest 1000, 10,000, and 100,000",Analyzing,hard,4,"MCQ for Grade 4 Large Numbers & Place Value: Rounding Large Numbers, aligned to Students can round numbers to the nearest 1000, 10,000, and 100,000.","[{""text"":""645,200"",""correct"":false},{""text"":""651,400"",""correct"":true},{""text"":""654,999"",""correct"":false},{""text"":""749,600"",""correct"":false}]","Well done! 651,400 rounds to 650,000 to the nearest 10,000, and it also rounds to 700,000 to the nearest 100,000. The others break one of the clues.","{""questionNumber"":""Q3"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Large Numbers & Place Value"",""subtopic"":""Rounding Large Numbers"",""learning_objective"":""Students can round numbers to the nearest 1000, 10,000, and 100,000"",""focus"":""multi_constraint_problem""}"
4,tlnpvkdu0-srln1bpr-lscrnv7im-q4-mcq,Q4,mcq,"Look at this candy factory rounding work for 284,650 to the nearest 100,000: ""The ten-thousands digit is 8, so round 284,650 up to 300,000."" Decide which judgment is correct.",Maths,4,Large Numbers & Place Value,Rounding Large Numbers,"Students can round numbers to the nearest 1000, 10,000, and 100,000",Evaluating,hard,4,"MCQ for Grade 4 Large Numbers & Place Value: Rounding Large Numbers, aligned to Students can round numbers to the nearest 1000, 10,000, and 100,000.","[{""text"":""The judgment is correct because the ten-thousands digit tells whether to round the hundred-thousands digit up or down."",""correct"":true},{""text"":""The judgment is wrong because the thousands digit should be used, and 284,650 rounds to 200,000."",""correct"":false},{""text"":""The judgment is wrong because 284,650 is closer to 400,000 than to 300,000."",""correct"":false},{""text"":""The judgment is wrong because numbers ending in 650 always round down when rounding to the nearest 100,000."",""correct"":false}]","You’ve got it! For nearest 100,000, look at the ten-thousands digit. It is 8, so the number rounds up from 200,000 to 300,000. The other ideas use the wrong digit or wrong rule.","{""questionNumber"":""Q4"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Large Numbers & Place Value"",""subtopic"":""Rounding Large Numbers"",""learning_objective"":""Students can round numbers to the nearest 1000, 10,000, and 100,000"",""focus"":""find_the_error""}"
5,tlnpvkdu0-srln1bpr-lscrnv7im-q5-mcq,Q5,mcq,"Choose the rounded number that matches 126,400 to the nearest 10,000.",Maths,4,Large Numbers & Place Value,Rounding Large Numbers,"Students can round numbers to the nearest 1000, 10,000, and 100,000",Applying,easy,1,"MCQ for Grade 4 Large Numbers & Place Value: Rounding Large Numbers, aligned to Students can round numbers to the nearest 1000, 10,000, and 100,000.","[{""text"":""120,000"",""correct"":true},{""text"":""130,000"",""correct"":false},{""text"":""126,000"",""correct"":false},{""text"":""100,000"",""correct"":false}]","You’ve got it! 126,400 is closer to 120,000 than 130,000.","{""questionNumber"":""Q5"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Large Numbers & Place Value"",""subtopic"":""Rounding Large Numbers"",""learning_objective"":""Students can round numbers to the nearest 1000, 10,000, and 100,000"",""focus"":""Match number to nearest 10,000""}"
6,tlnpvkdu0-srln1bpr-lscrnv7im-q6-mcq,Q6,mcq,"Pick the correct result for rounding 93,650 to the nearest 1,000.",Maths,4,Large Numbers & Place Value,Rounding Large Numbers,"Students can round numbers to the nearest 1000, 10,000, and 100,000",Applying,easy,1,"MCQ for Grade 4 Large Numbers & Place Value: Rounding Large Numbers, aligned to Students can round numbers to the nearest 1000, 10,000, and 100,000.","[{""text"":""93,000"",""correct"":false},{""text"":""94,000"",""correct"":true},{""text"":""90,000"",""correct"":false},{""text"":""93,600"",""correct"":false}]","Excellent! 650 means round up, so 93,650 goes to 94,000.","{""questionNumber"":""Q6"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Large Numbers & Place Value"",""subtopic"":""Rounding Large Numbers"",""learning_objective"":""Students can round numbers to the nearest 1000, 10,000, and 100,000"",""focus"":""Round to nearest 1,000 with 5 or more""}"
7,tlnpvkdu0-srln1bpr-lscrnv7im-q7-mcq,Q7,mcq,"Choose the sentence that is correct about rounding 401,200 to the nearest 100,000.",Maths,4,Large Numbers & Place Value,Rounding Large Numbers,"Students can round numbers to the nearest 1000, 10,000, and 100,000",Understanding,easy,1,"MCQ for Grade 4 Large Numbers & Place Value: Rounding Large Numbers, aligned to Students can round numbers to the nearest 1000, 10,000, and 100,000.","[{""text"":""401,200 rounds to 500,000"",""correct"":false},{""text"":""401,200 rounds to 400,000"",""correct"":true},{""text"":""401,200 rounds to 410,000"",""correct"":false},{""text"":""401,200 rounds to 401,000"",""correct"":false}]","Great job! 401,200 is much closer to 400,000 than 500,000.","{""questionNumber"":""Q7"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Large Numbers & Place Value"",""subtopic"":""Rounding Large Numbers"",""learning_objective"":""Students can round numbers to the nearest 1000, 10,000, and 100,000"",""focus"":""Identify true statement for nearest 100,000""}"
8,tlnpvkdu0-srln1bpr-lscrnv7im-q8-mcq,Q8,mcq,"A sticker factory made 214,876 stickers. Choose the nearest 1,000.",Maths,4,Large Numbers & Place Value,Rounding Large Numbers,"Students can round numbers to the nearest 1000, 10,000, and 100,000",Applying,easy,1,"MCQ for Grade 4 Large Numbers & Place Value: Rounding Large Numbers, aligned to Students can round numbers to the nearest 1000, 10,000, and 100,000.","[{""text"":""214,000"",""correct"":false},{""text"":""215,000"",""correct"":true},{""text"":""210,000"",""correct"":false},{""text"":""214,900"",""correct"":false}]","Nice one! 214,876 is closer to 215,000, so that is the best answer.","{""questionNumber"":""Q8"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Large Numbers & Place Value"",""subtopic"":""Rounding Large Numbers"",""learning_objective"":""Students can round numbers to the nearest 1000, 10,000, and 100,000"",""focus"":""Round context number to nearest 1,000""}"
9,tlnpvkdu0-srln1bpr-lscrnv7im-q9-mcq,Q9,mcq,"Decide which comparison is correct after rounding 58,321 to the nearest 10,000.",Maths,4,Large Numbers & Place Value,Rounding Large Numbers,"Students can round numbers to the nearest 1000, 10,000, and 100,000",Analyzing,easy,1,"MCQ for Grade 4 Large Numbers & Place Value: Rounding Large Numbers, aligned to Students can round numbers to the nearest 1000, 10,000, and 100,000.","[{""text"":""58,321 rounds to 50,000"",""correct"":false},{""text"":""58,321 rounds to 60,000"",""correct"":true},{""text"":""58,321 rounds to 58,000"",""correct"":false},{""text"":""58,321 rounds to 59,000"",""correct"":false}]","Well spotted! 58,321 is above 55,000, so it rounds up to 60,000.","{""questionNumber"":""Q9"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Large Numbers & Place Value"",""subtopic"":""Rounding Large Numbers"",""learning_objective"":""Students can round numbers to the nearest 1000, 10,000, and 100,000"",""focus"":""Judge correct rounded comparison to nearest 10,000""}"
10,tlnpvkdu0-srln1bpr-lscrnv7im-q10-mcq,Q10,mcq,"Choose the result that shows 749,999 rounded to the nearest 100,000.",Maths,4,Large Numbers & Place Value,Rounding Large Numbers,"Students can round numbers to the nearest 1000, 10,000, and 100,000",Applying,easy,1,"MCQ for Grade 4 Large Numbers & Place Value: Rounding Large Numbers, aligned to Students can round numbers to the nearest 1000, 10,000, and 100,000.","[{""text"":""700,000"",""correct"":true},{""text"":""800,000"",""correct"":false},{""text"":""750,000"",""correct"":false},{""text"":""740,000"",""correct"":false}]","Great work! 749,999 is still closer to 700,000 than 800,000.","{""questionNumber"":""Q10"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Large Numbers & Place Value"",""subtopic"":""Rounding Large Numbers"",""learning_objective"":""Students can round numbers to the nearest 1000, 10,000, and 100,000"",""focus"":""Round to nearest 100,000""}"
