rowNumber,queueId,questionNumber,questionType,questionText,subject,grade,topic,subtopic,learningObjective,bloomsLevel,difficultyLevel,difficultyRating,summary,options,explanation,generationMetadata
1,tvmx5m1-sam10bo-lscat1gq1-q1-mcq,Q1,mcq,"Choose the correct result for this bunny snack puzzle: 1006 carrot packs are loaded into each van, and there are 997 vans. One quick try wrote 1008982 by using the base 1000 method. Pick the answer that correctly judges that try.",Maths,4,Vedic Mathematics,Advanced Multiplication,Students can apply the Vedic base method to multiply numbers near 1000,Analyzing,hard,3,"MCQ for Grade 4 Vedic Mathematics: Advanced Multiplication, aligned to Students can apply the Vedic base method to multiply numbers near 1000.","[{""text"":""The try is wrong. The correct product is 1002982 because 1006 and 997 give left part 1003 and right part -18, which becomes 982."",""correct"":true},{""text"":""The try is correct because 6 × 3 = 18, so writing 1008 and 982 matches the base 1000 method."",""correct"":false},{""text"":""The try is wrong. The correct product is 1003982 because 1006 + 997 = 2003, so the left part is 1003."",""correct"":false},{""text"":""The try is wrong. The correct product is 997018 because the right part should stay 018 and the left part should be 997."",""correct"":false}]","Nice checking! 1006 is +6 and 997 is -3 from 1000. Cross-subtract: 1006 - 3 = 1003. Right part: 6 × (-3) = -18, so borrow 1 from 1003 to get 1002 | 982. That makes 1002982.","{""questionNumber"":""Q1"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Vedic Mathematics"",""subtopic"":""Advanced Multiplication"",""learning_objective"":""Students can apply the Vedic base method to multiply numbers near 1000"",""focus"":""find_the_error""}"
2,tvmx5m1-sam10bo-lscat1gq1-q2-mcq,Q2,mcq,"Using the base 1000 method, which statement correctly evaluates the claim that 998 × 1007 = 1004986?",Maths,4,Vedic Mathematics,Advanced Multiplication,Students can apply the Vedic base method to multiply numbers near 1000,Evaluating,hard,3,"MCQ for Grade 4 Vedic Mathematics: Advanced Multiplication, aligned to Students can apply the Vedic base method to multiply numbers near 1000.","[{""text"":""The claim is true because 998 is 2 less than 1000 and 1007 is 7 more than 1000. Cross-add gives 1005, and the right part is -14, so 1005 | -14 becomes 1004 | 986 = 1004986."",""correct"":true},{""text"":""The claim is false because cross-add gives 1005 and the right part is 014, so the product is 1005014."",""correct"":false},{""text"":""The claim is false because the left part should be 1006 and the right part 986, giving 1006986."",""correct"":false},{""text"":""The claim is false because the first factor stays 998 and only the last three digits change, giving 998014."",""correct"":false}]","The claim is true. Using base 1000, 998 = 1000 - 2 and 1007 = 1000 + 7. Cross-add: 998 + 7 = 1005, or 1007 - 2 = 1005. Multiply the deviations: (-2) × 7 = -14. Since the right part must have 3 digits, write 1005 | -14 and borrow 1 thousand from the left part: 1004 | 986. So the product is 1004986. The other options are wrong because they either treat -14 as 014 without borrowing, use the wrong left part, or ignore the base method structure.","{""questionNumber"":""Q2"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Vedic Mathematics"",""subtopic"":""Advanced Multiplication"",""learning_objective"":""Students can apply the Vedic base method to multiply numbers near 1000"",""focus"":""evaluate_a_claim""}"
3,tvmx5m1-sam10bo-lscat1gq1-q3-mcq,Q3,mcq,A toy robot factory packs 1008 mini robots in each crate. The total number of robots is 1003968. The number of crates is also near 1000. Choose the crate count that fits the base 1000 method.,Maths,4,Vedic Mathematics,Advanced Multiplication,Students can apply the Vedic base method to multiply numbers near 1000,Analyzing,hard,3,"MCQ for Grade 4 Vedic Mathematics: Advanced Multiplication, aligned to Students can apply the Vedic base method to multiply numbers near 1000.","[{""text"":""996 crates"",""correct"":true},{""text"":""994 crates"",""correct"":false},{""text"":""998 crates"",""correct"":false},{""text"":""992 crates"",""correct"":false}]","Well done! Try 996, which is -4 from 1000. Then 1008 is +8. Cross-add gives 1004. Right part is 8 × -4 = -32, so 1004 | -32 becomes 1003 | 968. That matches 1003968 exactly.","{""questionNumber"":""Q3"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Vedic Mathematics"",""subtopic"":""Advanced Multiplication"",""learning_objective"":""Students can apply the Vedic base method to multiply numbers near 1000"",""focus"":""reverse_reasoning""}"
4,tvmx5m1-sam10bo-lscat1gq1-q4-mcq,Q4,mcq,"Look at these two base-1000 methods for 1004 × 997 in a marble game. Method P does cross-subtract to get 1001 and uses 4 × 3 = 12, then writes 1001|012. Method Q does cross-subtract to get 1001 and uses 4 × (-3) = -12, then changes 1001|-12 into 1000|988. Decide which judgment is correct.",Maths,4,Vedic Mathematics,Advanced Multiplication,Students can apply the Vedic base method to multiply numbers near 1000,Evaluating,hard,3,"MCQ for Grade 4 Vedic Mathematics: Advanced Multiplication, aligned to Students can apply the Vedic base method to multiply numbers near 1000.","[{""text"":""Only Method Q is correct because the right part must be negative before borrowing, giving 1000988."",""correct"":true},{""text"":""Only Method P is correct because 4 × 3 = 12 and the right part should always be positive."",""correct"":false},{""text"":""Both methods are correct because 1001|012 and 1000|988 mean different but equal products."",""correct"":false},{""text"":""Neither method is correct because the left part should be 1007."",""correct"":false}]","You spotted the important sign! 1004 is +4 and 997 is -3. The right part is 4 × (-3) = -12, not +12. So 1001 | -12 becomes 1000 | 988. The product is 1000988.","{""questionNumber"":""Q4"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Vedic Mathematics"",""subtopic"":""Advanced Multiplication"",""learning_objective"":""Students can apply the Vedic base method to multiply numbers near 1000"",""focus"":""compare_methods""}"
5,tvmx5m1-sam10bo-lscat1gq1-q5-mcq,Q5,mcq,"Using the Vedic base 1000 method, 992 × ? = 994976. Which number fills the box?",Maths,4,Vedic Mathematics,Advanced Multiplication,Students can apply the Vedic base method to multiply numbers near 1000,Analyzing,hard,3,"MCQ for Grade 4 Vedic Mathematics: Advanced Multiplication, aligned to Students can apply the Vedic base method to multiply numbers near 1000.","[{""text"":""1001"",""correct"":false},{""text"":""1003"",""correct"":true},{""text"":""1004"",""correct"":false},{""text"":""1008"",""correct"":false}]","Take 1000 as the base. Since 992 is 8 below 1000, write it as 1000 - 8. Let the missing factor be near 1000. In the base method, the left part of the answer comes from cross-addition and the right part comes from multiplying the deviations. The product is 994976, so split it as 994 | 976. A right part of 976 means the deviation product is -24, because 1000 - 24 = 976. Since one deviation is -8, the other deviation must be +3 because (-8) × (+3) = -24. So the missing factor is 1000 + 3 = 1003. Check the left part: 992 + 3 = 995, and with a borrow of 1 thousand from the negative right part, 995 becomes 994, matching 994 | 976. The other options do not match this reasoning: +1 would give a right part of 992, +4 would give 968, and +8 would give 936.","{""questionNumber"":""Q5"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Vedic Mathematics"",""subtopic"":""Advanced Multiplication"",""learning_objective"":""Students can apply the Vedic base method to multiply numbers near 1000"",""focus"":""reverse_reasoning""}"
6,tvmx5m1-sam10bo-lscat1gq1-q6-mcq,Q6,mcq,"A zoo gift shop compares four products near 1000 to choose the biggest sticker order. The choices are 996 × 1007, 1003 × 1002, 999 × 999, and 1008 × 994. Pick the greatest product.",Maths,4,Vedic Mathematics,Advanced Multiplication,Students can apply the Vedic base method to multiply numbers near 1000,Analyzing,hard,3,"MCQ for Grade 4 Vedic Mathematics: Advanced Multiplication, aligned to Students can apply the Vedic base method to multiply numbers near 1000.","[{""text"":""996 × 1007"",""correct"":false},{""text"":""1003 × 1002"",""correct"":true},{""text"":""999 × 999"",""correct"":false},{""text"":""1008 × 994"",""correct"":false}]","Excellent comparing! Use base 1000: 996 × 1007 = 1002972, 1003 × 1002 = 1005006, 999 × 999 = 998001, and 1008 × 994 = 1001952. The biggest is 1005006, so 1003 × 1002 wins.","{""questionNumber"":""Q6"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Vedic Mathematics"",""subtopic"":""Advanced Multiplication"",""learning_objective"":""Students can apply the Vedic base method to multiply numbers near 1000"",""focus"":""multi_constraint_problem""}"
7,tvmx5m1-sam10bo-lscat1gq1-q7-mcq,Q7,mcq,Choose the sentence that is correct about 997 × 999 with base 1000.,Maths,4,Vedic Mathematics,Advanced Multiplication,Students can apply the Vedic base method to multiply numbers near 1000,Understanding,easy,1,"MCQ for Grade 4 Vedic Mathematics: Advanced Multiplication, aligned to Students can apply the Vedic base method to multiply numbers near 1000.","[{""text"":""997 × 999 = 996003"",""correct"":true},{""text"":""997 × 999 = 997003"",""correct"":false},{""text"":""997 × 999 = 996030"",""correct"":false},{""text"":""997 × 999 = 995003"",""correct"":false}]","Lovely job! 997 is 3 less and 999 is 1 less than 1000. So the result is 996 | 003, or 996003.","{""questionNumber"":""Q7"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Vedic Mathematics"",""subtopic"":""Advanced Multiplication"",""learning_objective"":""Students can apply the Vedic base method to multiply numbers near 1000"",""focus"":""multiplication""}"
8,tvmx5m1-sam10bo-lscat1gq1-q8-mcq,Q8,mcq,A snack machine makes 996 cookie packs each day for 998 days. Choose the answer for 996 × 998.,Maths,4,Vedic Mathematics,Advanced Multiplication,Students can apply the Vedic base method to multiply numbers near 1000,Applying,easy,1,"MCQ for Grade 4 Vedic Mathematics: Advanced Multiplication, aligned to Students can apply the Vedic base method to multiply numbers near 1000.","[{""text"":""994008"",""correct"":true},{""text"":""995008"",""correct"":false},{""text"":""994080"",""correct"":false},{""text"":""993008"",""correct"":false}]",Fantastic! 996 is 4 less and 998 is 2 less than 1000. So the answer is 994 | 008 = 994008.,"{""questionNumber"":""Q8"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Vedic Mathematics"",""subtopic"":""Advanced Multiplication"",""learning_objective"":""Students can apply the Vedic base method to multiply numbers near 1000"",""focus"":""multiplication""}"
9,tvmx5m1-sam10bo-lscat1gq1-q9-mcq,Q9,mcq,Compare these choices for 999 × 999 and pick the correct one.,Maths,4,Vedic Mathematics,Advanced Multiplication,Students can apply the Vedic base method to multiply numbers near 1000,Applying,easy,1,"MCQ for Grade 4 Vedic Mathematics: Advanced Multiplication, aligned to Students can apply the Vedic base method to multiply numbers near 1000.","[{""text"":""998001"",""correct"":true},{""text"":""999001"",""correct"":false},{""text"":""998010"",""correct"":false},{""text"":""997001"",""correct"":false}]","Awesome! Each number is 1 less than 1000, so the answer is 998 | 001 = 998001.","{""questionNumber"":""Q9"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Vedic Mathematics"",""subtopic"":""Advanced Multiplication"",""learning_objective"":""Students can apply the Vedic base method to multiply numbers near 1000"",""focus"":""multiplication""}"
10,tvmx5m1-sam10bo-lscat1gq1-q10-mcq,Q10,mcq,Choose the equation that matches 993 × 999 using the base 1000 idea.,Maths,4,Vedic Mathematics,Advanced Multiplication,Students can apply the Vedic base method to multiply numbers near 1000,Understanding,easy,1,"MCQ for Grade 4 Vedic Mathematics: Advanced Multiplication, aligned to Students can apply the Vedic base method to multiply numbers near 1000.","[{""text"":""993 × 999 = 992007"",""correct"":true},{""text"":""993 × 999 = 993007"",""correct"":false},{""text"":""993 × 999 = 992070"",""correct"":false},{""text"":""993 × 999 = 991007"",""correct"":false}]","You got it! 993 is 7 less and 999 is 1 less than 1000. That gives 992 | 007, so 992007 is correct.","{""questionNumber"":""Q10"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Vedic Mathematics"",""subtopic"":""Advanced Multiplication"",""learning_objective"":""Students can apply the Vedic base method to multiply numbers near 1000"",""focus"":""multiplication""}"
