rowNumber,queueId,questionNumber,questionType,questionText,subject,grade,topic,subtopic,learningObjective,bloomsLevel,difficultyLevel,difficultyRating,summary,options,explanation,generationMetadata
1,tmcags0-spa18xr-lscftp3n2-q1-mcq,Q1,mcq,"A toy robot play mat is shaped like an L. The top side is 13 cm, the left side is 9 cm, the bottom short side is 5 cm, and the right short side is 4 cm. Work out the two missing inside sides, then find the perimeter of the L-shape.",Maths,4,Measurement & Conversion,Perimeter & Area,Students can find the perimeter of rectilinear shapes,Applying,medium,2,"MCQ for Grade 4 Measurement & Conversion: Perimeter & Area, aligned to Students can find the perimeter of rectilinear shapes.","[{""text"":""36 cm"",""correct"":false},{""text"":""40 cm"",""correct"":false},{""text"":""44 cm"",""correct"":true},{""text"":""48 cm"",""correct"":false}]",First find the missing inside sides. The inside horizontal side is 13 - 5 = 8 cm because the full top length is 13 cm and the bottom short part is 5 cm. The inside vertical side is 9 - 4 = 5 cm because the full left height is 9 cm and the right short side is 4 cm. Now add all 6 outer edges of the L-shape: 13 + 4 + 8 + 5 + 5 + 9 = 44 cm. So the perimeter is 44 cm. The other options are too small or too large because they do not include all six sides correctly.,"{""questionNumber"":""Q1"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Measurement & Conversion"",""subtopic"":""Perimeter & Area"",""learning_objective"":""Students can find the perimeter of rectilinear shapes"",""focus"":""multi_step_application""}"
2,tmcags0-spa18xr-lscftp3n2-q2-mcq,Q2,mcq,"Choose the sentence that is correct about a toy track shaped like an L. It starts as a 13 m by 9 m rectangle, and then a 5 m by 3 m corner is cut away. One claim says the new perimeter stays 44 m because the 5 m and 3 m that were cut off are replaced by two new sides of 5 m and 3 m. Another claim says the new perimeter is 36 m because some area was removed. Pick the correct sentence.",Maths,4,Measurement & Conversion,Perimeter & Area,Students can find the perimeter of rectilinear shapes,Evaluating,hard,3,"MCQ for Grade 4 Measurement & Conversion: Perimeter & Area, aligned to Students can find the perimeter of rectilinear shapes.","[{""text"":""The first claim is correct. The perimeter stays 44 m because the removed outer lengths are replaced by equal new inner lengths."",""correct"":true},{""text"":""The second claim is correct. The perimeter becomes 36 m because cutting away a corner always makes the perimeter shorter."",""correct"":false},{""text"":""Both claims are wrong. The perimeter becomes 52 m because you add 5 m and 3 m to 44 m."",""correct"":false},{""text"":""Both claims are wrong. The perimeter becomes 41 m because 44 m minus 3 m is 41 m."",""correct"":false}]","Nice thinking! The rectangle’s perimeter is 2 × (13 + 9) = 44 m. Cutting out a corner removes 5 m and 3 m, but it also makes two new sides of 5 m and 3 m, so the perimeter stays 44 m.","{""questionNumber"":""Q2"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Measurement & Conversion"",""subtopic"":""Perimeter & Area"",""learning_objective"":""Students can find the perimeter of rectilinear shapes"",""focus"":""evaluate_a_claim""}"
3,tmcags0-spa18xr-lscftp3n2-q3-mcq,Q3,mcq,"A sticker path is a closed rectilinear shape. Going around it in order, the sides are: right 16 cm, down 5 cm, left 6 cm, down 4 cm, left 10 cm, and then up one side back to the start. The whole perimeter is 50 cm. Choose the correct answer about the last side and the path.",Maths,4,Measurement & Conversion,Perimeter & Area,Students can find the perimeter of rectilinear shapes,Analyzing,hard,3,"MCQ for Grade 4 Measurement & Conversion: Perimeter & Area, aligned to Students can find the perimeter of rectilinear shapes.","[{""text"":""The last side is 9 cm, and the path closes because 5 cm + 4 cm = 9 cm."",""correct"":true},{""text"":""The last side is 10 cm, because 50 - 16 - 5 - 6 - 4 - 10 = 10."",""correct"":false},{""text"":""The last side is 11 cm, because the two left moves make 16 cm and then 11 cm finishes the shape."",""correct"":false},{""text"":""The last side is 7 cm, because 16 - 6 - 10 = 0, so only 7 cm is needed."",""correct"":false}]","Great job checking both facts! The missing side from the perimeter is 50 - (16 + 5 + 6 + 4 + 10) = 9 cm. It also makes sense because the shape goes down 5 cm and down 4 cm, so it must go up 9 cm to close.","{""questionNumber"":""Q3"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Measurement & Conversion"",""subtopic"":""Perimeter & Area"",""learning_objective"":""Students can find the perimeter of rectilinear shapes"",""focus"":""reverse_reasoning""}"
4,tmcags0-spa18xr-lscftp3n2-q4-mcq,Q4,mcq,"Look at two ways to work out the border of a snack maze. The shape starts as a 18 m by 11 m rectangle. Then a rectangular notch 4 m wide and 3 m deep is cut from the top edge, not from a corner. Method A says the perimeter is still 58 m because the top 4 m that disappeared is replaced by another 4 m at the bottom of the notch. Method B says the perimeter is 64 m because the notch adds two extra sides of 3 m. Pick the best judgment.",Maths,4,Measurement & Conversion,Perimeter & Area,Students can find the perimeter of rectilinear shapes,Evaluating,hard,3,"MCQ for Grade 4 Measurement & Conversion: Perimeter & Area, aligned to Students can find the perimeter of rectilinear shapes.","[{""text"":""Method A is correct, because the 4 m across the notch replaces the 4 m removed, so nothing changes."",""correct"":false},{""text"":""Method B is correct, because the rectangle was 58 m and the notch adds 3 m + 3 m more, making 64 m."",""correct"":true},{""text"":""Both methods are wrong. The perimeter is 61 m because only one extra side of 3 m should be added."",""correct"":false},{""text"":""Both methods are right, because 58 m and 64 m can both describe the same shape."",""correct"":false}]","Well done! The rectangle perimeter is 2 × (18 + 11) = 58 m. The 4 m removed from the top is replaced by 4 m across the notch, so those cancel. But the notch adds two new vertical sides, 3 m and 3 m, so the new perimeter is 58 + 6 = 64 m.","{""questionNumber"":""Q4"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Measurement & Conversion"",""subtopic"":""Perimeter & Area"",""learning_objective"":""Students can find the perimeter of rectilinear shapes"",""focus"":""compare_methods""}"
5,tmcags0-spa18xr-lscftp3n2-q5-mcq,Q5,mcq,Choose the equation that matches the perimeter of a rectangle snack tray with length 9 cm and width 2 cm.,Maths,4,Measurement & Conversion,Perimeter & Area,Students can find the perimeter of rectilinear shapes,Understanding,easy,1,"MCQ for Grade 4 Measurement & Conversion: Perimeter & Area, aligned to Students can find the perimeter of rectilinear shapes.","[{""text"":""9 + 2 = 11"",""correct"":false},{""text"":""9 + 9 + 2 + 2 = 22"",""correct"":true},{""text"":""9 × 2 = 18"",""correct"":false},{""text"":""9 + 2 + 2 = 13"",""correct"":false}]","Excellent! Perimeter adds every outside side, so 9 + 9 + 2 + 2 = 22.","{""questionNumber"":""Q5"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Measurement & Conversion"",""subtopic"":""Perimeter & Area"",""learning_objective"":""Students can find the perimeter of rectilinear shapes"",""focus"":""equation for rectangle perimeter""}"
6,tmcags0-spa18xr-lscftp3n2-q6-mcq,Q6,mcq,Pick the correct perimeter for a square sticker with side length 4 cm.,Maths,4,Measurement & Conversion,Perimeter & Area,Students can find the perimeter of rectilinear shapes,Applying,easy,1,"MCQ for Grade 4 Measurement & Conversion: Perimeter & Area, aligned to Students can find the perimeter of rectilinear shapes.","[{""text"":""8 cm"",""correct"":false},{""text"":""12 cm"",""correct"":false},{""text"":""16 cm"",""correct"":true},{""text"":""20 cm"",""correct"":false}]","You’re doing great! A square has 4 equal sides, so 4 + 4 + 4 + 4 = 16 cm.","{""questionNumber"":""Q6"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Measurement & Conversion"",""subtopic"":""Perimeter & Area"",""learning_objective"":""Students can find the perimeter of rectilinear shapes"",""focus"":""perimeter of a square""}"
7,tmcags0-spa18xr-lscftp3n2-q7-mcq,Q7,mcq,Choose the sentence that is correct about a rectangle book cover with sides 10 cm and 1 cm.,Maths,4,Measurement & Conversion,Perimeter & Area,Students can find the perimeter of rectilinear shapes,Understanding,easy,1,"MCQ for Grade 4 Measurement & Conversion: Perimeter & Area, aligned to Students can find the perimeter of rectilinear shapes.","[{""text"":""The perimeter is 11 cm."",""correct"":false},{""text"":""The perimeter is 22 cm."",""correct"":true},{""text"":""The perimeter is 20 cm."",""correct"":false},{""text"":""The perimeter is 10 cm."",""correct"":false}]",Great effort! Add all the sides: 10 + 1 + 10 + 1 = 22 cm.,"{""questionNumber"":""Q7"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Measurement & Conversion"",""subtopic"":""Perimeter & Area"",""learning_objective"":""Students can find the perimeter of rectilinear shapes"",""focus"":""true statement about rectangle perimeter""}"
8,tmcags0-spa18xr-lscftp3n2-q8-mcq,Q8,mcq,A rabbit hop mat is a rectangle with side lengths 5 cm and 3 cm. Choose the perimeter.,Maths,4,Measurement & Conversion,Perimeter & Area,Students can find the perimeter of rectilinear shapes,Applying,easy,1,"MCQ for Grade 4 Measurement & Conversion: Perimeter & Area, aligned to Students can find the perimeter of rectilinear shapes.","[{""text"":""8 cm"",""correct"":false},{""text"":""15 cm"",""correct"":false},{""text"":""16 cm"",""correct"":true},{""text"":""18 cm"",""correct"":false}]",Nice job! Go all the way around: 5 + 3 + 5 + 3 = 16 cm.,"{""questionNumber"":""Q8"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Measurement & Conversion"",""subtopic"":""Perimeter & Area"",""learning_objective"":""Students can find the perimeter of rectilinear shapes"",""focus"":""real-world rectangle perimeter""}"
9,tmcags0-spa18xr-lscftp3n2-q9-mcq,Q9,mcq,Compare the choices for a square sandbox with side length 7 m. Decide which perimeter is correct.,Maths,4,Measurement & Conversion,Perimeter & Area,Students can find the perimeter of rectilinear shapes,Applying,easy,1,"MCQ for Grade 4 Measurement & Conversion: Perimeter & Area, aligned to Students can find the perimeter of rectilinear shapes.","[{""text"":""14 m"",""correct"":false},{""text"":""21 m"",""correct"":false},{""text"":""28 m"",""correct"":true},{""text"":""49 m"",""correct"":false}]","Fantastic! A square has 4 equal sides, so 7 + 7 + 7 + 7 = 28 m.","{""questionNumber"":""Q9"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Measurement & Conversion"",""subtopic"":""Perimeter & Area"",""learning_objective"":""Students can find the perimeter of rectilinear shapes"",""focus"":""judging square perimeter""}"
10,tmcags0-spa18xr-lscftp3n2-q10-mcq,Q10,mcq,Choose the equation that gives the perimeter of a rectangle card that is 4 cm by 6 cm.,Maths,4,Measurement & Conversion,Perimeter & Area,Students can find the perimeter of rectilinear shapes,Understanding,easy,1,"MCQ for Grade 4 Measurement & Conversion: Perimeter & Area, aligned to Students can find the perimeter of rectilinear shapes.","[{""text"":""4 + 6 = 10"",""correct"":false},{""text"":""4 × 6 = 24"",""correct"":false},{""text"":""4 + 6 + 4 + 6 = 20"",""correct"":true},{""text"":""6 + 6 = 12"",""correct"":false}]",Brilliant! Perimeter means adding every outer side: 4 + 6 + 4 + 6 = 20.,"{""questionNumber"":""Q10"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Measurement & Conversion"",""subtopic"":""Perimeter & Area"",""learning_objective"":""Students can find the perimeter of rectilinear shapes"",""focus"":""matching equation to perimeter""}"
11,tmcags0-spa18xr-lscftp3n2-q11-mcq,Q11,mcq,Choose the correct perimeter for a rectangle cake board that is 12 cm long and 2 cm wide.,Maths,4,Measurement & Conversion,Perimeter & Area,Students can find the perimeter of rectilinear shapes,Applying,easy,1,"MCQ for Grade 4 Measurement & Conversion: Perimeter & Area, aligned to Students can find the perimeter of rectilinear shapes.","[{""text"":""14 cm"",""correct"":false},{""text"":""24 cm"",""correct"":false},{""text"":""28 cm"",""correct"":true},{""text"":""22 cm"",""correct"":false}]",Great work! Add all 4 sides: 12 + 2 + 12 + 2 = 28 cm.,"{""questionNumber"":""Q11"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Measurement & Conversion"",""subtopic"":""Perimeter & Area"",""learning_objective"":""Students can find the perimeter of rectilinear shapes"",""focus"":""rectangle perimeter""}"
12,tmcags0-spa18xr-lscftp3n2-q12-mcq,Q12,mcq,Decide which claim about a square tile with side length 9 cm is true.,Maths,4,Measurement & Conversion,Perimeter & Area,Students can find the perimeter of rectilinear shapes,Understanding,easy,1,"MCQ for Grade 4 Measurement & Conversion: Perimeter & Area, aligned to Students can find the perimeter of rectilinear shapes.","[{""text"":""Its perimeter is 18 cm."",""correct"":false},{""text"":""Its perimeter is 27 cm."",""correct"":false},{""text"":""Its perimeter is 36 cm."",""correct"":true},{""text"":""Its perimeter is 81 cm."",""correct"":false}]","You’ve got it! A square has 4 same sides, so 9 + 9 + 9 + 9 = 36 cm.","{""questionNumber"":""Q12"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Measurement & Conversion"",""subtopic"":""Perimeter & Area"",""learning_objective"":""Students can find the perimeter of rectilinear shapes"",""focus"":""true claim about square perimeter""}"
13,tmcags0-spa18xr-lscftp3n2-q13-mcq,Q13,mcq,A snack table is a rectangle with sides 11 cm and 4 cm. Choose the perimeter.,Maths,4,Measurement & Conversion,Perimeter & Area,Students can find the perimeter of rectilinear shapes,Applying,easy,1,"MCQ for Grade 4 Measurement & Conversion: Perimeter & Area, aligned to Students can find the perimeter of rectilinear shapes.","[{""text"":""15 cm"",""correct"":false},{""text"":""26 cm"",""correct"":false},{""text"":""30 cm"",""correct"":true},{""text"":""44 cm"",""correct"":false}]",Well done! The perimeter is 11 + 4 + 11 + 4 = 30 cm.,"{""questionNumber"":""Q13"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Measurement & Conversion"",""subtopic"":""Perimeter & Area"",""learning_objective"":""Students can find the perimeter of rectilinear shapes"",""focus"":""real-world rectangle perimeter""}"
14,tmcags0-spa18xr-lscftp3n2-q14-mcq,Q14,mcq,"Look at the side lengths 3 cm, 8 cm, 3 cm, and 8 cm for a rectangle toy label. Decide which total gives the perimeter.",Maths,4,Measurement & Conversion,Perimeter & Area,Students can find the perimeter of rectilinear shapes,Applying,easy,1,"MCQ for Grade 4 Measurement & Conversion: Perimeter & Area, aligned to Students can find the perimeter of rectilinear shapes.","[{""text"":""11 cm"",""correct"":false},{""text"":""16 cm"",""correct"":false},{""text"":""22 cm"",""correct"":true},{""text"":""24 cm"",""correct"":false}]",Nice! Add all the outside sides: 3 + 8 + 3 + 8 = 22 cm.,"{""questionNumber"":""Q14"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Measurement & Conversion"",""subtopic"":""Perimeter & Area"",""learning_objective"":""Students can find the perimeter of rectilinear shapes"",""focus"":""adding listed sides for perimeter""}"
15,tmcags0-spa18xr-lscftp3n2-q15-mcq,Q15,mcq,Choose the method that correctly solves the perimeter of a square robot card with side length 6 cm.,Maths,4,Measurement & Conversion,Perimeter & Area,Students can find the perimeter of rectilinear shapes,Understanding,easy,1,"MCQ for Grade 4 Measurement & Conversion: Perimeter & Area, aligned to Students can find the perimeter of rectilinear shapes.","[{""text"":""6 + 6 + 6 + 6 = 24 cm"",""correct"":true},{""text"":""6 + 6 = 12 cm"",""correct"":false},{""text"":""6 × 6 = 36 cm"",""correct"":false},{""text"":""6 + 4 = 10 cm"",""correct"":false}]","Excellent! For a square, add all 4 equal sides. That makes 24 cm.","{""questionNumber"":""Q15"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Measurement & Conversion"",""subtopic"":""Perimeter & Area"",""learning_objective"":""Students can find the perimeter of rectilinear shapes"",""focus"":""correct method for square perimeter""}"
16,tmcags0-spa18xr-lscftp3n2-q16-mcq,Q16,mcq,Pick the correct perimeter for a rectangle pencil case with side lengths 13 cm and 5 cm.,Maths,4,Measurement & Conversion,Perimeter & Area,Students can find the perimeter of rectilinear shapes,Applying,easy,1,"MCQ for Grade 4 Measurement & Conversion: Perimeter & Area, aligned to Students can find the perimeter of rectilinear shapes.","[{""text"":""18 cm"",""correct"":false},{""text"":""26 cm"",""correct"":false},{""text"":""36 cm"",""correct"":true},{""text"":""65 cm"",""correct"":false}]",Great! Add all the sides: 13 + 5 + 13 + 5 = 36 cm.,"{""questionNumber"":""Q16"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Measurement & Conversion"",""subtopic"":""Perimeter & Area"",""learning_objective"":""Students can find the perimeter of rectilinear shapes"",""focus"":""rectangle perimeter""}"
17,tmcags0-spa18xr-lscftp3n2-q17-mcq,Q17,mcq,Select the true statement about a rectangle treasure map that is 2 cm by 9 cm.,Maths,4,Measurement & Conversion,Perimeter & Area,Students can find the perimeter of rectilinear shapes,Understanding,easy,1,"MCQ for Grade 4 Measurement & Conversion: Perimeter & Area, aligned to Students can find the perimeter of rectilinear shapes.","[{""text"":""The perimeter is 9 cm."",""correct"":false},{""text"":""The perimeter is 18 cm."",""correct"":false},{""text"":""The perimeter is 22 cm."",""correct"":true},{""text"":""The perimeter is 11 cm."",""correct"":false}]",Super! The perimeter is 2 + 9 + 2 + 9 = 22 cm.,"{""questionNumber"":""Q17"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Measurement & Conversion"",""subtopic"":""Perimeter & Area"",""learning_objective"":""Students can find the perimeter of rectilinear shapes"",""focus"":""statement about rectangle perimeter""}"
