rowNumber,queueId,questionNumber,questionType,questionText,subject,grade,topic,subtopic,learningObjective,bloomsLevel,difficultyLevel,difficultyRating,summary,options,explanation,generationMetadata
1,tlnpvkdu0-snt10qi4s-lscitofwc-q1-mcq,Q1,mcq,"A sticker robot shows the number 482,615. Choose the correct value of the digit 8.",Maths,4,Large Numbers & Place Value,"Numbers to 1,000,000",Students can identify the value of any digit in a 6-digit number,Knowing,easy,1,"MCQ for Grade 4 Large Numbers & Place Value: Numbers to 1,000,000, aligned to Students can identify the value of any digit in a 6-digit number.","[{""text"":""8,000"",""correct"":false},{""text"":""80,000"",""correct"":true},{""text"":""800,000"",""correct"":false},{""text"":""80"",""correct"":false}]","Great job looking at place value! In 482,615, the 8 is in the ten-thousands place, so its value is 80,000. The other choices show the 8 in different places.","{""questionNumber"":""Q1"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Large Numbers & Place Value"",""subtopic"":""Numbers to 1,000,000"",""learning_objective"":""Students can identify the value of any digit in a 6-digit number"",""focus"":""Identify the value of a digit in a 6-digit number""}"
2,tlnpvkdu0-snt10qi4s-lscitofwc-q2-mcq,Q2,mcq,"Choose the sentence that is correct about the number 731,204 in a puppy game.",Maths,4,Large Numbers & Place Value,"Numbers to 1,000,000",Students can identify the value of any digit in a 6-digit number,Understanding,easy,1,"MCQ for Grade 4 Large Numbers & Place Value: Numbers to 1,000,000, aligned to Students can identify the value of any digit in a 6-digit number.","[{""text"":""The 3 is worth 300,000."",""correct"":false},{""text"":""The 1 is worth 1,000."",""correct"":true},{""text"":""The 2 is worth 20."",""correct"":false},{""text"":""The 4 is worth 40."",""correct"":false}]","Nice thinking! In 731,204, the 1 is in the thousands place, so it is worth 1,000. The other sentences mix up the place values.","{""questionNumber"":""Q2"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Large Numbers & Place Value"",""subtopic"":""Numbers to 1,000,000"",""learning_objective"":""Students can identify the value of any digit in a 6-digit number"",""focus"":""Match a digit to its place-value meaning in a 6-digit number""}"
3,tlnpvkdu0-snt10qi4s-lscitofwc-q3-mcq,Q3,mcq,"A treasure chest in a short adventure has the code 564,392. The shiny key works with the value of the digit 3. Pick the correct value.",Maths,4,Large Numbers & Place Value,"Numbers to 1,000,000",Students can identify the value of any digit in a 6-digit number,Knowing,easy,1,"MCQ for Grade 4 Large Numbers & Place Value: Numbers to 1,000,000, aligned to Students can identify the value of any digit in a 6-digit number.","[{""text"":""3"",""correct"":false},{""text"":""30"",""correct"":false},{""text"":""300"",""correct"":true},{""text"":""3,000"",""correct"":false}]","Well done! In 564,392, the 3 is in the hundreds place, so its value is 300. You spotted the correct place!","{""questionNumber"":""Q3"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Large Numbers & Place Value"",""subtopic"":""Numbers to 1,000,000"",""learning_objective"":""Students can identify the value of any digit in a 6-digit number"",""focus"":""Read the place value of a named digit in a 6-digit number""}"
4,tlnpvkdu0-snt10qi4s-lscitofwc-q4-mcq,Q4,mcq,"Compare the numbers 584,219 and 548,219. Which statement correctly explains how the value of the digit 4 changes and why?",Maths,4,Large Numbers & Place Value,"Numbers to 1,000,000",Students can identify the value of any digit in a 6-digit number,Evaluating,hard,4,"MCQ for Grade 4 Large Numbers & Place Value: Numbers to 1,000,000, aligned to Students can identify the value of any digit in a 6-digit number.","[{""text"":""In 584,219, the 4 is worth 4,000. In 548,219, the 4 is worth 40,000. Its value becomes 10 times greater because it moves one place to the left."",""correct"":true},{""text"":""In 584,219, the 4 is worth 4,000. In 548,219, the 4 is worth 40,000. Its value becomes 10 times greater because it moves one place to the right."",""correct"":false},{""text"":""In 584,219, the 4 is worth 400. In 548,219, the 4 is worth 4,000. Its value becomes 10 times greater because it moves one place to the left."",""correct"":false},{""text"":""In 584,219, the 4 is worth 4,000. In 548,219, the 4 is worth 40,000. Its value becomes 40,000 greater because the digit 4 always means 4 ones."",""correct"":false}]","In 584,219, the digit 4 is in the thousands place, so its value is 4,000. In 548,219, the digit 4 is in the ten-thousands place, so its value is 40,000. Moving one place to the left makes a digit's value 10 times greater, so the first statement is correct. The second choice has the wrong direction, because moving right makes a value smaller. The third choice starts with the wrong values for the 4. The fourth choice mixes up face value and place value: the digit is 4, but its value depends on its position in the number.","{""questionNumber"":""Q4"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Large Numbers & Place Value"",""subtopic"":""Numbers to 1,000,000"",""learning_objective"":""Students can identify the value of any digit in a 6-digit number"",""focus"":""evaluate_a_claim""}"
5,tlnpvkdu0-snt10qi4s-lscitofwc-q5-mcq,Q5,mcq,"Choose the treasure chest number that matches all the clues: the digit 7 is worth 70,000, the digit 3 is worth 300, and the digit 5 is worth 5.",Maths,4,Large Numbers & Place Value,"Numbers to 1,000,000",Students can identify the value of any digit in a 6-digit number,Analyzing,hard,4,"MCQ for Grade 4 Large Numbers & Place Value: Numbers to 1,000,000, aligned to Students can identify the value of any digit in a 6-digit number.","[{""text"":""375,240"",""correct"":false},{""text"":""473,205"",""correct"":false},{""text"":""271,345"",""correct"":false},{""text"":""870,325"",""correct"":true}]","Great job checking all the clues! In 870,325, the 7 is worth 70,000, the 3 is worth 300, and the 5 is worth 5. The other numbers miss at least one clue.","{""questionNumber"":""Q5"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Large Numbers & Place Value"",""subtopic"":""Numbers to 1,000,000"",""learning_objective"":""Students can identify the value of any digit in a 6-digit number"",""focus"":""multi_constraint_problem""}"
6,tlnpvkdu0-snt10qi4s-lscitofwc-q6-mcq,Q6,mcq,"Pick the value of 4 in the number 654,321.",Maths,4,Large Numbers & Place Value,"Numbers to 1,000,000",Students can identify the value of any digit in a 6-digit number,Knowing,easy,1,"MCQ for Grade 4 Large Numbers & Place Value: Numbers to 1,000,000, aligned to Students can identify the value of any digit in a 6-digit number.","[{""text"":""4"",""correct"":false},{""text"":""40"",""correct"":false},{""text"":""400"",""correct"":true},{""text"":""4,000"",""correct"":false}]","Excellent! The 4 is in the hundreds place, so it is worth 400.","{""questionNumber"":""Q6"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Large Numbers & Place Value"",""subtopic"":""Numbers to 1,000,000"",""learning_objective"":""Students can identify the value of any digit in a 6-digit number"",""focus"":""identify hundreds place value""}"
7,tlnpvkdu0-snt10qi4s-lscitofwc-q7-mcq,Q7,mcq,"Choose the sentence that is correct about the digit 7 in 176,842.",Maths,4,Large Numbers & Place Value,"Numbers to 1,000,000",Students can identify the value of any digit in a 6-digit number,Understanding,easy,1,"MCQ for Grade 4 Large Numbers & Place Value: Numbers to 1,000,000, aligned to Students can identify the value of any digit in a 6-digit number.","[{""text"":""The 7 is worth 7,000."",""correct"":false},{""text"":""The 7 is worth 70,000."",""correct"":true},{""text"":""The 7 is worth 700."",""correct"":false},{""text"":""The 7 is worth 700,000."",""correct"":false}]","Great work! In 176,842, the 7 is in the ten-thousands place, so it is worth 70,000.","{""questionNumber"":""Q7"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Large Numbers & Place Value"",""subtopic"":""Numbers to 1,000,000"",""learning_objective"":""Students can identify the value of any digit in a 6-digit number"",""focus"":""choose correct place value sentence""}"
8,tlnpvkdu0-snt10qi4s-lscitofwc-q8-mcq,Q8,mcq,"A snack shop uses a 6-digit jellybean code. The digit 8 is worth 80,000. The digit 4 is worth 4,000. The digit 6 is worth 60. The digit 1 is worth 1. Pick the code that works.",Maths,4,Large Numbers & Place Value,"Numbers to 1,000,000",Students can identify the value of any digit in a 6-digit number,Analyzing,hard,4,"MCQ for Grade 4 Large Numbers & Place Value: Numbers to 1,000,000, aligned to Students can identify the value of any digit in a 6-digit number.","[{""text"":""384,061"",""correct"":false},{""text"":""582,461"",""correct"":false},{""text"":""180,406"",""correct"":false},{""text"":""286,461"",""correct"":true}]","Awesome work! In 286,461, the 8 is in the ten-thousands place for 80,000, the 4 is in the thousands place for 4,000, the 6 is in the tens place for 60, and the 1 is worth 1.","{""questionNumber"":""Q8"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Large Numbers & Place Value"",""subtopic"":""Numbers to 1,000,000"",""learning_objective"":""Students can identify the value of any digit in a 6-digit number"",""focus"":""multi_constraint_problem""}"
9,tlnpvkdu0-snt10qi4s-lscitofwc-q9-mcq,Q9,mcq,"Look at the number 731,564. Which statement best explains the value of the digit 1 and why another common claim about it is wrong?",Maths,4,Large Numbers & Place Value,"Numbers to 1,000,000",Students can identify the value of any digit in a 6-digit number,Evaluating,hard,4,"MCQ for Grade 4 Large Numbers & Place Value: Numbers to 1,000,000, aligned to Students can identify the value of any digit in a 6-digit number.","[{""text"":""The 1 is worth 1 because the digit is 1, so place does not matter here."",""correct"":false},{""text"":""The 1 is worth 1,000 because it is in the thousands place, not the ones place."",""correct"":true},{""text"":""The 1 is worth 100 because it is the third digit from the left."",""correct"":false},{""text"":""The 1 is worth 10,000 because it is between 3 and 5."",""correct"":false}]","In 731,564, counting from the right gives ones 4, tens 6, hundreds 5, thousands 1, ten-thousands 3, hundred-thousands 7. So the digit 1 is in the thousands place and its value is 1,000. The claim that it is worth only 1 ignores place value. It is not 100, because it is not in the hundreds place, and it is not 10,000, because it is not in the ten-thousands place.","{""questionNumber"":""Q9"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Large Numbers & Place Value"",""subtopic"":""Numbers to 1,000,000"",""learning_objective"":""Students can identify the value of any digit in a 6-digit number"",""focus"":""compare_methods""}"
10,tlnpvkdu0-snt10qi4s-lscitofwc-q10-mcq,Q10,mcq,"Choose the balloon festival number that fits this clue set: the digit 9 is worth 900,000, the digit 2 is worth 20, and the digit 7 is worth 700.",Maths,4,Large Numbers & Place Value,"Numbers to 1,000,000",Students can identify the value of any digit in a 6-digit number,Analyzing,hard,4,"MCQ for Grade 4 Large Numbers & Place Value: Numbers to 1,000,000, aligned to Students can identify the value of any digit in a 6-digit number.","[{""text"":""927,540"",""correct"":false},{""text"":""972,405"",""correct"":false},{""text"":""954,720"",""correct"":false},{""text"":""901,724"",""correct"":true}]","Nice work checking each place! In 901,724, the 9 is worth 900,000, the 2 is worth 20, and the 7 is worth 700. The other numbers place one or more digits in the wrong spot.","{""questionNumber"":""Q10"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Large Numbers & Place Value"",""subtopic"":""Numbers to 1,000,000"",""learning_objective"":""Students can identify the value of any digit in a 6-digit number"",""focus"":""reverse_reasoning""}"
