rowNumber,queueId,questionNumber,questionType,questionText,subject,grade,topic,subtopic,learningObjective,bloomsLevel,difficultyLevel,difficultyRating,summary,options,explanation,generationMetadata
1,tpf1ndn-stp1qzl-lscct1ykr-q1-mcq,Q1,mcq,"Choose the correct result for this sticker bag. A fair bag has 10 stickers: 4 star, 3 heart, and 3 smile. The theoretical probability of picking a star is one of these fractions. Pick it.",Maths,4,Probability & Fractions,Theoretical Probability,Students can compare theoretical and experimental probability,Knowing,easy,1,"MCQ for Grade 4 Probability & Fractions: Theoretical Probability, aligned to Students can compare theoretical and experimental probability.","[{""text"":""4/10"",""correct"":true},{""text"":""3/10"",""correct"":false},{""text"":""4/3"",""correct"":false},{""text"":""6/10"",""correct"":false}]","Nice work! There are 4 star stickers out of 10 stickers altogether, so the theoretical probability is 4/10. The other fractions do not match the number of stars out of the total.","{""questionNumber"":""Q1"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Probability & Fractions"",""subtopic"":""Theoretical Probability"",""learning_objective"":""Students can compare theoretical and experimental probability"",""focus"":""Identify theoretical probability from a simple set""}"
2,tpf1ndn-stp1qzl-lscct1ykr-q2-mcq,Q2,mcq,"Select the true statement about a fair toy spinner with 8 equal parts: 2 robot, 3 dinosaur, and 3 rocket. The theoretical probability of landing on robot is 2/8.",Maths,4,Probability & Fractions,Theoretical Probability,Students can compare theoretical and experimental probability,Understanding,easy,1,"MCQ for Grade 4 Probability & Fractions: Theoretical Probability, aligned to Students can compare theoretical and experimental probability.","[{""text"":""Robot is less likely than dinosaur."",""correct"":true},{""text"":""Robot is more likely than rocket."",""correct"":false},{""text"":""Robot and dinosaur are equally likely."",""correct"":false},{""text"":""Robot is certain."",""correct"":false}]","Great job! Robot has 2 parts, but dinosaur has 3 parts, so robot is less likely. Rocket also has 3 parts, so robot is not more likely than rocket.","{""questionNumber"":""Q2"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Probability & Fractions"",""subtopic"":""Theoretical Probability"",""learning_objective"":""Students can compare theoretical and experimental probability"",""focus"":""Recognise a true statement about theoretical probability""}"
3,tpf1ndn-stp1qzl-lscct1ykr-q3-mcq,Q3,mcq,"A sweet jar has 12 sweets: 5 lemon, 4 strawberry, and 3 mint. One sweet is picked at random and put back each time. After 24 picks, mint was picked 6 times. Choose the experimental probability for mint.",Maths,4,Probability & Fractions,Theoretical Probability,Students can compare theoretical and experimental probability,Applying,easy,1,"MCQ for Grade 4 Probability & Fractions: Theoretical Probability, aligned to Students can compare theoretical and experimental probability.","[{""text"":""6/24"",""correct"":true},{""text"":""3/12"",""correct"":false},{""text"":""6/12"",""correct"":false},{""text"":""24/6"",""correct"":false}]","Well done! Experimental probability uses what happened in the experiment: mint came up 6 times out of 24 picks, so it is 6/24. You used the results carefully!","{""questionNumber"":""Q3"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Probability & Fractions"",""subtopic"":""Theoretical Probability"",""learning_objective"":""Students can compare theoretical and experimental probability"",""focus"":""Read experimental probability from results""}"
4,tpf1ndn-stp1qzl-lscct1ykr-q4-mcq,Q4,mcq,"Compare the two results for this puppy game. A fair bag has 5 bone tokens and 5 ball tokens. The theoretical probability of picking a bone is 1/2. After 20 picks, bone happened 10 times. Choose the best match.",Maths,4,Probability & Fractions,Theoretical Probability,Students can compare theoretical and experimental probability,Understanding,easy,2,"MCQ for Grade 4 Probability & Fractions: Theoretical Probability, aligned to Students can compare theoretical and experimental probability.","[{""text"":""The experimental probability matches the theoretical probability."",""correct"":true},{""text"":""The experimental probability is greater than the theoretical probability."",""correct"":false},{""text"":""The experimental probability is less than the theoretical probability."",""correct"":false},{""text"":""There is not enough information to compare them."",""correct"":false}]","Super thinking! Bone happened 10 times out of 20, and 10/20 = 1/2. That matches the theoretical probability exactly.","{""questionNumber"":""Q4"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Probability & Fractions"",""subtopic"":""Theoretical Probability"",""learning_objective"":""Students can compare theoretical and experimental probability"",""focus"":""Compare experimental probability to theoretical probability""}"
5,tpf1ndn-stp1qzl-lscct1ykr-q5-mcq,Q5,mcq,"What does this result tell us? A fair bag has 9 marbles: 4 blue, 3 red, and 2 yellow. The theoretical probability of yellow is 2/9. Pick the experimental probability if yellow came up 8 times in 36 picks.",Maths,4,Probability & Fractions,Theoretical Probability,Students can compare theoretical and experimental probability,Applying,easy,1,"MCQ for Grade 4 Probability & Fractions: Theoretical Probability, aligned to Students can compare theoretical and experimental probability.","[{""text"":""8/36"",""correct"":true},{""text"":""2/9"",""correct"":false},{""text"":""8/9"",""correct"":false},{""text"":""36/8"",""correct"":false}]","You’ve got it! Experimental probability is based on the results, so it is 8 out of 36, or 8/36. The fraction 2/9 is the theoretical probability, not the experimental one.","{""questionNumber"":""Q5"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Probability & Fractions"",""subtopic"":""Theoretical Probability"",""learning_objective"":""Students can compare theoretical and experimental probability"",""focus"":""Identify experimental probability from frequency data""}"
6,tpf1ndn-stp1qzl-lscct1ykr-q6-mcq,Q6,mcq,"Choose the correct result for this animal card game. A pack has 6 cat cards, 2 dog cards, and 2 bird cards. The theoretical probability of picking a dog card is one of these fractions.",Maths,4,Probability & Fractions,Theoretical Probability,Students can compare theoretical and experimental probability,Knowing,easy,1,"MCQ for Grade 4 Probability & Fractions: Theoretical Probability, aligned to Students can compare theoretical and experimental probability.","[{""text"":""2/10"",""correct"":true},{""text"":""2/6"",""correct"":false},{""text"":""6/10"",""correct"":false},{""text"":""8/10"",""correct"":false}]","Excellent! There are 2 dog cards out of 10 cards altogether, so the theoretical probability is 2/10. Nice careful counting!","{""questionNumber"":""Q6"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Probability & Fractions"",""subtopic"":""Theoretical Probability"",""learning_objective"":""Students can compare theoretical and experimental probability"",""focus"":""Find theoretical probability from card counts""}"
7,tpf1ndn-stp1qzl-lscct1ykr-q7-mcq,Q7,mcq,"Decide which claim about this playground spinner is true. The fair spinner has 6 equal parts: 1 jump, 2 clap, and 3 hop. The theoretical probability of hop is 3/6.",Maths,4,Probability & Fractions,Theoretical Probability,Students can compare theoretical and experimental probability,Understanding,easy,1,"MCQ for Grade 4 Probability & Fractions: Theoretical Probability, aligned to Students can compare theoretical and experimental probability.","[{""text"":""Hop is the most likely result."",""correct"":true},{""text"":""Hop is the least likely result."",""correct"":false},{""text"":""Hop and clap are equally likely."",""correct"":false},{""text"":""Jump is more likely than hop."",""correct"":false}]","Lovely work! Hop has 3 parts, more than clap with 2 and jump with 1, so hop is the most likely result. Bigger part count means a better chance.","{""questionNumber"":""Q7"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Probability & Fractions"",""subtopic"":""Theoretical Probability"",""learning_objective"":""Students can compare theoretical and experimental probability"",""focus"":""Interpret likelihood from theoretical probability""}"
8,tpf1ndn-stp1qzl-lscct1ykr-q8-mcq,Q8,mcq,"A box of fruity snacks has 10 packs: 5 apple, 3 orange, and 2 grape. One pack is chosen at random and put back each time. After 20 picks, grape was chosen 4 times. Choose the sentence that is correct about grape.",Maths,4,Probability & Fractions,Theoretical Probability,Students can compare theoretical and experimental probability,Understanding,easy,2,"MCQ for Grade 4 Probability & Fractions: Theoretical Probability, aligned to Students can compare theoretical and experimental probability.","[{""text"":""The experimental probability and theoretical probability are equal."",""correct"":true},{""text"":""The experimental probability is greater than the theoretical probability."",""correct"":false},{""text"":""The experimental probability is less than the theoretical probability."",""correct"":false},{""text"":""Grape was impossible to pick."",""correct"":false}]","Great comparing! Theoretical probability of grape is 2/10, and experimental probability is 4/20. Both are equal to 1/5, so they are the same. Nicely spotted!","{""questionNumber"":""Q8"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Probability & Fractions"",""subtopic"":""Theoretical Probability"",""learning_objective"":""Students can compare theoretical and experimental probability"",""focus"":""Simple comparison of theoretical and experimental probability""}"
9,tpf1ndn-stp1qzl-lscct1ykr-q9-mcq,Q9,mcq,"Compare these two playground prize games. Game R uses a fair bag with 2 rocket tokens, 3 ball tokens, and 5 sticker tokens. In 20 picks with replacement, rocket came out 7 times. Game S uses a fair bag with 3 rocket tokens, 2 ball tokens, and 5 sticker tokens. In 25 picks with replacement, rocket came out 10 times. Which game’s experimental probability for rocket is closer to its own theoretical probability?",Maths,4,Probability & Fractions,Theoretical Probability,Students can compare theoretical and experimental probability,Analyzing,hard,4,"MCQ for Grade 4 Probability & Fractions: Theoretical Probability, aligned to Students can compare theoretical and experimental probability.","[{""text"":""Game R, because 7 is closer to 2 than 10 is to 3."",""correct"":false},{""text"":""Game S, because 10/25 is closer to 3/10 than 7/20 is to 2/10."",""correct"":true},{""text"":""Game R, because 7/20 is greater than 2/10, so it must be closer."",""correct"":false},{""text"":""Both games are equally close, because both experimental probabilities are greater than the theoretical probabilities."",""correct"":false}]","For Game R, the theoretical probability of rocket is 2/10 = 1/5 = 0.2. Its experimental probability is 7/20 = 0.35. The difference is 0.35 - 0.2 = 0.15. For Game S, the theoretical probability is 3/10 = 0.3. Its experimental probability is 10/25 = 2/5 = 0.4. The difference is 0.4 - 0.3 = 0.1. Since 0.1 is smaller than 0.15, Game S is closer to its theoretical probability. Option A compares counts instead of probabilities, option C wrongly assumes greater means closer, and option D ignores that the distances from theory are different.","{""questionNumber"":""Q9"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Probability & Fractions"",""subtopic"":""Theoretical Probability"",""learning_objective"":""Students can compare theoretical and experimental probability"",""focus"":""compare_methods""}"
10,tpf1ndn-stp1qzl-lscct1ykr-q10-mcq,Q10,mcq,Choose the sentence that fits a bag with 3 orange balls and 1 purple ball.,Maths,4,Probability & Fractions,Theoretical Probability,Students can compare theoretical and experimental probability,Understanding,easy,1,"MCQ for Grade 4 Probability & Fractions: Theoretical Probability, aligned to Students can compare theoretical and experimental probability.","[{""text"":""Picking orange is more likely than picking purple."",""correct"":true},{""text"":""Picking purple is more likely than picking orange."",""correct"":false},{""text"":""Orange and purple are equally likely."",""correct"":false},{""text"":""Picking orange is impossible."",""correct"":false}]","Nice job! There are more orange balls than purple balls, so orange is more likely. That makes perfect sense.","{""questionNumber"":""Q10"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Probability & Fractions"",""subtopic"":""Theoretical Probability"",""learning_objective"":""Students can compare theoretical and experimental probability"",""focus"":""describing more likely outcomes""}"
11,tpf1ndn-stp1qzl-lscct1ykr-q11-mcq,Q11,mcq,"A bag has 20 tokens: 9 bone, 7 ball, and 4 paw. One token is picked and put back 40 times. The paw result satisfied all of these clues:
- it was fewer than the theoretical prediction,
- it was an even number less than 8,
- and it was exactly half of the theoretical number of paw picks expected in 40 picks.

What was the paw count?",Maths,4,Probability & Fractions,Theoretical Probability,Students can compare theoretical and experimental probability,Analyzing,hard,4,"MCQ for Grade 4 Probability & Fractions: Theoretical Probability, aligned to Students can compare theoretical and experimental probability.","[{""text"":""4"",""correct"":true},{""text"":""6"",""correct"":false},{""text"":""8"",""correct"":false},{""text"":""10"",""correct"":false}]","The theoretical probability of paw is 4/20 = 1/5. In 40 picks, the theoretical number of paw picks is 40 × 1/5 = 8. The clue says the actual paw count was exactly half of the theoretical number, so it must be 4. This also fits the other clues because 4 is fewer than 8 and is an even number less than 8. The other options do not equal half of 8.","{""questionNumber"":""Q11"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Probability & Fractions"",""subtopic"":""Theoretical Probability"",""learning_objective"":""Students can compare theoretical and experimental probability"",""focus"":""reverse_reasoning""}"
12,tpf1ndn-stp1qzl-lscct1ykr-q12-mcq,Q12,mcq,"In a bag with 6 green cubes and 6 blue cubes, how likely is picking a green cube compared with picking a blue cube?",Maths,4,Probability & Fractions,Theoretical Probability,Students can compare theoretical and experimental probability,Understanding,easy,1,"MCQ for Grade 4 Probability & Fractions: Theoretical Probability, aligned to Students can compare theoretical and experimental probability.","[{""text"":""Green and blue are equally likely."",""correct"":true},{""text"":""Green is impossible."",""correct"":false},{""text"":""Blue is certain."",""correct"":false},{""text"":""Green is more likely than blue."",""correct"":false}]","There are 6 green cubes and 6 blue cubes, so both colors have the same number of possible picks. That means green and blue are equally likely. Green is not impossible because green cubes are in the bag, and blue is not certain because green could also be picked.","{""questionNumber"":""Q12"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Probability & Fractions"",""subtopic"":""Theoretical Probability"",""learning_objective"":""Students can compare theoretical and experimental probability"",""focus"":""equally likely outcomes""}"
13,tpf1ndn-stp1qzl-lscct1ykr-q13-mcq,Q13,mcq,"A carnival game uses a fair bag with 14 counters: 6 star, 5 moon, and 3 comet. Comet was picked 13 times in 42 picks with replacement. One method says, ""Comet matched theory because 13 is close to 12."" Another method says, ""Comet did not match exactly because 13/42 is not the same as 3/14."" Pick the best judgment.",Maths,4,Probability & Fractions,Theoretical Probability,Students can compare theoretical and experimental probability,Evaluating,hard,5,"MCQ for Grade 4 Probability & Fractions: Theoretical Probability, aligned to Students can compare theoretical and experimental probability.","[{""text"":""The first method is better because being close proves it matched."",""correct"":false},{""text"":""The second method is better because it compares the experimental and theoretical probabilities."",""correct"":true},{""text"":""Both methods are wrong because probability cannot use fractions."",""correct"":false},{""text"":""Both methods are right because 13 is almost 14."",""correct"":false}]","Excellent reasoning! Theoretical comet probability is 3/14, and the experimental probability is 13/42. Those fractions are not equal, so the second method is the better one. Comparing probabilities is the smart way.","{""questionNumber"":""Q13"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Probability & Fractions"",""subtopic"":""Theoretical Probability"",""learning_objective"":""Students can compare theoretical and experimental probability"",""focus"":""compare_methods""}"
