rowNumber,queueId,questionNumber,questionType,questionText,subject,grade,topic,subtopic,learningObjective,bloomsLevel,difficultyLevel,difficultyRating,summary,options,explanation,generationMetadata
1,titd2fd0-sudr3r3-lscrdthv9-q1-mcq,Q1,mcq,A worksheet shows four solution methods for writing 0.45 as a fraction in simplest form. Which method is completely correct?,Maths,4,Introduction to Decimals,Understanding Decimals,Students can relate decimals to fractions,Analyzing,hard,4,"MCQ for Grade 4 Introduction to Decimals: Understanding Decimals, aligned to Students can relate decimals to fractions.","[{""text"":""0.45 = 45/100. Divide the numerator and denominator by 5 to get 9/20. Since 9 and 20 have no common factor greater than 1, 9/20 is the simplest form."",""correct"":true},{""text"":""0.45 = 45/100. Divide only the denominator by 5 to get 45/20, so 45/20 is the simplest form."",""correct"":false},{""text"":""0.45 = 45/10 because there are 45 digits after the decimal point, so it simplifies to 9/2."",""correct"":false},{""text"":""0.45 = 45/100. Divide the numerator and denominator by 10 to get 4.5/10, so 4.5/10 is the simplest form."",""correct"":false}]","0.45 means 45 hundredths, so it is 45/100. To simplify a fraction, divide the numerator and denominator by the same whole number. Dividing both by 5 gives 9/20. Since 9 and 20 do not share any common factor greater than 1, 9/20 is in simplest form. The second method is wrong because it changes only the denominator, which changes the value of the fraction. The third method is wrong because 0.45 is hundredths, not tenths, so the denominator should be 100, not 10. The fourth method is wrong because simplest form should use whole numbers in the numerator and denominator, and 4.5/10 does not do that.","{""questionNumber"":""Q1"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Introduction to Decimals"",""subtopic"":""Understanding Decimals"",""learning_objective"":""Students can relate decimals to fractions"",""focus"":""compare_methods""}"
2,titd2fd0-sudr3r3-lscrdthv9-q2-mcq,Q2,mcq,"A sticker album has 100 spaces, and 18 spaces are filled. Four claims are made about writing the filled part as a decimal and as a fraction in simplest form. Which claim is correct all the way through?",Maths,4,Introduction to Decimals,Understanding Decimals,Students can relate decimals to fractions,Evaluating,hard,4,"MCQ for Grade 4 Introduction to Decimals: Understanding Decimals, aligned to Students can relate decimals to fractions.","[{""text"":""The filled part is 0.18, so it is 18/100. Dividing both numerator and denominator by 2 gives 9/50, and 9/50 is simplest because 9 and 50 have no common factor greater than 1."",""correct"":true},{""text"":""The filled part is 0.18, so it is 18/100. Dividing the numerator by 2 gives 9/100, so 9/100 is the simplest form."",""correct"":false},{""text"":""The filled part is 0.18, so it is 18/10 because 18 spaces are filled. That simplifies to 9/5."",""correct"":false},{""text"":""The filled part is 0.18, so it is 18/100, and that is already simplest because any decimal with two digits after the decimal point must stay over 100."",""correct"":false}]","18 out of 100 spaces means 18 hundredths, so the decimal is 0.18 and the fraction is 18/100. To simplify, divide both numerator and denominator by the same number. Since both 18 and 100 are even, divide by 2: 18/100 = 9/50. The numbers 9 and 50 have no common factor greater than 1, so 9/50 is simplest. The second claim is wrong because it divides only the numerator, which changes the value. The third claim is wrong because 0.18 means 18 hundredths, not 18 tenths. The fourth claim is wrong because fractions written from decimals can often be simplified; 18/100 is not yet simplest.","{""questionNumber"":""Q2"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Introduction to Decimals"",""subtopic"":""Understanding Decimals"",""learning_objective"":""Students can relate decimals to fractions"",""focus"":""evaluate_a_claim""}"
3,titd2fd0-sudr3r3-lscrdthv9-q3-mcq,Q3,mcq,A jar has candy filling 0.25 of the jar. Choose the fraction that matches 0.25.,Maths,4,Introduction to Decimals,Understanding Decimals,Students can relate decimals to fractions,Knowing,easy,1,"MCQ for Grade 4 Introduction to Decimals: Understanding Decimals, aligned to Students can relate decimals to fractions.","[{""text"":""25/10"",""correct"":false},{""text"":""25/100"",""correct"":true},{""text"":""2/5"",""correct"":false},{""text"":""5/25"",""correct"":false}]","Well done! 0.25 means 25 hundredths, so it matches 25/100. The other fractions are not exactly 25 hundredths.","{""questionNumber"":""Q3"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Introduction to Decimals"",""subtopic"":""Understanding Decimals"",""learning_objective"":""Students can relate decimals to fractions"",""focus"":""Match hundredths decimal to a fraction""}"
4,titd2fd0-sudr3r3-lscrdthv9-q4-mcq,Q4,mcq,"Two labels show ways to simplify 0.24 as a fraction.

Label A: 0.24 = 24/100 = 12/50 = 6/25
Label B: 0.24 = 24/100 = 12/25

Which option correctly identifies the valid simplification and explains the error in the other label?",Maths,4,Introduction to Decimals,Understanding Decimals,Students can relate decimals to fractions,Evaluating,hard,4,"MCQ for Grade 4 Introduction to Decimals: Understanding Decimals, aligned to Students can relate decimals to fractions.","[{""text"":""Label A is valid. From 24/100, dividing both numerator and denominator by 2 gives 12/50, and dividing both by 2 again gives 6/25. Label B is wrong because changing 24 to 12 means 100 should change to 50, not 25."",""correct"":true},{""text"":""Label B is valid because halving 24 means the denominator should be quartered from 100 to 25."",""correct"":false},{""text"":""Both labels are valid because 12/50 and 12/25 are equivalent fractions."",""correct"":false},{""text"":""Neither label is valid because 0.24 should first be written as 24/10 before simplifying."",""correct"":false}]","0.24 means 24 hundredths, so it is 24/100. A fraction stays equal only when the numerator and denominator are both divided by the same number. Label A does this correctly: 24/100 ÷ 2/2 = 12/50, and then 12/50 ÷ 2/2 = 6/25. So Label A shows a correct simplification. Label B is incorrect because if 24 is divided by 2 to make 12, then 100 must also be divided by 2 to make 50, not 25. Also, 12/25 equals 48/100, which is 0.48, not 0.24. The other options use incorrect fraction rules or the wrong starting fraction.","{""questionNumber"":""Q4"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Introduction to Decimals"",""subtopic"":""Understanding Decimals"",""learning_objective"":""Students can relate decimals to fractions"",""focus"":""find_the_error""}"
5,titd2fd0-sudr3r3-lscrdthv9-q5-mcq,Q5,mcq,Choose the equation that matches 6 tenths.,Maths,4,Introduction to Decimals,Understanding Decimals,Students can relate decimals to fractions,Knowing,easy,1,"MCQ for Grade 4 Introduction to Decimals: Understanding Decimals, aligned to Students can relate decimals to fractions.","[{""text"":""0.6 = 6/10"",""correct"":true},{""text"":""0.06 = 6/10"",""correct"":false},{""text"":""0.6 = 6/100"",""correct"":false},{""text"":""6.0 = 6/10"",""correct"":false}]","Super work! 6 tenths is written as 0.6, and that matches 6/10. The other choices change the value.","{""questionNumber"":""Q5"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Introduction to Decimals"",""subtopic"":""Understanding Decimals"",""learning_objective"":""Students can relate decimals to fractions"",""focus"":""Connect word form, decimal, and fraction""}"
6,titd2fd0-sudr3r3-lscrdthv9-q6-mcq,Q6,mcq,Pick the fraction that means the same as 0.09 on a sticker sheet.,Maths,4,Introduction to Decimals,Understanding Decimals,Students can relate decimals to fractions,Knowing,easy,1,"MCQ for Grade 4 Introduction to Decimals: Understanding Decimals, aligned to Students can relate decimals to fractions.","[{""text"":""9/10"",""correct"":false},{""text"":""9/100"",""correct"":true},{""text"":""90/10"",""correct"":false},{""text"":""1/9"",""correct"":false}]","Excellent! 0.09 means 9 hundredths, so the fraction is 9/100. 9/10 would be 0.9, not 0.09.","{""questionNumber"":""Q6"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Introduction to Decimals"",""subtopic"":""Understanding Decimals"",""learning_objective"":""Students can relate decimals to fractions"",""focus"":""Relate hundredths decimal to fraction""}"
7,titd2fd0-sudr3r3-lscrdthv9-q7-mcq,Q7,mcq,Choose the sentence that is correct about 0.12.,Maths,4,Introduction to Decimals,Understanding Decimals,Students can relate decimals to fractions,Understanding,easy,1,"MCQ for Grade 4 Introduction to Decimals: Understanding Decimals, aligned to Students can relate decimals to fractions.","[{""text"":""0.12 is 12 tenths"",""correct"":false},{""text"":""0.12 is 12 hundredths"",""correct"":true},{""text"":""0.12 is 2 hundredths"",""correct"":false},{""text"":""0.12 is 120 hundredths"",""correct"":false}]","Great job! 0.12 means 12 hundredths. The digits are in the hundredths place, so 12 hundredths is correct.","{""questionNumber"":""Q7"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Introduction to Decimals"",""subtopic"":""Understanding Decimals"",""learning_objective"":""Students can relate decimals to fractions"",""focus"":""Interpret decimal as hundredths""}"
8,titd2fd0-sudr3r3-lscrdthv9-q8-mcq,Q8,mcq,A puppy drinks 0.5 of a bowl of water. Choose the fraction that matches 0.5.,Maths,4,Introduction to Decimals,Understanding Decimals,Students can relate decimals to fractions,Knowing,easy,1,"MCQ for Grade 4 Introduction to Decimals: Understanding Decimals, aligned to Students can relate decimals to fractions.","[{""text"":""5/100"",""correct"":false},{""text"":""1/5"",""correct"":false},{""text"":""5/10"",""correct"":true},{""text"":""10/5"",""correct"":false}]","Nice work! 0.5 means 5 tenths, so it matches 5/10. The other options show different amounts.","{""questionNumber"":""Q8"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Introduction to Decimals"",""subtopic"":""Understanding Decimals"",""learning_objective"":""Students can relate decimals to fractions"",""focus"":""Match a common decimal to a fraction""}"
9,titd2fd0-sudr3r3-lscrdthv9-q9-mcq,Q9,mcq,Look at 0.45 and 45/100. Decide which comparison is correct.,Maths,4,Introduction to Decimals,Understanding Decimals,Students can relate decimals to fractions,Understanding,easy,1,"MCQ for Grade 4 Introduction to Decimals: Understanding Decimals, aligned to Students can relate decimals to fractions.","[{""text"":""0.45 < 45/100"",""correct"":false},{""text"":""0.45 = 45/100"",""correct"":true},{""text"":""0.45 > 45/100"",""correct"":false},{""text"":""0.45 = 45/10"",""correct"":false}]","Fantastic! 0.45 means 45 hundredths, so it is equal to 45/100. The other choices do not match that value.","{""questionNumber"":""Q9"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Introduction to Decimals"",""subtopic"":""Understanding Decimals"",""learning_objective"":""Students can relate decimals to fractions"",""focus"":""Compare decimal and equivalent fraction""}"
10,titd2fd0-sudr3r3-lscrdthv9-q10-mcq,Q10,mcq,Choose the equation that matches 0.8 on a snack box.,Maths,4,Introduction to Decimals,Understanding Decimals,Students can relate decimals to fractions,Knowing,easy,1,"MCQ for Grade 4 Introduction to Decimals: Understanding Decimals, aligned to Students can relate decimals to fractions.","[{""text"":""0.8 = 8/100"",""correct"":false},{""text"":""0.8 = 8/10"",""correct"":true},{""text"":""0.8 = 80/10"",""correct"":false},{""text"":""0.8 = 1/8"",""correct"":false}]","You did it! 0.8 means 8 tenths, so it matches 8/10. Be careful not to mix tenths with hundredths.","{""questionNumber"":""Q10"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Introduction to Decimals"",""subtopic"":""Understanding Decimals"",""learning_objective"":""Students can relate decimals to fractions"",""focus"":""Match decimal to fraction form""}"
