rowNumber,queueId,questionNumber,questionType,questionText,subject,grade,topic,subtopic,learningObjective,bloomsLevel,difficultyLevel,difficultyRating,summary,options,explanation,generationMetadata
1,ttps1oex-s2ht1sms-lsccb122d-q1-mcq,Q1,mcq,"A museum note says a robot show starts in the 3 o'clock hour in the afternoon. The show starts after 3:30 p.m. but before 3:45 p.m. In 24-hour time, the minutes are the difference between 50 and 13. Which 24-hour time matches the note?",Maths,4,Time Problem Solving,24-Hour Time,Students can convert between 12-hour and 24-hour time,Analyzing,hard,4,"MCQ for Grade 4 Time Problem Solving: 24-Hour Time, aligned to Students can convert between 12-hour and 24-hour time.","[{""text"":""03:37"",""correct"":false},{""text"":""15:27"",""correct"":false},{""text"":""15:37"",""correct"":true},{""text"":""15:47"",""correct"":false}]","The show is in the 3 o'clock hour in the afternoon, so the hour is 3 p.m. In 24-hour time, 3 p.m. becomes 15. The minutes are the difference between 50 and 13: 50 - 13 = 37. That gives 15:37. This also fits the clue that the time is after 3:30 p.m. but before 3:45 p.m. 03:37 is in the morning, 15:27 has the wrong minutes and is before 3:30 p.m., and 15:47 is after 3:45 p.m.","{""questionNumber"":""Q1"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Time Problem Solving"",""subtopic"":""24-Hour Time"",""learning_objective"":""Students can convert between 12-hour and 24-hour time"",""focus"":""multi_constraint_problem""}"
2,ttps1oex-s2ht1sms-lsccb122d-q2-mcq,Q2,mcq,Select the true statement about 7:00 p.m. and 24-hour time.,Maths,4,Time Problem Solving,24-Hour Time,Students can convert between 12-hour and 24-hour time,Understanding,easy,1,"MCQ for Grade 4 Time Problem Solving: 24-Hour Time, aligned to Students can convert between 12-hour and 24-hour time.","[{""text"":""7:00 p.m. is 19:00."",""correct"":true},{""text"":""7:00 p.m. is 07:00."",""correct"":false},{""text"":""7:00 p.m. is 17:00."",""correct"":false},{""text"":""7:00 p.m. is 27:00."",""correct"":false}]","Nice thinking! For p.m. times after noon, add 12 to the hour. 7:00 p.m. becomes 19:00.","{""questionNumber"":""Q2"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Time Problem Solving"",""subtopic"":""24-Hour Time"",""learning_objective"":""Students can convert between 12-hour and 24-hour time"",""focus"":""Convert 12-hour time to 24-hour time""}"
3,ttps1oex-s2ht1sms-lsccb122d-q3-mcq,Q3,mcq,A puppy show starts at 09:30 on a poster. Choose the matching 12-hour time.,Maths,4,Time Problem Solving,24-Hour Time,Students can convert between 12-hour and 24-hour time,Applying,easy,1,"MCQ for Grade 4 Time Problem Solving: 24-Hour Time, aligned to Students can convert between 12-hour and 24-hour time.","[{""text"":""9:30 a.m."",""correct"":true},{""text"":""9:30 p.m."",""correct"":false},{""text"":""7:30 a.m."",""correct"":false},{""text"":""19:30 a.m."",""correct"":false}]","Well done! 09:30 is in the morning, so it is 9:30 a.m.","{""questionNumber"":""Q3"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Time Problem Solving"",""subtopic"":""24-Hour Time"",""learning_objective"":""Students can convert between 12-hour and 24-hour time"",""focus"":""Convert 24-hour time to 12-hour time""}"
4,ttps1oex-s2ht1sms-lsccb122d-q4-mcq,Q4,mcq,18:45 in 24-hour time is the same as which time in 12-hour format?,Maths,4,Time Problem Solving,24-Hour Time,Students can convert between 12-hour and 24-hour time,Understanding,easy,1,"MCQ for Grade 4 Time Problem Solving: 24-Hour Time, aligned to Students can convert between 12-hour and 24-hour time.","[{""text"":""6:45 p.m."",""correct"":true},{""text"":""8:45 a.m."",""correct"":false},{""text"":""18:45 a.m."",""correct"":false},{""text"":""6:45 a.m."",""correct"":false}]","18:45 is after 12:00, so subtract 12 from the hour: 18 - 12 = 6. That gives 6:45 p.m. It is not 6:45 a.m. because 18:45 is in the evening, and it is not 8:45 a.m. because the hour does not become 8.","{""questionNumber"":""Q4"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Time Problem Solving"",""subtopic"":""24-Hour Time"",""learning_objective"":""Students can convert between 12-hour and 24-hour time"",""focus"":""Match equivalent times""}"
5,ttps1oex-s2ht1sms-lsccb122d-q5-mcq,Q5,mcq,Choose the time that matches 4:15 p.m. in 24-hour time for the toy train ride.,Maths,4,Time Problem Solving,24-Hour Time,Students can convert between 12-hour and 24-hour time,Applying,easy,1,"MCQ for Grade 4 Time Problem Solving: 24-Hour Time, aligned to Students can convert between 12-hour and 24-hour time.","[{""text"":""16:15"",""correct"":true},{""text"":""04:15"",""correct"":false},{""text"":""14:15"",""correct"":false},{""text"":""15:15"",""correct"":false}]",Excellent! 4:15 p.m. becomes 16:15 in 24-hour time.,"{""questionNumber"":""Q5"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Time Problem Solving"",""subtopic"":""24-Hour Time"",""learning_objective"":""Students can convert between 12-hour and 24-hour time"",""focus"":""Convert 12-hour time to 24-hour time""}"
6,ttps1oex-s2ht1sms-lsccb122d-q6-mcq,Q6,mcq,Pick the correct 12-hour time for 23:00 on the camp adventure clock.,Maths,4,Time Problem Solving,24-Hour Time,Students can convert between 12-hour and 24-hour time,Applying,easy,1,"MCQ for Grade 4 Time Problem Solving: 24-Hour Time, aligned to Students can convert between 12-hour and 24-hour time.","[{""text"":""11:00 p.m."",""correct"":true},{""text"":""11:00 a.m."",""correct"":false},{""text"":""23:00 p.m."",""correct"":false},{""text"":""1:00 p.m."",""correct"":false}]",Super work! 23:00 is 11:00 p.m. It is a night-time hour.,"{""questionNumber"":""Q6"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Time Problem Solving"",""subtopic"":""24-Hour Time"",""learning_objective"":""Students can convert between 12-hour and 24-hour time"",""focus"":""Convert 24-hour time to 12-hour time""}"
7,ttps1oex-s2ht1sms-lsccb122d-q7-mcq,Q7,mcq,Choose the sentence that is correct about 12:00 a.m.,Maths,4,Time Problem Solving,24-Hour Time,Students can convert between 12-hour and 24-hour time,Understanding,easy,1,"MCQ for Grade 4 Time Problem Solving: 24-Hour Time, aligned to Students can convert between 12-hour and 24-hour time.","[{""text"":""12:00 a.m. is 00:00."",""correct"":true},{""text"":""12:00 a.m. is 12:00."",""correct"":false},{""text"":""12:00 a.m. is 24:00."",""correct"":false},{""text"":""12:00 a.m. is 02:00."",""correct"":false}]","Fantastic! 12:00 a.m. is midnight, and midnight is 00:00 in 24-hour time.","{""questionNumber"":""Q7"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Time Problem Solving"",""subtopic"":""24-Hour Time"",""learning_objective"":""Students can convert between 12-hour and 24-hour time"",""focus"":""Special case: midnight""}"
8,ttps1oex-s2ht1sms-lsccb122d-q8-mcq,Q8,mcq,A sticker shop opens at 15:20. Choose the matching 12-hour time.,Maths,4,Time Problem Solving,24-Hour Time,Students can convert between 12-hour and 24-hour time,Applying,easy,1,"MCQ for Grade 4 Time Problem Solving: 24-Hour Time, aligned to Students can convert between 12-hour and 24-hour time.","[{""text"":""3:20 p.m."",""correct"":true},{""text"":""5:20 p.m."",""correct"":false},{""text"":""3:20 a.m."",""correct"":false},{""text"":""15:20 p.m."",""correct"":false}]",Great work! 15:20 is 3:20 p.m. because 15 minus 12 equals 3.,"{""questionNumber"":""Q8"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Time Problem Solving"",""subtopic"":""24-Hour Time"",""learning_objective"":""Students can convert between 12-hour and 24-hour time"",""focus"":""Convert 24-hour time to 12-hour time""}"
9,ttps1oex-s2ht1sms-lsccb122d-q9-mcq,Q9,mcq,Look at the times and choose the correct match for 00:45.,Maths,4,Time Problem Solving,24-Hour Time,Students can convert between 12-hour and 24-hour time,Understanding,easy,1,"MCQ for Grade 4 Time Problem Solving: 24-Hour Time, aligned to Students can convert between 12-hour and 24-hour time.","[{""text"":""12:45 a.m."",""correct"":true},{""text"":""12:45 p.m."",""correct"":false},{""text"":""10:45 a.m."",""correct"":false},{""text"":""0:45 p.m."",""correct"":false}]","Nice job! 00:45 is 45 minutes after midnight, so it is 12:45 a.m.","{""questionNumber"":""Q9"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Time Problem Solving"",""subtopic"":""24-Hour Time"",""learning_objective"":""Students can convert between 12-hour and 24-hour time"",""focus"":""Match equivalent times""}"
10,ttps1oex-s2ht1sms-lsccb122d-q10-mcq,Q10,mcq,Choose the 24-hour time that matches 9:05 a.m. for the breakfast picnic.,Maths,4,Time Problem Solving,24-Hour Time,Students can convert between 12-hour and 24-hour time,Applying,easy,1,"MCQ for Grade 4 Time Problem Solving: 24-Hour Time, aligned to Students can convert between 12-hour and 24-hour time.","[{""text"":""09:05"",""correct"":true},{""text"":""21:05"",""correct"":false},{""text"":""19:05"",""correct"":false},{""text"":""09:50"",""correct"":false}]","Brilliant! Morning times stay the same hour in 24-hour time, so 9:05 a.m. is 09:05.","{""questionNumber"":""Q10"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Time Problem Solving"",""subtopic"":""24-Hour Time"",""learning_objective"":""Students can convert between 12-hour and 24-hour time"",""focus"":""Convert 12-hour time to 24-hour time""}"
