rowNumber,queueId,questionNumber,questionType,questionText,subject,grade,topic,subtopic,learningObjective,bloomsLevel,difficultyLevel,difficultyRating,summary,options,explanation,generationMetadata
1,tf4iq5-scofspgf-lsccf159f-q1-mcq,Q1,mcq,"Choose the correct result for this sticker puzzle. A shiny page is filled to 4/6, and a rainbow page is filled to 5/8. One note says, ""4/6 is greater because 4 is greater than 5 after making the pieces the same."" Another note changes the fractions to 16/24 and 15/24. Pick the best answer.",Maths,4,Fractions,Comparing & Ordering Fractions,Students can compare fractions with different numerators and denominators,Analyzing,hard,4,"MCQ for Grade 4 Fractions: Comparing & Ordering Fractions, aligned to Students can compare fractions with different numerators and denominators.","[{""text"":""The second note is correct because 4/6 = 16/24 and 5/8 = 15/24, so 4/6 > 5/8."",""correct"":true},{""text"":""The first note is correct because 4 is greater than 5 after making the pieces the same."",""correct"":false},{""text"":""The fractions are equal because both are close to one whole."",""correct"":false},{""text"":""5/8 is greater because eighths are smaller pieces than sixths."",""correct"":false}]","Nice thinking! Change both fractions to twenty-fourths: 4/6 = 16/24 and 5/8 = 15/24. Since 16/24 is bigger, 4/6 is greater. The other ideas mix up numerators and denominators or use a guess instead of matching-size pieces.","{""questionNumber"":""Q1"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Fractions"",""subtopic"":""Comparing & Ordering Fractions"",""learning_objective"":""Students can compare fractions with different numerators and denominators"",""focus"":""compare_methods""}"
2,tf4iq5-scofspgf-lsccf159f-q2-mcq,Q2,mcq,Which explanation correctly compares 7/10 and 2/3 and uses valid fraction reasoning throughout?,Maths,4,Fractions,Comparing & Ordering Fractions,Students can compare fractions with different numerators and denominators,Evaluating,hard,4,"MCQ for Grade 4 Fractions: Comparing & Ordering Fractions, aligned to Students can compare fractions with different numerators and denominators.","[{""text"":""7/10 is greater because 7/10 = 21/30 and 2/3 = 20/30. Since 21/30 > 20/30, 7/10 > 2/3."",""correct"":true},{""text"":""2/3 is greater because thirds are bigger pieces than tenths, so any fraction with denominator 3 is greater than any fraction with denominator 10."",""correct"":false},{""text"":""7/10 is greater because 7 is greater than 2, so the larger numerator always means the larger fraction even when denominators are different."",""correct"":false},{""text"":""2/3 is greater because 2/3 is only 1/3 away from 1, while 7/10 is 3/10 away from 1, and 1/3 is bigger than 3/10 so 2/3 must be closer to 1."",""correct"":false}]","The correct explanation is that 7/10 = 21/30 and 2/3 = 20/30. With the same denominator, 21/30 is greater than 20/30, so 7/10 > 2/3. The claim about thirds being bigger pieces is not enough, because the number of pieces also matters. The rule 'larger numerator means larger fraction' does not work when denominators are different. The last option misuses distance from 1: since 1/3 is greater than 3/10, 2/3 is actually farther from 1 than 7/10, not closer. So only the first explanation is valid throughout.","{""questionNumber"":""Q2"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Fractions"",""subtopic"":""Comparing & Ordering Fractions"",""learning_objective"":""Students can compare fractions with different numerators and denominators"",""focus"":""evaluate_a_claim""}"
3,tf4iq5-scofspgf-lsccf159f-q3-mcq,Q3,mcq,"A treasure map shows one path that is greater than 1/2, less than 3/4, and closer to 3/4 than to 1/2. The path is not 2/3. Choose the fraction on the treasure map that fits all the clues.",Maths,4,Fractions,Comparing & Ordering Fractions,Students can compare fractions with different numerators and denominators,Analyzing,hard,4,"MCQ for Grade 4 Fractions: Comparing & Ordering Fractions, aligned to Students can compare fractions with different numerators and denominators.","[{""text"":""5/8"",""correct"":false},{""text"":""7/10"",""correct"":true},{""text"":""2/3"",""correct"":false},{""text"":""3/4"",""correct"":false}]","Well done! 7/10 is more than 1/2 and less than 3/4. It is also closer to 3/4: 3/4 = 15/20 and 7/10 = 14/20, so they are only 1/20 apart. But 7/10 is 4/20 away from 1/2 = 10/20. That makes 7/10 the winner.","{""questionNumber"":""Q3"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Fractions"",""subtopic"":""Comparing & Ordering Fractions"",""learning_objective"":""Students can compare fractions with different numerators and denominators"",""focus"":""multi_constraint_problem""}"
4,tf4iq5-scofspgf-lsccf159f-q4-mcq,Q4,mcq,Decide which comparison is correct for 2/7 and 1/3.,Maths,4,Fractions,Comparing & Ordering Fractions,Students can compare fractions with different numerators and denominators,Understanding,easy,1,"MCQ for Grade 4 Fractions: Comparing & Ordering Fractions, aligned to Students can compare fractions with different numerators and denominators.","[{""text"":""2/7 > 1/3"",""correct"":false},{""text"":""2/7 < 1/3"",""correct"":true},{""text"":""2/7 = 1/3"",""correct"":false},{""text"":""2/7 and 1/3 are both 1 whole"",""correct"":false}]",Excellent! 2/7 is less than 1/3. Two sevenths is a smaller part than one third.,"{""questionNumber"":""Q4"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Fractions"",""subtopic"":""Comparing & Ordering Fractions"",""learning_objective"":""Students can compare fractions with different numerators and denominators"",""focus"":""choose correct comparison sign""}"
5,tf4iq5-scofspgf-lsccf159f-q5-mcq,Q5,mcq,Choose the fraction that is greater than 3/8.,Maths,4,Fractions,Comparing & Ordering Fractions,Students can compare fractions with different numerators and denominators,Knowing,easy,1,"MCQ for Grade 4 Fractions: Comparing & Ordering Fractions, aligned to Students can compare fractions with different numerators and denominators.","[{""text"":""1/4"",""correct"":false},{""text"":""2/5"",""correct"":true},{""text"":""1/3"",""correct"":false},{""text"":""3/10"",""correct"":false}]",Super work! 2/5 is greater than 3/8. The other fractions are smaller than 3/8.,"{""questionNumber"":""Q5"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Fractions"",""subtopic"":""Comparing & Ordering Fractions"",""learning_objective"":""Students can compare fractions with different numerators and denominators"",""focus"":""identify greater fraction""}"
6,tf4iq5-scofspgf-lsccf159f-q6-mcq,Q6,mcq,Pick the smaller fraction: 7/10 or 3/4.,Maths,4,Fractions,Comparing & Ordering Fractions,Students can compare fractions with different numerators and denominators,Knowing,easy,1,"MCQ for Grade 4 Fractions: Comparing & Ordering Fractions, aligned to Students can compare fractions with different numerators and denominators.","[{""text"":""7/10"",""correct"":true},{""text"":""3/4"",""correct"":false},{""text"":""They are equal"",""correct"":false},{""text"":""Both are greater than 1"",""correct"":false}]","You’ve got it! 7/10 is smaller than 3/4. Seven tenths is 0.7, and three fourths is 0.75.","{""questionNumber"":""Q6"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Fractions"",""subtopic"":""Comparing & Ordering Fractions"",""learning_objective"":""Students can compare fractions with different numerators and denominators"",""focus"":""identify smaller fraction""}"
7,tf4iq5-scofspgf-lsccf159f-q7-mcq,Q7,mcq,Choose the sentence that is correct about 4/9 and 1/2.,Maths,4,Fractions,Comparing & Ordering Fractions,Students can compare fractions with different numerators and denominators,Understanding,easy,1,"MCQ for Grade 4 Fractions: Comparing & Ordering Fractions, aligned to Students can compare fractions with different numerators and denominators.","[{""text"":""4/9 is greater than 1/2"",""correct"":false},{""text"":""4/9 is less than 1/2"",""correct"":true},{""text"":""4/9 is equal to 1/2"",""correct"":false},{""text"":""4/9 is 1 whole"",""correct"":false}]",Great comparing! 4/9 is less than 1/2. Half is bigger than four ninths.,"{""questionNumber"":""Q7"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Fractions"",""subtopic"":""Comparing & Ordering Fractions"",""learning_objective"":""Students can compare fractions with different numerators and denominators"",""focus"":""true statement about fractions""}"
8,tf4iq5-scofspgf-lsccf159f-q8-mcq,Q8,mcq,"At the playground, Maya climbed 2/3 of the rope wall and Ben climbed 3/5 of it. Choose who climbed more.",Maths,4,Fractions,Comparing & Ordering Fractions,Students can compare fractions with different numerators and denominators,Applying,easy,1,"MCQ for Grade 4 Fractions: Comparing & Ordering Fractions, aligned to Students can compare fractions with different numerators and denominators.","[{""text"":""Maya, because 2/3 is more"",""correct"":true},{""text"":""Ben, because 3/5 is more"",""correct"":false},{""text"":""They climbed the same amount"",""correct"":false},{""text"":""No one climbed more than 1/2"",""correct"":false}]",Nice job! Maya climbed more because 2/3 is greater than 3/5.,"{""questionNumber"":""Q8"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Fractions"",""subtopic"":""Comparing & Ordering Fractions"",""learning_objective"":""Students can compare fractions with different numerators and denominators"",""focus"":""compare fractions in context""}"
9,tf4iq5-scofspgf-lsccf159f-q9-mcq,Q9,mcq,Which statement correctly compares 5/8 and 4/7?,Maths,4,Fractions,Comparing & Ordering Fractions,Students can compare fractions with different numerators and denominators,Understanding,easy,1,"MCQ for Grade 4 Fractions: Comparing & Ordering Fractions, aligned to Students can compare fractions with different numerators and denominators.","[{""text"":""5/8 > 4/7"",""correct"":true},{""text"":""5/8 < 4/7"",""correct"":false},{""text"":""5/8 = 4/7"",""correct"":false},{""text"":""Both fractions are more than 1"",""correct"":false}]","Use a common denominator of 56: 5/8 = 35/56 and 4/7 = 32/56. Since 35/56 is greater than 32/56, 5/8 > 4/7. They are not equal, and both fractions are less than 1 because the numerator is smaller than the denominator in each fraction.","{""questionNumber"":""Q9"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Fractions"",""subtopic"":""Comparing & Ordering Fractions"",""learning_objective"":""Students can compare fractions with different numerators and denominators"",""focus"":""comparison sign""}"
10,tf4iq5-scofspgf-lsccf159f-q10-mcq,Q10,mcq,"Choose the fraction that is smallest in this toy box list: 1/2, 2/5, 3/4, 5/6.",Maths,4,Fractions,Comparing & Ordering Fractions,Students can compare fractions with different numerators and denominators,Knowing,easy,1,"MCQ for Grade 4 Fractions: Comparing & Ordering Fractions, aligned to Students can compare fractions with different numerators and denominators.","[{""text"":""1/2"",""correct"":false},{""text"":""2/5"",""correct"":true},{""text"":""3/4"",""correct"":false},{""text"":""5/6"",""correct"":false}]",Well done! 2/5 is the smallest fraction in the list.,"{""questionNumber"":""Q10"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Fractions"",""subtopic"":""Comparing & Ordering Fractions"",""learning_objective"":""Students can compare fractions with different numerators and denominators"",""focus"":""smallest fraction from set""}"
