rowNumber,queueId,questionNumber,questionType,questionText,subject,grade,topic,subtopic,learningObjective,bloomsLevel,difficultyLevel,difficultyRating,summary,options,explanation,generationMetadata
1,tao1uc4-sd6157-lscdugre3-q1-mcq,Q1,mcq,"Choose the correct result for 4,536 ÷ 6.",Maths,4,Arithmetic Operations,Division,Students can divide up to 4-digit numbers by 1-digit divisors,Applying,easy,1,"MCQ for Grade 4 Arithmetic Operations: Division, aligned to Students can divide up to 4-digit numbers by 1-digit divisors.","[{""text"":""756"",""correct"":true},{""text"":""766"",""correct"":false},{""text"":""736"",""correct"":false},{""text"":""746"",""correct"":false}]","Great work! 4,536 ÷ 6 = 756. You can check by multiplying 756 × 6 = 4,536.","{""questionNumber"":""Q1"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Arithmetic Operations"",""subtopic"":""Division"",""learning_objective"":""Students can divide up to 4-digit numbers by 1-digit divisors"",""focus"":""division""}"
2,tao1uc4-sd6157-lscdugre3-q2-mcq,Q2,mcq,"Which equation correctly shows the value of 3,264 ÷ 8?",Maths,4,Arithmetic Operations,Division,Students can divide up to 4-digit numbers by 1-digit divisors,Understanding,easy,1,"MCQ for Grade 4 Arithmetic Operations: Division, aligned to Students can divide up to 4-digit numbers by 1-digit divisors.","[{""text"":""3,264 ÷ 8 = 408"",""correct"":true},{""text"":""3,264 ÷ 8 = 400"",""correct"":false},{""text"":""3,264 ÷ 8 = 418"",""correct"":false},{""text"":""3,264 ÷ 8 = 428"",""correct"":false}]","The correct equation is 3,264 ÷ 8 = 408. You can check by multiplying: 408 × 8 = 3,264. The other options are not correct because 400 × 8 = 3,200, 418 × 8 = 3,344, and 428 × 8 = 3,424.","{""questionNumber"":""Q2"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Arithmetic Operations"",""subtopic"":""Division"",""learning_objective"":""Students can divide up to 4-digit numbers by 1-digit divisors"",""focus"":""division""}"
3,tao1uc4-sd6157-lscdugre3-q3-mcq,Q3,mcq,"A zoo has 2,448 crunchy treats. The treats are shared equally into 8 bowls. Choose the number of treats in each bowl.",Maths,4,Arithmetic Operations,Division,Students can divide up to 4-digit numbers by 1-digit divisors,Applying,easy,1,"MCQ for Grade 4 Arithmetic Operations: Division, aligned to Students can divide up to 4-digit numbers by 1-digit divisors.","[{""text"":""304"",""correct"":false},{""text"":""306"",""correct"":true},{""text"":""308"",""correct"":false},{""text"":""316"",""correct"":false}]","Well done! 2,448 ÷ 8 = 306, so each bowl gets 306 treats.","{""questionNumber"":""Q3"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Arithmetic Operations"",""subtopic"":""Division"",""learning_objective"":""Students can divide up to 4-digit numbers by 1-digit divisors"",""focus"":""division""}"
4,tao1uc4-sd6157-lscdugre3-q4-mcq,Q4,mcq,"Look at the two results: 2,856 ÷ 7 and 2,856 ÷ 8. Decide which comparison is correct.",Maths,4,Arithmetic Operations,Division,Students can divide up to 4-digit numbers by 1-digit divisors,Analyzing,easy,1,"MCQ for Grade 4 Arithmetic Operations: Division, aligned to Students can divide up to 4-digit numbers by 1-digit divisors.","[{""text"":""2,856 ÷ 7 is less than 2,856 ÷ 8"",""correct"":false},{""text"":""2,856 ÷ 7 is greater than 2,856 ÷ 8"",""correct"":true},{""text"":""They are equal"",""correct"":false},{""text"":""Both answers are 400"",""correct"":false}]","Excellent thinking! Dividing by 7 gives a bigger answer than dividing by 8, so 2,856 ÷ 7 is greater.","{""questionNumber"":""Q4"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Arithmetic Operations"",""subtopic"":""Division"",""learning_objective"":""Students can divide up to 4-digit numbers by 1-digit divisors"",""focus"":""division""}"
5,tao1uc4-sd6157-lscdugre3-q5-mcq,Q5,mcq,"Choose the equation that matches this toy story: 3,192 toy cars are packed equally into 6 boxes.",Maths,4,Arithmetic Operations,Division,Students can divide up to 4-digit numbers by 1-digit divisors,Understanding,easy,1,"MCQ for Grade 4 Arithmetic Operations: Division, aligned to Students can divide up to 4-digit numbers by 1-digit divisors.","[{""text"":""3,192 + 6 = 532"",""correct"":false},{""text"":""3,192 ÷ 6 = 532"",""correct"":true},{""text"":""3,192 × 6 = 532"",""correct"":false},{""text"":""3,192 - 6 = 532"",""correct"":false}]","Great job! Equal sharing means division, so 3,192 ÷ 6 = 532.","{""questionNumber"":""Q5"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Arithmetic Operations"",""subtopic"":""Division"",""learning_objective"":""Students can divide up to 4-digit numbers by 1-digit divisors"",""focus"":""division""}"
6,tao1uc4-sd6157-lscdugre3-q6-mcq,Q6,mcq,"Pick the correct value of 2,835 ÷ 5.",Maths,4,Arithmetic Operations,Division,Students can divide up to 4-digit numbers by 1-digit divisors,Applying,easy,1,"MCQ for Grade 4 Arithmetic Operations: Division, aligned to Students can divide up to 4-digit numbers by 1-digit divisors.","[{""text"":""565"",""correct"":false},{""text"":""567"",""correct"":true},{""text"":""575"",""correct"":false},{""text"":""557"",""correct"":false}]","You’ve got it! 2,835 ÷ 5 = 567. Checking with 567 × 5 gives 2,835.","{""questionNumber"":""Q6"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Arithmetic Operations"",""subtopic"":""Division"",""learning_objective"":""Students can divide up to 4-digit numbers by 1-digit divisors"",""focus"":""division""}"
7,tao1uc4-sd6157-lscdugre3-q7-mcq,Q7,mcq,"What is 3,528 ÷ 6?",Maths,4,Arithmetic Operations,Division,Students can divide up to 4-digit numbers by 1-digit divisors,Understanding,easy,1,"MCQ for Grade 4 Arithmetic Operations: Division, aligned to Students can divide up to 4-digit numbers by 1-digit divisors.","[{""text"":""588"",""correct"":true},{""text"":""568"",""correct"":false},{""text"":""598"",""correct"":false},{""text"":""508"",""correct"":false}]","3,528 ÷ 6 = 588. A quick check is 588 × 6 = 3,528. The other choices do not work: 568 × 6 = 3,408, 598 × 6 = 3,588, and 508 × 6 = 3,048.","{""questionNumber"":""Q7"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Arithmetic Operations"",""subtopic"":""Division"",""learning_objective"":""Students can divide up to 4-digit numbers by 1-digit divisors"",""focus"":""division""}"
8,tao1uc4-sd6157-lscdugre3-q8-mcq,Q8,mcq,"A sweet shop shares 3,136 lollies equally into 7 jars. Choose the number of lollies in each jar.",Maths,4,Arithmetic Operations,Division,Students can divide up to 4-digit numbers by 1-digit divisors,Applying,easy,1,"MCQ for Grade 4 Arithmetic Operations: Division, aligned to Students can divide up to 4-digit numbers by 1-digit divisors.","[{""text"":""448"",""correct"":true},{""text"":""438"",""correct"":false},{""text"":""458"",""correct"":false},{""text"":""418"",""correct"":false}]","Fantastic! 3,136 ÷ 7 = 448, so each jar gets 448 lollies.","{""questionNumber"":""Q8"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Arithmetic Operations"",""subtopic"":""Division"",""learning_objective"":""Students can divide up to 4-digit numbers by 1-digit divisors"",""focus"":""division""}"
9,tao1uc4-sd6157-lscdugre3-q9-mcq,Q9,mcq,"Compare these two divisions: 3,444 ÷ 4 and 3,444 ÷ 6. Decide which statement is correct.",Maths,4,Arithmetic Operations,Division,Students can divide up to 4-digit numbers by 1-digit divisors,Analyzing,easy,1,"MCQ for Grade 4 Arithmetic Operations: Division, aligned to Students can divide up to 4-digit numbers by 1-digit divisors.","[{""text"":""3,444 ÷ 4 is smaller"",""correct"":false},{""text"":""3,444 ÷ 6 is larger"",""correct"":false},{""text"":""They are equal"",""correct"":false},{""text"":""3,444 ÷ 4 is larger"",""correct"":true}]","Nice comparing! When you divide by the smaller number 4, the answer is larger, so 3,444 ÷ 4 is larger.","{""questionNumber"":""Q9"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Arithmetic Operations"",""subtopic"":""Division"",""learning_objective"":""Students can divide up to 4-digit numbers by 1-digit divisors"",""focus"":""division""}"
10,tao1uc4-sd6157-lscdugre3-q10-mcq,Q10,mcq,"How many groups are formed when 2,976 stickers are shared equally into groups of 8? Choose the correct answer.",Maths,4,Arithmetic Operations,Division,Students can divide up to 4-digit numbers by 1-digit divisors,Applying,easy,1,"MCQ for Grade 4 Arithmetic Operations: Division, aligned to Students can divide up to 4-digit numbers by 1-digit divisors.","[{""text"":""362"",""correct"":false},{""text"":""372"",""correct"":true},{""text"":""382"",""correct"":false},{""text"":""392"",""correct"":false}]","Great effort! 2,976 ÷ 8 = 372, so there are 372 equal groups.","{""questionNumber"":""Q10"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Arithmetic Operations"",""subtopic"":""Division"",""learning_objective"":""Students can divide up to 4-digit numbers by 1-digit divisors"",""focus"":""division""}"
