rowNumber,queueId,questionNumber,questionType,questionText,subject,grade,topic,subtopic,learningObjective,bloomsLevel,difficultyLevel,difficultyRating,summary,options,explanation,generationMetadata
1,titd2fd0-sudr3r3-lscrd19y7-q1-mcq,Q1,mcq,"Choose the correct value for the toy car on a number line from 0 to 1. The line is split into 10 equal parts, and the car is on the 7th tick after 0.",Maths,4,Introduction to Decimals,Understanding Decimals,Students can represent decimals on a number line,Knowing,easy,1,"MCQ for Grade 4 Introduction to Decimals: Understanding Decimals, aligned to Students can represent decimals on a number line.","[{""text"":""0.7"",""correct"":true},{""text"":""0.07"",""correct"":false},{""text"":""0.5"",""correct"":false},{""text"":""0.9"",""correct"":false}]","Great job! On a line split into 10 equal parts, each tick is 0.1. The 7th tick after 0 is 0.7. 0.07 is only seven hundredths, not seven tenths.","{""questionNumber"":""Q1"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Introduction to Decimals"",""subtopic"":""Understanding Decimals"",""learning_objective"":""Students can represent decimals on a number line"",""focus"":""Identify a decimal from a tenths number line""}"
2,titd2fd0-sudr3r3-lscrd19y7-q2-mcq,Q2,mcq,Select the true statement about 0.4 on a number line from 0 to 1 split into tenths.,Maths,4,Introduction to Decimals,Understanding Decimals,Students can represent decimals on a number line,Understanding,easy,1,"MCQ for Grade 4 Introduction to Decimals: Understanding Decimals, aligned to Students can represent decimals on a number line.","[{""text"":""0.4 is the 4th tick after 0."",""correct"":true},{""text"":""0.4 is the same point as 4."",""correct"":false},{""text"":""0.4 is to the right of 0.9."",""correct"":false},{""text"":""0.4 is the 9th tick after 0."",""correct"":false}]","Nice thinking! On a tenths number line, 0.4 means 4 tenths, so it is the 4th tick after 0. The other choices do not match where 0.4 goes.","{""questionNumber"":""Q2"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Introduction to Decimals"",""subtopic"":""Understanding Decimals"",""learning_objective"":""Students can represent decimals on a number line"",""focus"":""Recognise the position of a decimal in tenths""}"
3,titd2fd0-sudr3r3-lscrd19y7-q3-mcq,Q3,mcq,"On a number line from 0 to 1 marked in tenths, which tick mark shows 0.5?",Maths,4,Introduction to Decimals,Understanding Decimals,Students can represent decimals on a number line,Applying,easy,1,"MCQ for Grade 4 Introduction to Decimals: Understanding Decimals, aligned to Students can represent decimals on a number line.","[{""text"":""the 3rd tick after 0"",""correct"":false},{""text"":""the 4th tick after 0"",""correct"":false},{""text"":""the 5th tick after 0"",""correct"":true},{""text"":""the 6th tick after 0"",""correct"":false}]","A number line marked in tenths increases by 0.1 at each tick: 0.1, 0.2, 0.3, 0.4, 0.5. So 0.5 is at the 5th tick after 0. The 3rd, 4th, and 6th ticks show 0.3, 0.4, and 0.6.","{""questionNumber"":""Q3"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Introduction to Decimals"",""subtopic"":""Understanding Decimals"",""learning_objective"":""Students can represent decimals on a number line"",""focus"":""Move along a tenths number line""}"
4,titd2fd0-sudr3r3-lscrd19y7-q4-mcq,Q4,mcq,"On a number line from 0 to 1, which statement correctly compares the positions of 0.2 and 0.5?",Maths,4,Introduction to Decimals,Understanding Decimals,Students can represent decimals on a number line,Understanding,easy,1,"MCQ for Grade 4 Introduction to Decimals: Understanding Decimals, aligned to Students can represent decimals on a number line.","[{""text"":""0.2 is left of 0.5."",""correct"":true},{""text"":""0.2 is right of 0.5."",""correct"":false},{""text"":""0.2 and 0.5 are at the same point."",""correct"":false},{""text"":""0.2 is to the right of 1."",""correct"":false}]","On a number line, smaller decimals are farther left. Since 0.2 is less than 0.5, 0.2 is left of 0.5. It is not right of 0.5, they are not the same point, and 0.2 is between 0 and 1, not to the right of 1.","{""questionNumber"":""Q4"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Introduction to Decimals"",""subtopic"":""Understanding Decimals"",""learning_objective"":""Students can represent decimals on a number line"",""focus"":""comparing decimal positions on a number line""}"
5,titd2fd0-sudr3r3-lscrd19y7-q5-mcq,Q5,mcq,Choose the decimal that matches 3 tenths on a number line from 0 to 1.,Maths,4,Introduction to Decimals,Understanding Decimals,Students can represent decimals on a number line,Knowing,easy,1,"MCQ for Grade 4 Introduction to Decimals: Understanding Decimals, aligned to Students can represent decimals on a number line.","[{""text"":""0.3"",""correct"":true},{""text"":""3.0"",""correct"":false},{""text"":""0.03"",""correct"":false},{""text"":""0.8"",""correct"":false}]",Super! 3 tenths is written as 0.3. The decimal point helps show it is less than 1.,"{""questionNumber"":""Q5"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Introduction to Decimals"",""subtopic"":""Understanding Decimals"",""learning_objective"":""Students can represent decimals on a number line"",""focus"":""connecting tenths language to decimal form""}"
6,titd2fd0-sudr3r3-lscrd19y7-q6-mcq,Q6,mcq,Pick the correct value for the point halfway between 0 and 1 on a number line.,Maths,4,Introduction to Decimals,Understanding Decimals,Students can represent decimals on a number line,Knowing,easy,1,"MCQ for Grade 4 Introduction to Decimals: Understanding Decimals, aligned to Students can represent decimals on a number line.","[{""text"":""0.5"",""correct"":true},{""text"":""0.2"",""correct"":false},{""text"":""0.9"",""correct"":false},{""text"":""1.5"",""correct"":false}]",Excellent! Halfway between 0 and 1 is 0.5. That is the middle point.,"{""questionNumber"":""Q6"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Introduction to Decimals"",""subtopic"":""Understanding Decimals"",""learning_objective"":""Students can represent decimals on a number line"",""focus"":""identifying one-half as 0.5 on a number line""}"
7,titd2fd0-sudr3r3-lscrd19y7-q7-mcq,Q7,mcq,Select the true statement about 0.1 on a number line from 0 to 1.,Maths,4,Introduction to Decimals,Understanding Decimals,Students can represent decimals on a number line,Understanding,easy,1,"MCQ for Grade 4 Introduction to Decimals: Understanding Decimals, aligned to Students can represent decimals on a number line.","[{""text"":""0.1 is the first small mark after 0."",""correct"":true},{""text"":""0.1 is the last small mark before 1."",""correct"":false},{""text"":""0.1 is the same place as 1."",""correct"":false},{""text"":""0.1 is before 0."",""correct"":false}]","Great work! 0.1 means 1 tenth, so it is the first small mark after 0.","{""questionNumber"":""Q7"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Introduction to Decimals"",""subtopic"":""Understanding Decimals"",""learning_objective"":""Students can represent decimals on a number line"",""focus"":""understanding first tenth on a number line""}"
8,titd2fd0-sudr3r3-lscrd19y7-q8-mcq,Q8,mcq,A bag of stickers has a number line from 0 to 1 printed on it. The star sticker is at 0.6. Choose where the star is.,Maths,4,Introduction to Decimals,Understanding Decimals,Students can represent decimals on a number line,Applying,easy,1,"MCQ for Grade 4 Introduction to Decimals: Understanding Decimals, aligned to Students can represent decimals on a number line.","[{""text"":""the 6th small mark after 0"",""correct"":true},{""text"":""the 2nd small mark after 0"",""correct"":false},{""text"":""the mark at 0"",""correct"":false},{""text"":""the mark after 1"",""correct"":false}]","Nice job! 0.6 means 6 tenths, so the star goes on the 6th small mark after 0.","{""questionNumber"":""Q8"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Introduction to Decimals"",""subtopic"":""Understanding Decimals"",""learning_objective"":""Students can represent decimals on a number line"",""focus"":""locating a given decimal at tenths""}"
9,titd2fd0-sudr3r3-lscrd19y7-q9-mcq,Q9,mcq,Look at these decimals on a number line from 0 to 1. Choose the one farthest to the right.,Maths,4,Introduction to Decimals,Understanding Decimals,Students can represent decimals on a number line,Understanding,easy,1,"MCQ for Grade 4 Introduction to Decimals: Understanding Decimals, aligned to Students can represent decimals on a number line.","[{""text"":""0.8"",""correct"":true},{""text"":""0.2"",""correct"":false},{""text"":""0.5"",""correct"":false},{""text"":""0.7"",""correct"":false}]","Fantastic! The greatest decimal is farthest to the right. Here, 0.8 is the farthest right.","{""questionNumber"":""Q9"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Introduction to Decimals"",""subtopic"":""Understanding Decimals"",""learning_objective"":""Students can represent decimals on a number line"",""focus"":""identifying greatest decimal by position""}"
10,titd2fd0-sudr3r3-lscrd19y7-q10-mcq,Q10,mcq,Choose the point that matches 0.2 on a number line split into tenths from 0 to 1.,Maths,4,Introduction to Decimals,Understanding Decimals,Students can represent decimals on a number line,Applying,easy,1,"MCQ for Grade 4 Introduction to Decimals: Understanding Decimals, aligned to Students can represent decimals on a number line.","[{""text"":""2 tenths from 0"",""correct"":true},{""text"":""5 tenths from 0"",""correct"":false},{""text"":""8 tenths from 0"",""correct"":false},{""text"":""10 tenths from 0"",""correct"":false}]","You did it! 0.2 means 2 tenths, so it is 2 tenths from 0.","{""questionNumber"":""Q10"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Introduction to Decimals"",""subtopic"":""Understanding Decimals"",""learning_objective"":""Students can represent decimals on a number line"",""focus"":""matching decimal to tenths point""}"
