rowNumber,queueId,questionNumber,questionType,questionText,subject,grade,topic,subtopic,learningObjective,bloomsLevel,difficultyLevel,difficultyRating,summary,options,explanation,generationMetadata
1,tao1uc4-sd6157-lsccd9jpe-q1-mcq,Q1,mcq,Choose the correct result for checking 24 ÷ 6 = 4 with multiplication.,Maths,4,Arithmetic Operations,Division,Students can check division using multiplication,Applying,easy,1,"MCQ for Grade 4 Arithmetic Operations: Division, aligned to Students can check division using multiplication.","[{""text"":""6 × 4 = 24"",""correct"":true},{""text"":""6 × 4 = 10"",""correct"":false},{""text"":""24 × 6 = 4"",""correct"":false},{""text"":""24 × 4 = 6"",""correct"":false}]","Great job! To check 24 ÷ 6 = 4, multiply 6 × 4. That gives 24, so this answer is correct.","{""questionNumber"":""Q1"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Arithmetic Operations"",""subtopic"":""Division"",""learning_objective"":""Students can check division using multiplication"",""focus"":""multiplication""}"
2,tao1uc4-sd6157-lsccd9jpe-q2-mcq,Q2,mcq,Select the true statement about 18 ÷ 3 = 6.,Maths,4,Arithmetic Operations,Division,Students can check division using multiplication,Understanding,easy,1,"MCQ for Grade 4 Arithmetic Operations: Division, aligned to Students can check division using multiplication.","[{""text"":""It is correct because 3 × 6 = 18."",""correct"":true},{""text"":""It is correct because 18 × 3 = 6."",""correct"":false},{""text"":""It is correct because 6 × 18 = 3."",""correct"":false},{""text"":""It is correct because 3 + 6 = 18."",""correct"":false}]","Nice thinking! Division can be checked with multiplication. Since 3 × 6 = 18, the division sentence is true.","{""questionNumber"":""Q2"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Arithmetic Operations"",""subtopic"":""Division"",""learning_objective"":""Students can check division using multiplication"",""focus"":""division""}"
3,tao1uc4-sd6157-lsccd9jpe-q3-mcq,Q3,mcq,A bunny has 20 carrots. They are shared into 5 equal baskets. The answer says 20 ÷ 5 = 4. Choose the multiplication that checks it.,Maths,4,Arithmetic Operations,Division,Students can check division using multiplication,Applying,easy,1,"MCQ for Grade 4 Arithmetic Operations: Division, aligned to Students can check division using multiplication.","[{""text"":""5 × 4 = 20"",""correct"":true},{""text"":""5 × 20 = 4"",""correct"":false},{""text"":""4 × 20 = 5"",""correct"":false},{""text"":""5 + 4 = 20"",""correct"":false}]","Well done! If 20 ÷ 5 = 4, then 5 × 4 should give 20. It does, so that checks the division.","{""questionNumber"":""Q3"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Arithmetic Operations"",""subtopic"":""Division"",""learning_objective"":""Students can check division using multiplication"",""focus"":""multiplication""}"
4,tao1uc4-sd6157-lsccd9jpe-q4-mcq,Q4,mcq,Look at this division check: 16 ÷ 4 = 4. Decide if it is correct by choosing the right match.,Maths,4,Arithmetic Operations,Division,Students can check division using multiplication,Analyzing,easy,1,"MCQ for Grade 4 Arithmetic Operations: Division, aligned to Students can check division using multiplication.","[{""text"":""Correct, because 4 × 4 = 16"",""correct"":true},{""text"":""Incorrect, because 4 × 4 = 8"",""correct"":false},{""text"":""Correct, because 16 × 4 = 4"",""correct"":false},{""text"":""Incorrect, because 16 + 4 = 20"",""correct"":false}]","You’ve got it! 4 × 4 = 16, so the division 16 ÷ 4 = 4 is correct.","{""questionNumber"":""Q4"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Arithmetic Operations"",""subtopic"":""Division"",""learning_objective"":""Students can check division using multiplication"",""focus"":""division""}"
5,tao1uc4-sd6157-lsccd9jpe-q5-mcq,Q5,mcq,Choose the equation that matches the check for 35 ÷ 7 = 5.,Maths,4,Arithmetic Operations,Division,Students can check division using multiplication,Applying,easy,1,"MCQ for Grade 4 Arithmetic Operations: Division, aligned to Students can check division using multiplication.","[{""text"":""7 × 5 = 35"",""correct"":true},{""text"":""35 × 7 = 5"",""correct"":false},{""text"":""5 × 35 = 7"",""correct"":false},{""text"":""7 + 5 = 35"",""correct"":false}]",Super work! The best check is 7 × 5 = 35. That matches the division sentence.,"{""questionNumber"":""Q5"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Arithmetic Operations"",""subtopic"":""Division"",""learning_objective"":""Students can check division using multiplication"",""focus"":""multiplication""}"
6,tao1uc4-sd6157-lsccd9jpe-q6-mcq,Q6,mcq,Pick the correct check for 27 ÷ 9 = 3.,Maths,4,Arithmetic Operations,Division,Students can check division using multiplication,Applying,easy,1,"MCQ for Grade 4 Arithmetic Operations: Division, aligned to Students can check division using multiplication.","[{""text"":""9 × 3 = 27"",""correct"":true},{""text"":""27 × 9 = 3"",""correct"":false},{""text"":""9 × 27 = 3"",""correct"":false},{""text"":""9 + 3 = 27"",""correct"":false}]","Great choosing! To check a division fact, multiply the divisor and quotient. 9 × 3 = 27, so it works.","{""questionNumber"":""Q6"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Arithmetic Operations"",""subtopic"":""Division"",""learning_objective"":""Students can check division using multiplication"",""focus"":""division""}"
7,tao1uc4-sd6157-lsccd9jpe-q7-mcq,Q7,mcq,Choose the sentence that is correct about 42 ÷ 6 = 7.,Maths,4,Arithmetic Operations,Division,Students can check division using multiplication,Understanding,easy,1,"MCQ for Grade 4 Arithmetic Operations: Division, aligned to Students can check division using multiplication.","[{""text"":""It checks out because 6 × 7 = 42."",""correct"":true},{""text"":""It checks out because 42 × 6 = 7."",""correct"":false},{""text"":""It checks out because 7 × 42 = 6."",""correct"":false},{""text"":""It checks out because 6 - 7 = 42."",""correct"":false}]","Nice job! 6 × 7 = 42, so the division fact is correct. That is the right way to check it.","{""questionNumber"":""Q7"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Arithmetic Operations"",""subtopic"":""Division"",""learning_objective"":""Students can check division using multiplication"",""focus"":""multiplication""}"
8,tao1uc4-sd6157-lsccd9jpe-q8-mcq,Q8,mcq,A toy shop packs 32 stickers into 8 equal bags. The answer says 32 ÷ 8 = 4. Choose the multiplication check.,Maths,4,Arithmetic Operations,Division,Students can check division using multiplication,Applying,easy,1,"MCQ for Grade 4 Arithmetic Operations: Division, aligned to Students can check division using multiplication.","[{""text"":""8 × 4 = 32"",""correct"":true},{""text"":""32 × 8 = 4"",""correct"":false},{""text"":""4 × 32 = 8"",""correct"":false},{""text"":""8 + 4 = 32"",""correct"":false}]","Fantastic! If each of 8 bags has 4 stickers, then 8 × 4 = 32. That checks the division.","{""questionNumber"":""Q8"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Arithmetic Operations"",""subtopic"":""Division"",""learning_objective"":""Students can check division using multiplication"",""focus"":""division""}"
9,tao1uc4-sd6157-lsccd9jpe-q9-mcq,Q9,mcq,Compare these ideas for checking 45 ÷ 5 = 9. Decide which one is correct.,Maths,4,Arithmetic Operations,Division,Students can check division using multiplication,Analyzing,easy,1,"MCQ for Grade 4 Arithmetic Operations: Division, aligned to Students can check division using multiplication.","[{""text"":""Use 5 × 9 = 45"",""correct"":true},{""text"":""Use 45 × 5 = 9"",""correct"":false},{""text"":""Use 9 × 45 = 5"",""correct"":false},{""text"":""Use 5 + 9 = 45"",""correct"":false}]",Excellent! The correct check uses multiplication: 5 × 9 = 45. The other choices do not match the division fact.,"{""questionNumber"":""Q9"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Arithmetic Operations"",""subtopic"":""Division"",""learning_objective"":""Students can check division using multiplication"",""focus"":""multiplication""}"
10,tao1uc4-sd6157-lsccd9jpe-q10-mcq,Q10,mcq,Choose the equation that tells why 36 ÷ 4 = 9 is correct.,Maths,4,Arithmetic Operations,Division,Students can check division using multiplication,Understanding,easy,1,"MCQ for Grade 4 Arithmetic Operations: Division, aligned to Students can check division using multiplication.","[{""text"":""4 × 9 = 36"",""correct"":true},{""text"":""36 × 4 = 9"",""correct"":false},{""text"":""9 × 36 = 4"",""correct"":false},{""text"":""4 + 9 = 36"",""correct"":false}]","Brilliant! 4 × 9 = 36, so the division sentence is true. That is the correct check.","{""questionNumber"":""Q10"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Arithmetic Operations"",""subtopic"":""Division"",""learning_objective"":""Students can check division using multiplication"",""focus"":""division""}"
