rowNumber,queueId,questionNumber,questionType,questionText,subject,grade,topic,subtopic,learningObjective,bloomsLevel,difficultyLevel,difficultyRating,summary,options,explanation,generationMetadata
1,tfmp1lss-sfm6nhg-lscdwbady-q1-mcq,Q1,mcq,"Choose the correct number of toy boxes in this puzzle. Some toy cars are packed into equal boxes of 6. The total number of cars is more than 40 and less than 60. The total is a multiple of 6, but 9 is not a factor of it. There are fewer than 10 boxes. How many boxes are there?",Maths,4,"Factors, Multiples & Primes",Factors & Multiples,Students can determine whether one number is a factor or multiple of another,Analyzing,hard,4,"MCQ for Grade 4 Factors, Multiples & Primes: Factors & Multiples, aligned to Students can determine whether one number is a factor or multiple of another.","[{""text"":""7"",""correct"":false},{""text"":""8"",""correct"":true},{""text"":""9"",""correct"":false},{""text"":""6"",""correct"":false}]","Nice thinking! Fewer than 10 boxes of 6 gives totals 36, 42, 48, or 54 near this range. More than 40 and less than 60 removes 36. If 9 is not a factor, 45 and 54 do not fit, and 42 is not a multiple of 6 boxes here because 42 means 7 boxes but 42 is still checked against the clue set. The total that fits all clues is 48, so there are 48 ÷ 6 = 8 boxes. Great job checking all the clues carefully!","{""questionNumber"":""Q1"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Factors, Multiples & Primes"",""subtopic"":""Factors & Multiples"",""learning_objective"":""Students can determine whether one number is a factor or multiple of another"",""focus"":""reverse_reasoning""}"
2,tfmp1lss-sfm6nhg-lscdwbady-q2-mcq,Q2,mcq,Select the true statement about 6 and 30.,Maths,4,"Factors, Multiples & Primes",Factors & Multiples,Students can determine whether one number is a factor or multiple of another,Understanding,easy,1,"MCQ for Grade 4 Factors, Multiples & Primes: Factors & Multiples, aligned to Students can determine whether one number is a factor or multiple of another.","[{""text"":""6 is a factor of 30."",""correct"":true},{""text"":""30 is a factor of 6."",""correct"":false},{""text"":""6 is not a factor of 30."",""correct"":false},{""text"":""30 is not a multiple of 6."",""correct"":false}]","Nice work! 6 goes into 30 exactly, so 6 is a factor of 30.","{""questionNumber"":""Q2"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Factors, Multiples & Primes"",""subtopic"":""Factors & Multiples"",""learning_objective"":""Students can determine whether one number is a factor or multiple of another"",""focus"":""Identify a true factor-multiple statement""}"
3,tfmp1lss-sfm6nhg-lscdwbady-q3-mcq,Q3,mcq,"A snack shop packs 72 crackers into equal bags. One note says, ""Bag size 6 works because 72 ÷ 6 = 12, so 6 is a factor of 72."" Another note says, ""Bag size 9 does not work because 72 is even, not odd."" Choose the best answer.",Maths,4,"Factors, Multiples & Primes",Factors & Multiples,Students can determine whether one number is a factor or multiple of another,Analyzing,hard,4,"MCQ for Grade 4 Factors, Multiples & Primes: Factors & Multiples, aligned to Students can determine whether one number is a factor or multiple of another.","[{""text"":""Only the first note is correct, because 72 ÷ 6 = 12 and 9 also works since 72 ÷ 9 = 8."",""correct"":true},{""text"":""Only the second note is correct, because even numbers cannot have 9 as a factor."",""correct"":false},{""text"":""Both notes are correct, because 6 works and 9 never works with even numbers."",""correct"":false},{""text"":""Neither note is correct, because factors are found by adding, not dividing."",""correct"":false}]","Well done! The first note is correct because dividing shows equal groups: 72 ÷ 6 = 12. The second note is wrong because 72 ÷ 9 = 8, so 9 is a factor too. Being even does not stop a number from having 9 as a factor. Great checking!","{""questionNumber"":""Q3"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Factors, Multiples & Primes"",""subtopic"":""Factors & Multiples"",""learning_objective"":""Students can determine whether one number is a factor or multiple of another"",""focus"":""compare_methods""}"
4,tfmp1lss-sfm6nhg-lscdwbady-q4-mcq,Q4,mcq,"A school has 45 badges. Three students explain whether different pack sizes will make equal packs.

Mina says, ""45 ÷ 5 = 9, so 5 is a factor of 45 and 45 is a multiple of 5.""
Omar says, ""45 ends in 5, so 10 is a factor of 45.""
Riya says, ""45 is odd, so it cannot have 5 as a factor.""

Which choice correctly judges all three explanations?",Maths,4,"Factors, Multiples & Primes",Factors & Multiples,Students can determine whether one number is a factor or multiple of another,Evaluating,hard,4,"MCQ for Grade 4 Factors, Multiples & Primes: Factors & Multiples, aligned to Students can determine whether one number is a factor or multiple of another.","[{""text"":""Only Mina is correct."",""correct"":true},{""text"":""Mina and Omar are correct, but Riya is wrong."",""correct"":false},{""text"":""Omar is correct because numbers ending in 5 can always be split into groups of 10."",""correct"":false},{""text"":""Riya is correct because odd numbers cannot be multiples of 5."",""correct"":false}]","Only Mina is correct. Mina used division correctly: 45 ÷ 5 = 9, so 5 is a factor of 45, and 45 is a multiple of 5. Omar is wrong because a number ending in 5 is divisible by 5, not by 10. Since 45 ÷ 10 is not a whole number, 10 is not a factor of 45. Riya is also wrong because odd numbers can still have 5 as a factor. For example, 15, 25, 35, and 45 are all odd multiples of 5.","{""questionNumber"":""Q4"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Factors, Multiples & Primes"",""subtopic"":""Factors & Multiples"",""learning_objective"":""Students can determine whether one number is a factor or multiple of another"",""focus"":""find_the_error""}"
5,tfmp1lss-sfm6nhg-lscdwbady-q5-mcq,Q5,mcq,Choose the equation that shows 5 is a factor of 35.,Maths,4,"Factors, Multiples & Primes",Factors & Multiples,Students can determine whether one number is a factor or multiple of another,Applying,easy,1,"MCQ for Grade 4 Factors, Multiples & Primes: Factors & Multiples, aligned to Students can determine whether one number is a factor or multiple of another.","[{""text"":""35 ÷ 5 = 7"",""correct"":true},{""text"":""35 ÷ 5 = 6"",""correct"":false},{""text"":""35 + 5 = 40"",""correct"":false},{""text"":""35 - 5 = 25"",""correct"":false}]","Excellent! 35 ÷ 5 = 7 with no leftovers, so 5 is a factor of 35.","{""questionNumber"":""Q5"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Factors, Multiples & Primes"",""subtopic"":""Factors & Multiples"",""learning_objective"":""Students can determine whether one number is a factor or multiple of another"",""focus"":""Match equation to factor relationship""}"
6,tfmp1lss-sfm6nhg-lscdwbady-q6-mcq,Q6,mcq,Pick the number that is a multiple of 7.,Maths,4,"Factors, Multiples & Primes",Factors & Multiples,Students can determine whether one number is a factor or multiple of another,Knowing,easy,1,"MCQ for Grade 4 Factors, Multiples & Primes: Factors & Multiples, aligned to Students can determine whether one number is a factor or multiple of another.","[{""text"":""28"",""correct"":true},{""text"":""26"",""correct"":false},{""text"":""25"",""correct"":false},{""text"":""23"",""correct"":false}]","Great spotting! 28 = 7 × 4, so 28 is a multiple of 7.","{""questionNumber"":""Q6"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Factors, Multiples & Primes"",""subtopic"":""Factors & Multiples"",""learning_objective"":""Students can determine whether one number is a factor or multiple of another"",""focus"":""Recognize a multiple""}"
7,tfmp1lss-sfm6nhg-lscdwbady-q7-mcq,Q7,mcq,Choose the sentence that is correct about 9 and 45.,Maths,4,"Factors, Multiples & Primes",Factors & Multiples,Students can determine whether one number is a factor or multiple of another,Understanding,easy,1,"MCQ for Grade 4 Factors, Multiples & Primes: Factors & Multiples, aligned to Students can determine whether one number is a factor or multiple of another.","[{""text"":""45 is a multiple of 9."",""correct"":true},{""text"":""9 is a multiple of 45."",""correct"":false},{""text"":""45 is a factor of 9."",""correct"":false},{""text"":""9 is not a factor of 45."",""correct"":false}]","You’ve got it! 45 = 9 × 5, so 45 is a multiple of 9.","{""questionNumber"":""Q7"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Factors, Multiples & Primes"",""subtopic"":""Factors & Multiples"",""learning_objective"":""Students can determine whether one number is a factor or multiple of another"",""focus"":""Identify correct statement about factor and multiple""}"
8,tfmp1lss-sfm6nhg-lscdwbady-q8-mcq,Q8,mcq,A pack of stickers has 16 stickers. They can be shared into groups of 4 with none left over. Choose the best answer.,Maths,4,"Factors, Multiples & Primes",Factors & Multiples,Students can determine whether one number is a factor or multiple of another,Applying,easy,1,"MCQ for Grade 4 Factors, Multiples & Primes: Factors & Multiples, aligned to Students can determine whether one number is a factor or multiple of another.","[{""text"":""4 is a factor of 16."",""correct"":true},{""text"":""16 is a factor of 4."",""correct"":false},{""text"":""4 is not a factor of 16."",""correct"":false},{""text"":""16 is not a multiple of 4."",""correct"":false}]","Nice thinking! 16 ÷ 4 = 4, so 4 is a factor of 16.","{""questionNumber"":""Q8"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Factors, Multiples & Primes"",""subtopic"":""Factors & Multiples"",""learning_objective"":""Students can determine whether one number is a factor or multiple of another"",""focus"":""Use equal groups to identify factor""}"
9,tfmp1lss-sfm6nhg-lscdwbady-q9-mcq,Q9,mcq,Which statement correctly describes the factor or multiple relationship between 27 and 3?,Maths,4,"Factors, Multiples & Primes",Factors & Multiples,Students can determine whether one number is a factor or multiple of another,Understanding,easy,1,"MCQ for Grade 4 Factors, Multiples & Primes: Factors & Multiples, aligned to Students can determine whether one number is a factor or multiple of another.","[{""text"":""27 is a multiple of 3."",""correct"":true},{""text"":""3 is a multiple of 27."",""correct"":false},{""text"":""27 is a factor of 3."",""correct"":false},{""text"":""27 is not a multiple of 3."",""correct"":false}]","27 = 3 × 9, so 27 is a multiple of 3. Since 3 divides 27 exactly, 3 is a factor of 27, not a multiple of 27. Therefore the correct statement is that 27 is a multiple of 3.","{""questionNumber"":""Q9"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Factors, Multiples & Primes"",""subtopic"":""Factors & Multiples"",""learning_objective"":""Students can determine whether one number is a factor or multiple of another"",""focus"":""Judge multiple relationship""}"
10,tfmp1lss-sfm6nhg-lscdwbady-q10-mcq,Q10,mcq,Choose the equation that matches this fact: 8 is a factor of 40.,Maths,4,"Factors, Multiples & Primes",Factors & Multiples,Students can determine whether one number is a factor or multiple of another,Applying,easy,1,"MCQ for Grade 4 Factors, Multiples & Primes: Factors & Multiples, aligned to Students can determine whether one number is a factor or multiple of another.","[{""text"":""40 ÷ 8 = 5"",""correct"":true},{""text"":""40 ÷ 8 = 4"",""correct"":false},{""text"":""40 + 8 = 48"",""correct"":false},{""text"":""40 - 8 = 30"",""correct"":false}]","Fantastic! 40 ÷ 8 = 5, so 8 is a factor of 40.","{""questionNumber"":""Q10"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Factors, Multiples & Primes"",""subtopic"":""Factors & Multiples"",""learning_objective"":""Students can determine whether one number is a factor or multiple of another"",""focus"":""Connect factor fact to division equation""}"
