rowNumber,queueId,questionNumber,questionType,questionText,subject,grade,topic,subtopic,learningObjective,bloomsLevel,difficultyLevel,difficultyRating,summary,options,explanation,generationMetadata
1,tvei4t7-seekm5z-lscsa1ybu-q1-mcq,Q1,mcq,"A toy box follows the rule 4x + 3. When x = 5, the rule gives a starting number. Then 2 toy cars roll away. Ben says the final number is 18 because he did 4 + 5 + 3 + 2 + 4. Which answer is correct?",Maths,4,Variables & Expressions,Evaluating Expressions,Students can substitute a value for a variable and evaluate a simple expression,Analyzing,hard,4,"MCQ for Grade 4 Variables & Expressions: Evaluating Expressions, aligned to Students can substitute a value for a variable and evaluate a simple expression.","[{""text"":""Ben is correct. The final number is 18."",""correct"":false},{""text"":""Ben is not correct. The final number is 21."",""correct"":true},{""text"":""Ben is not correct. The final number is 23."",""correct"":false},{""text"":""Ben is not correct. The final number is 20."",""correct"":false}]","Substitute x = 5 into 4x + 3: 4(5) + 3 = 20 + 3 = 23. Then 2 roll away, so 23 - 2 = 21. Ben's method is wrong because 4x means 4 times 5, not 4 + 5. 23 is the value before 2 are taken away, and 20 ignores the +3 part of the rule.","{""questionNumber"":""Q1"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Variables & Expressions"",""subtopic"":""Evaluating Expressions"",""learning_objective"":""Students can substitute a value for a variable and evaluate a simple expression"",""focus"":""multi-step evaluation""}"
2,tvei4t7-seekm5z-lscsa1ybu-q2-mcq,Q2,mcq,Decide which claim about 3p + 4 when p = 6 is true after 5 extra stickers are added to the total.,Maths,4,Variables & Expressions,Evaluating Expressions,Students can substitute a value for a variable and evaluate a simple expression,Evaluating,hard,4,"MCQ for Grade 4 Variables & Expressions: Evaluating Expressions, aligned to Students can substitute a value for a variable and evaluate a simple expression.","[{""text"":""The final total is 22 because 3 × 6 + 4 + 5 = 27."",""correct"":false},{""text"":""The final total is 27 because 3 × 6 = 18, then 18 + 4 + 5 = 27."",""correct"":true},{""text"":""The final total is 23 because 3 + 6 + 4 + 5 = 18, then add 5 more."",""correct"":false},{""text"":""The final total is 31 because 3 × (6 + 4) + 5 = 35."",""correct"":false}]",Great job checking the claim! Put 6 in for p: 3 × 6 + 4 = 22. Then add 5 more to get 27. Option 2 is the careful one.,"{""questionNumber"":""Q2"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Variables & Expressions"",""subtopic"":""Evaluating Expressions"",""learning_objective"":""Students can substitute a value for a variable and evaluate a simple expression"",""focus"":""evaluate_a_claim""}"
3,tvei4t7-seekm5z-lscsa1ybu-q3-mcq,Q3,mcq,"A snack robot uses the rule 2m + 7 for one tray. The tray ends with 19 snack pieces, and nothing was added or taken away after using the rule. Four students guessed values for m:
A: m = 5 because 2 + 5 + 7 = 14
B: m = 6 because 2 × 6 + 7 = 19
C: m = 7 because 7 is already in the rule
D: m = 12 because 12 + 7 = 19
Which student is correct?",Maths,4,Variables & Expressions,Evaluating Expressions,Students can substitute a value for a variable and evaluate a simple expression,Analyzing,hard,4,"MCQ for Grade 4 Variables & Expressions: Evaluating Expressions, aligned to Students can substitute a value for a variable and evaluate a simple expression.","[{""text"":""Student A"",""correct"":false},{""text"":""Student B"",""correct"":true},{""text"":""Student C"",""correct"":false},{""text"":""Student D"",""correct"":false}]","Test the choices in the rule 2m + 7. If m = 6, then 2 × 6 + 7 = 12 + 7 = 19, so Student B is correct. Student A adds instead of multiplying. Student C notices the 7 in the rule but does not make the total 19. Student D uses 12 + 7, but the rule says 2m + 7, not m + 7.","{""questionNumber"":""Q3"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Variables & Expressions"",""subtopic"":""Evaluating Expressions"",""learning_objective"":""Students can substitute a value for a variable and evaluate a simple expression"",""focus"":""reverse_reasoning""}"
4,tvei4t7-seekm5z-lscsa1ybu-q4-mcq,Q4,mcq,Look at the expression 5n - 2 when n = 4. One way is 5 × 4 - 2. Another way is 5 × (4 - 2). Choose the best judgment.,Maths,4,Variables & Expressions,Evaluating Expressions,Students can substitute a value for a variable and evaluate a simple expression,Evaluating,hard,4,"MCQ for Grade 4 Variables & Expressions: Evaluating Expressions, aligned to Students can substitute a value for a variable and evaluate a simple expression.","[{""text"":""Both ways are correct and both give 18."",""correct"":false},{""text"":""Only 5 × 4 - 2 is correct, and it gives 18."",""correct"":true},{""text"":""Only 5 × (4 - 2) is correct, and it gives 10."",""correct"":false},{""text"":""Both ways are wrong because n should be added, not multiplied."",""correct"":false}]","Well spotted! In 5n - 2, n is only in the first part, so substitute first: 5 × 4 - 2 = 20 - 2 = 18. The brackets in 5 × (4 - 2) change the expression.","{""questionNumber"":""Q4"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Variables & Expressions"",""subtopic"":""Evaluating Expressions"",""learning_objective"":""Students can substitute a value for a variable and evaluate a simple expression"",""focus"":""compare_methods""}"
5,tvei4t7-seekm5z-lscsa1ybu-q5-mcq,Q5,mcq,"Each jump path has j stars and 2 bells. There are 3 paths. When j = 4, 1 bonus bell is added after all 3 paths are counted. Which method is correct?",Maths,4,Variables & Expressions,Evaluating Expressions,Students can substitute a value for a variable and evaluate a simple expression,Evaluating,hard,4,"MCQ for Grade 4 Variables & Expressions: Evaluating Expressions, aligned to Students can substitute a value for a variable and evaluate a simple expression.","[{""text"":""3(4 + 2) + 1 = 19, because each path has 6 items, then 1 more is added at the end."",""correct"":true},{""text"":""3(4 + 2 + 1) = 21, because the bonus bell should be added to each path."",""correct"":false},{""text"":""3 × 4 + 2 + 1 = 15, because the 2 bells are counted only once."",""correct"":false},{""text"":""3 + 4 + 2 + 1 = 10, because the numbers in the story should all be added once."",""correct"":false}]","Each path has 4 stars and 2 bells, so one path has 4 + 2 = 6 items. For 3 paths, 3 × 6 = 18. Then add 1 bonus bell after all the paths are counted: 18 + 1 = 19. So 3(4 + 2) + 1 is correct. The 21 method is wrong because it adds the bonus bell to every path, not once at the end. The 15 method counts the 2 bells only one time instead of on each path. The 10 method ignores that there are 3 full paths.","{""questionNumber"":""Q5"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Variables & Expressions"",""subtopic"":""Evaluating Expressions"",""learning_objective"":""Students can substitute a value for a variable and evaluate a simple expression"",""focus"":""compare_methods""}"
6,tvei4t7-seekm5z-lscsa1ybu-q6-mcq,Q6,mcq,"For the expression 6 + 2r with r = 3, the total is shared equally into 4 little gift bags. Mia says each bag gets 4 because she did 6 ÷ 4 first and then added 2r. Which answer correctly judges Mia's work?",Maths,4,Variables & Expressions,Evaluating Expressions,Students can substitute a value for a variable and evaluate a simple expression,Analyzing,hard,4,"MCQ for Grade 4 Variables & Expressions: Evaluating Expressions, aligned to Students can substitute a value for a variable and evaluate a simple expression.","[{""text"":""Mia is correct. Each bag gets 4."",""correct"":false},{""text"":""Mia is not correct. Each bag gets 3."",""correct"":true},{""text"":""Mia is not correct. Each bag gets 2."",""correct"":false},{""text"":""Mia is not correct. Each bag gets 12."",""correct"":false}]","First evaluate the expression: 6 + 2(3) = 6 + 6 = 12. Then share 12 equally into 4 bags: 12 ÷ 4 = 3. So each bag gets 3. Mia's mistake is dividing part of the expression too early. 2 is too small, and 12 is the total before sharing, not the amount in each bag.","{""questionNumber"":""Q6"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Variables & Expressions"",""subtopic"":""Evaluating Expressions"",""learning_objective"":""Students can substitute a value for a variable and evaluate a simple expression"",""focus"":""multi-step evaluation""}"
7,tvei4t7-seekm5z-lscsa1ybu-q7-mcq,Q7,mcq,"Select the true statement about 2q + 5 when q = 7, after 3 candies are taken away.",Maths,4,Variables & Expressions,Evaluating Expressions,Students can substitute a value for a variable and evaluate a simple expression,Evaluating,hard,4,"MCQ for Grade 4 Variables & Expressions: Evaluating Expressions, aligned to Students can substitute a value for a variable and evaluate a simple expression.","[{""text"":""The final number is 16 because 2 × 7 + 5 = 19, and 19 - 3 = 16."",""correct"":true},{""text"":""The final number is 14 because 2 × (7 - 3) + 5 = 13."",""correct"":false},{""text"":""The final number is 12 because 2 + 7 + 5 - 3 = 11."",""correct"":false},{""text"":""The final number is 19 because you do not use the 3."",""correct"":false}]","Lovely job! Substitute first: 2 × 7 + 5 = 14 + 5 = 19. Then take away 3, so 19 - 3 = 16.","{""questionNumber"":""Q7"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Variables & Expressions"",""subtopic"":""Evaluating Expressions"",""learning_objective"":""Students can substitute a value for a variable and evaluate a simple expression"",""focus"":""evaluate_a_claim""}"
8,tvei4t7-seekm5z-lscsa1ybu-q8-mcq,Q8,mcq,"A box of animal stickers follows the rule 3b + 1. After using the rule, 2 more stickers are added, and the box has 18 stickers. Which value of b makes the story true?",Maths,4,Variables & Expressions,Evaluating Expressions,Students can substitute a value for a variable and evaluate a simple expression,Analyzing,hard,4,"MCQ for Grade 4 Variables & Expressions: Evaluating Expressions, aligned to Students can substitute a value for a variable and evaluate a simple expression.","[{""text"":""b = 4, because 3 × 4 + 1 + 2 = 15"",""correct"":false},{""text"":""b = 5, because 3 × 5 + 1 + 2 = 18"",""correct"":true},{""text"":""b = 6, because 3 × 6 = 18"",""correct"":false},{""text"":""b = 7, because 7 + 1 + 2 = 10"",""correct"":false}]","The rule result plus 2 equals 18, so first subtract 2: 18 - 2 = 16. Now solve 3b + 1 = 16. Subtract 1 to get 15, then 15 ÷ 3 = 5, so b = 5. You can also check: 3 × 5 + 1 + 2 = 15 + 1 + 2 = 18. The other values do not make the total 18.","{""questionNumber"":""Q8"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Variables & Expressions"",""subtopic"":""Evaluating Expressions"",""learning_objective"":""Students can substitute a value for a variable and evaluate a simple expression"",""focus"":""reverse_reasoning""}"
9,tvei4t7-seekm5z-lscsa1ybu-q9-mcq,Q9,mcq,Compare the two results when t = 5: 2(t + 3) and 2t + 3. Then 1 balloon is added to each result. Choose the correct sentence.,Maths,4,Variables & Expressions,Evaluating Expressions,Students can substitute a value for a variable and evaluate a simple expression,Analyzing,hard,4,"MCQ for Grade 4 Variables & Expressions: Evaluating Expressions, aligned to Students can substitute a value for a variable and evaluate a simple expression.","[{""text"":""After adding 1 to each, the results are equal."",""correct"":false},{""text"":""After adding 1 to each, 2(t + 3) is bigger by 3."",""correct"":true},{""text"":""After adding 1 to each, 2t + 3 is bigger by 3."",""correct"":false},{""text"":""After adding 1 to each, 2t + 3 is bigger by 1."",""correct"":false}]",You’re thinking carefully! 2(5 + 3) = 16 and 2 × 5 + 3 = 13. Add 1 to each: 17 and 14. The first is bigger by 3.,"{""questionNumber"":""Q9"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Variables & Expressions"",""subtopic"":""Evaluating Expressions"",""learning_objective"":""Students can substitute a value for a variable and evaluate a simple expression"",""focus"":""compare_methods""}"
10,tvei4t7-seekm5z-lscsa1ybu-q10-mcq,Q10,mcq,"Each candy jar has c jelly beans and 4 gumdrops. There are 2 jars. When c = 6, 3 extra gumdrops are added later. Which expression and total match the story correctly?",Maths,4,Variables & Expressions,Evaluating Expressions,Students can substitute a value for a variable and evaluate a simple expression,Applying,hard,4,"MCQ for Grade 4 Variables & Expressions: Evaluating Expressions, aligned to Students can substitute a value for a variable and evaluate a simple expression.","[{""text"":""2(c + 4) + 3, and with c = 6 the total is 23."",""correct"":true},{""text"":""2c + 4 + 3, and with c = 6 the total is 19."",""correct"":false},{""text"":""2(c + 4 + 3), and with c = 6 the total is 26."",""correct"":false},{""text"":""c + 4 + 2 + 3, and with c = 6 the total is 15."",""correct"":false}]","Each jar has c + 4 items. Since there are 2 jars, that part is 2(c + 4). Then 3 extra gumdrops are added later, so the full expression is 2(c + 4) + 3. With c = 6, this is 2(6 + 4) + 3 = 2(10) + 3 = 23. The 19 option forgets that both jars have 4 gumdrops. The 26 option wrongly adds the 3 extras to each jar. The 15 option does not represent 2 full jars.","{""questionNumber"":""Q10"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Variables & Expressions"",""subtopic"":""Evaluating Expressions"",""learning_objective"":""Students can substitute a value for a variable and evaluate a simple expression"",""focus"":""multi_constraint_problem""}"
