rowNumber,queueId,questionNumber,questionType,questionText,subject,grade,topic,subtopic,learningObjective,bloomsLevel,difficultyLevel,difficultyRating,summary,options,explanation,generationMetadata
1,tf4iq5-sefjr6e-lscgebhik-q1-mcq,Q1,mcq,Choose the correct result for this toy fraction: 2/3 is changed to an equivalent fraction with denominator 9. Which answer matches?,Maths,4,Fractions,Equivalent Fractions,Students can generate equivalent fractions using multiplication and division,Applying,easy,1,"MCQ for Grade 4 Fractions: Equivalent Fractions, aligned to Students can generate equivalent fractions using multiplication and division.","[{""text"":""6/9"",""correct"":true},{""text"":""4/9"",""correct"":false},{""text"":""2/9"",""correct"":false},{""text"":""8/9"",""correct"":false}]",Great job! 2/3 becomes 6/9 by multiplying top and bottom by 3. The other choices do not multiply both numbers the same way.,"{""questionNumber"":""Q1"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Fractions"",""subtopic"":""Equivalent Fractions"",""learning_objective"":""Students can generate equivalent fractions using multiplication and division"",""focus"":""multiplication""}"
2,tf4iq5-sefjr6e-lscgebhik-q2-mcq,Q2,mcq,Select the true statement about simplifying 12/16 for a sticker page.,Maths,4,Fractions,Equivalent Fractions,Students can generate equivalent fractions using multiplication and division,Understanding,easy,1,"MCQ for Grade 4 Fractions: Equivalent Fractions, aligned to Students can generate equivalent fractions using multiplication and division.","[{""text"":""12/16 = 3/4 because both numbers are divided by 4."",""correct"":true},{""text"":""12/16 = 6/16 because only the top number is divided by 2."",""correct"":false},{""text"":""12/16 = 4/8 because 12 is divided by 3 and 16 is divided by 2."",""correct"":false},{""text"":""12/16 = 2/4 because both numbers are divided by 6."",""correct"":false}]","Nice thinking! 12 ÷ 4 = 3 and 16 ÷ 4 = 4, so 12/16 = 3/4. For equivalent fractions, both numbers must be divided by the same number.","{""questionNumber"":""Q2"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Fractions"",""subtopic"":""Equivalent Fractions"",""learning_objective"":""Students can generate equivalent fractions using multiplication and division"",""focus"":""division""}"
3,tf4iq5-sefjr6e-lscgebhik-q3-mcq,Q3,mcq,A puppy snack bowl shows 3/5 full. A bigger sign shows the same amount with denominator 15. Pick the correct sign.,Maths,4,Fractions,Equivalent Fractions,Students can generate equivalent fractions using multiplication and division,Applying,easy,1,"MCQ for Grade 4 Fractions: Equivalent Fractions, aligned to Students can generate equivalent fractions using multiplication and division.","[{""text"":""9/15"",""correct"":true},{""text"":""6/15"",""correct"":false},{""text"":""12/15"",""correct"":false},{""text"":""3/15"",""correct"":false}]",Well done! 3/5 becomes 9/15 by multiplying both numbers by 3. That keeps the fraction equal.,"{""questionNumber"":""Q3"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Fractions"",""subtopic"":""Equivalent Fractions"",""learning_objective"":""Students can generate equivalent fractions using multiplication and division"",""focus"":""multiplication""}"
4,tf4iq5-sefjr6e-lscgebhik-q4-mcq,Q4,mcq,Look at these fraction changes for a candy jar. One of them is a correct simplification of 10/14. Choose the correct one.,Maths,4,Fractions,Equivalent Fractions,Students can generate equivalent fractions using multiplication and division,Analyzing,easy,1,"MCQ for Grade 4 Fractions: Equivalent Fractions, aligned to Students can generate equivalent fractions using multiplication and division.","[{""text"":""10/14 = 5/7"",""correct"":true},{""text"":""10/14 = 5/14"",""correct"":false},{""text"":""10/14 = 2/7"",""correct"":false},{""text"":""10/14 = 10/7"",""correct"":false}]",You got it! Divide both 10 and 14 by 2 to make 5/7. The other answers change only one number or use the wrong division.,"{""questionNumber"":""Q4"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Fractions"",""subtopic"":""Equivalent Fractions"",""learning_objective"":""Students can generate equivalent fractions using multiplication and division"",""focus"":""division""}"
5,tf4iq5-sefjr6e-lscgebhik-q5-mcq,Q5,mcq,Choose the equation that matches making an equivalent fraction for 4/7 with denominator 21.,Maths,4,Fractions,Equivalent Fractions,Students can generate equivalent fractions using multiplication and division,Applying,easy,1,"MCQ for Grade 4 Fractions: Equivalent Fractions, aligned to Students can generate equivalent fractions using multiplication and division.","[{""text"":""4/7 = 12/21"",""correct"":true},{""text"":""4/7 = 8/21"",""correct"":false},{""text"":""4/7 = 16/21"",""correct"":false},{""text"":""4/7 = 4/21"",""correct"":false}]","Super work! Since 7 becomes 21 by multiplying by 3, 4 also becomes 12. So 4/7 = 12/21.","{""questionNumber"":""Q5"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Fractions"",""subtopic"":""Equivalent Fractions"",""learning_objective"":""Students can generate equivalent fractions using multiplication and division"",""focus"":""multiplication""}"
6,tf4iq5-sefjr6e-lscgebhik-q6-mcq,Q6,mcq,Choose the simplest form of 18/24 on a cookie card.,Maths,4,Fractions,Equivalent Fractions,Students can generate equivalent fractions using multiplication and division,Applying,easy,1,"MCQ for Grade 4 Fractions: Equivalent Fractions, aligned to Students can generate equivalent fractions using multiplication and division.","[{""text"":""3/4"",""correct"":true},{""text"":""9/12"",""correct"":false},{""text"":""6/9"",""correct"":false},{""text"":""2/3"",""correct"":false}]","To write 18/24 in simplest form, divide the numerator and denominator by their greatest common factor, 6. 18 ÷ 6 = 3 and 24 ÷ 6 = 4, so 18/24 = 3/4. 9/12 is equivalent but not in simplest form, and 6/9 and 2/3 are not equal to 18/24.","{""questionNumber"":""Q6"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Fractions"",""subtopic"":""Equivalent Fractions"",""learning_objective"":""Students can generate equivalent fractions using multiplication and division"",""focus"":""division""}"
7,tf4iq5-sefjr6e-lscgebhik-q7-mcq,Q7,mcq,Decide which claim about 1/2 is true when making a matching fraction with denominator 8 for a pizza game.,Maths,4,Fractions,Equivalent Fractions,Students can generate equivalent fractions using multiplication and division,Understanding,easy,1,"MCQ for Grade 4 Fractions: Equivalent Fractions, aligned to Students can generate equivalent fractions using multiplication and division.","[{""text"":""1/2 = 4/8 because both numbers are multiplied by 4."",""correct"":true},{""text"":""1/2 = 2/8 because both numbers are multiplied by 2."",""correct"":false},{""text"":""1/2 = 8/8 because the denominator becomes 8."",""correct"":false},{""text"":""1/2 = 3/8 because 1 and 2 are both bigger now."",""correct"":false}]",Great job! Multiply 1 and 2 by 4 to get 4/8. The other fractions are not equal to 1/2.,"{""questionNumber"":""Q7"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Fractions"",""subtopic"":""Equivalent Fractions"",""learning_objective"":""Students can generate equivalent fractions using multiplication and division"",""focus"":""multiplication""}"
8,tf4iq5-sefjr6e-lscgebhik-q8-mcq,Q8,mcq,A box of crayons has a color card that shows 8/12. The card is rewritten in simpler form. Choose the best new card.,Maths,4,Fractions,Equivalent Fractions,Students can generate equivalent fractions using multiplication and division,Applying,easy,1,"MCQ for Grade 4 Fractions: Equivalent Fractions, aligned to Students can generate equivalent fractions using multiplication and division.","[{""text"":""2/3"",""correct"":true},{""text"":""4/9"",""correct"":false},{""text"":""6/8"",""correct"":false},{""text"":""1/3"",""correct"":false}]",Nice work! Divide 8 and 12 by 4 to get 2/3. That is the simpler equivalent fraction.,"{""questionNumber"":""Q8"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Fractions"",""subtopic"":""Equivalent Fractions"",""learning_objective"":""Students can generate equivalent fractions using multiplication and division"",""focus"":""division""}"
9,tf4iq5-sefjr6e-lscgebhik-q9-mcq,Q9,mcq,Compare the two fractions 3/4 and 6/8. Pick the best answer.,Maths,4,Fractions,Equivalent Fractions,Students can generate equivalent fractions using multiplication and division,Analyzing,easy,1,"MCQ for Grade 4 Fractions: Equivalent Fractions, aligned to Students can generate equivalent fractions using multiplication and division.","[{""text"":""They are equivalent because 3/4 becomes 6/8 by multiplying both numbers by 2."",""correct"":true},{""text"":""They are not equivalent because 8 is bigger than 4."",""correct"":false},{""text"":""They are equivalent because only the denominator is doubled."",""correct"":false},{""text"":""They are not equivalent because 6 is not the same as 3."",""correct"":false}]",Fantastic! 3/4 and 6/8 are equal because both parts were multiplied by 2. Bigger numbers can still show the same fraction.,"{""questionNumber"":""Q9"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Fractions"",""subtopic"":""Equivalent Fractions"",""learning_objective"":""Students can generate equivalent fractions using multiplication and division"",""focus"":""multiplication""}"
10,tf4iq5-sefjr6e-lscgebhik-q10-mcq,Q10,mcq,Choose the equation that correctly simplifies 6/9 for a playground score chart.,Maths,4,Fractions,Equivalent Fractions,Students can generate equivalent fractions using multiplication and division,Applying,easy,1,"MCQ for Grade 4 Fractions: Equivalent Fractions, aligned to Students can generate equivalent fractions using multiplication and division.","[{""text"":""6/9 = 2/3"",""correct"":true},{""text"":""6/9 = 3/9"",""correct"":false},{""text"":""6/9 = 2/9"",""correct"":false},{""text"":""6/9 = 1/3"",""correct"":false}]",You’re doing great! Divide both 6 and 9 by 3 to get 2/3. The other choices do not divide both numbers the same way.,"{""questionNumber"":""Q10"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Fractions"",""subtopic"":""Equivalent Fractions"",""learning_objective"":""Students can generate equivalent fractions using multiplication and division"",""focus"":""division""}"
