rowNumber,queueId,questionNumber,questionType,questionText,subject,grade,topic,subtopic,learningObjective,bloomsLevel,difficultyLevel,difficultyRating,summary,options,explanation,generationMetadata
1,tlrr37e-sapt6uc-lscsl1u1j-q1-mcq,Q1,mcq,Choose the correct animal at the front of a parade line of 4. Bunny is before Cat. Cat is before Dog. Duck is not first.,Maths,4,Logical Reasoning,Analytical Puzzles,"Students can solve logical puzzles involving ordering, grouping, and elimination",Knowing,easy,1,"MCQ for Grade 4 Logical Reasoning: Analytical Puzzles, aligned to Students can solve logical puzzles involving ordering, grouping, and elimination.","[{""text"":""Bunny"",""correct"":true},{""text"":""Cat"",""correct"":false},{""text"":""Dog"",""correct"":false},{""text"":""Duck"",""correct"":false}]","Great job thinking carefully! Bunny must be in front because Bunny is before Cat, and Cat is before Dog. Duck cannot be first, so Bunny is the only answer.","{""questionNumber"":""Q1"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Logical Reasoning"",""subtopic"":""Analytical Puzzles"",""learning_objective"":""Students can solve logical puzzles involving ordering, grouping, and elimination"",""focus"":""ordering""}"
2,tlrr37e-sapt6uc-lscsl1u1j-q2-mcq,Q2,mcq,Select the true statement about 4 sticker sheets in a row from left to right. Star is left of Heart. Heart is left of Moon. Smiley is not first.,Maths,4,Logical Reasoning,Analytical Puzzles,"Students can solve logical puzzles involving ordering, grouping, and elimination",Understanding,easy,1,"MCQ for Grade 4 Logical Reasoning: Analytical Puzzles, aligned to Students can solve logical puzzles involving ordering, grouping, and elimination.","[{""text"":""Moon is left of Heart."",""correct"":false},{""text"":""Star is left of Moon."",""correct"":true},{""text"":""Smiley is first."",""correct"":false},{""text"":""Heart is left of Star."",""correct"":false}]","Nice work! If Star is left of Heart and Heart is left of Moon, then Star must be left of Moon too. The other choices do not match the clues.","{""questionNumber"":""Q2"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Logical Reasoning"",""subtopic"":""Analytical Puzzles"",""learning_objective"":""Students can solve logical puzzles involving ordering, grouping, and elimination"",""focus"":""ordering""}"
3,tlrr37e-sapt6uc-lscsl1u1j-q3-mcq,Q3,mcq,A toy shelf has 4 spots from left to right. Teddy is in the 2nd spot. Ball is immediately right of Teddy. Car is somewhere left of Teddy. Which toy must be in the 1st spot?,Maths,4,Logical Reasoning,Analytical Puzzles,"Students can solve logical puzzles involving ordering, grouping, and elimination",Knowing,easy,1,"MCQ for Grade 4 Logical Reasoning: Analytical Puzzles, aligned to Students can solve logical puzzles involving ordering, grouping, and elimination.","[{""text"":""Car"",""correct"":true},{""text"":""Teddy"",""correct"":false},{""text"":""Ball"",""correct"":false},{""text"":""It cannot be known"",""correct"":false}]","Teddy is in spot 2, so Ball is immediately right of Teddy in spot 3. Car must be somewhere left of Teddy, so Car must be in spot 1. Teddy and Ball cannot be in the 1st spot, and the answer is known, so 'It cannot be known' is not correct.","{""questionNumber"":""Q3"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Logical Reasoning"",""subtopic"":""Analytical Puzzles"",""learning_objective"":""Students can solve logical puzzles involving ordering, grouping, and elimination"",""focus"":""elimination""}"
4,tlrr37e-sapt6uc-lscsl1u1j-q4-mcq,Q4,mcq,"Compare the order from first to last: apple, banana, cherry, grape. The rule says cherry must be before banana. Decide where the order first goes wrong.",Maths,4,Logical Reasoning,Analytical Puzzles,"Students can solve logical puzzles involving ordering, grouping, and elimination",Applying,easy,1,"MCQ for Grade 4 Logical Reasoning: Analytical Puzzles, aligned to Students can solve logical puzzles involving ordering, grouping, and elimination.","[{""text"":""1st place"",""correct"":false},{""text"":""2nd place"",""correct"":true},{""text"":""3rd place"",""correct"":false},{""text"":""4th place"",""correct"":false}]","You spotted it! Banana is in 2nd place, but cherry is supposed to come before banana. So the first wrong place is 2nd.","{""questionNumber"":""Q4"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Logical Reasoning"",""subtopic"":""Analytical Puzzles"",""learning_objective"":""Students can solve logical puzzles involving ordering, grouping, and elimination"",""focus"":""error-checking""}"
5,tlrr37e-sapt6uc-lscsl1u1j-q5-mcq,Q5,mcq,"Choose the team of 2 children that follows the rule: Mia must be with Noah. The children are Mia, Noah, Omar, and Pia.",Maths,4,Logical Reasoning,Analytical Puzzles,"Students can solve logical puzzles involving ordering, grouping, and elimination",Applying,easy,1,"MCQ for Grade 4 Logical Reasoning: Analytical Puzzles, aligned to Students can solve logical puzzles involving ordering, grouping, and elimination.","[{""text"":""Mia and Noah"",""correct"":true},{""text"":""Mia and Omar"",""correct"":false},{""text"":""Noah and Pia"",""correct"":false},{""text"":""Omar and Pia"",""correct"":false}]","Excellent! The rule says Mia must be with Noah, so Mia and Noah is the correct team.","{""questionNumber"":""Q5"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Logical Reasoning"",""subtopic"":""Analytical Puzzles"",""learning_objective"":""Students can solve logical puzzles involving ordering, grouping, and elimination"",""focus"":""grouping""}"
6,tlrr37e-sapt6uc-lscsl1u1j-q6-mcq,Q6,mcq,Choose the correct snack in the middle of this line of 3 snacks: Cookie is before Muffin. Muffin is before Apple slices.,Maths,4,Logical Reasoning,Analytical Puzzles,"Students can solve logical puzzles involving ordering, grouping, and elimination",Knowing,easy,1,"MCQ for Grade 4 Logical Reasoning: Analytical Puzzles, aligned to Students can solve logical puzzles involving ordering, grouping, and elimination.","[{""text"":""Cookie"",""correct"":false},{""text"":""Muffin"",""correct"":true},{""text"":""Apple slices"",""correct"":false},{""text"":""It cannot be known"",""correct"":false}]","Great thinking! If Cookie is before Muffin and Muffin is before Apple slices, then Muffin is in the middle.","{""questionNumber"":""Q6"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Logical Reasoning"",""subtopic"":""Analytical Puzzles"",""learning_objective"":""Students can solve logical puzzles involving ordering, grouping, and elimination"",""focus"":""ordering""}"
7,tlrr37e-sapt6uc-lscsl1u1j-q7-mcq,Q7,mcq,Decide which claim about 4 balloons is true. Red is before Blue. Blue is before Green. Yellow is not last.,Maths,4,Logical Reasoning,Analytical Puzzles,"Students can solve logical puzzles involving ordering, grouping, and elimination",Understanding,easy,1,"MCQ for Grade 4 Logical Reasoning: Analytical Puzzles, aligned to Students can solve logical puzzles involving ordering, grouping, and elimination.","[{""text"":""Green is before Blue."",""correct"":false},{""text"":""Blue is before Red."",""correct"":false},{""text"":""Red is before Green."",""correct"":true},{""text"":""Yellow is last."",""correct"":false}]","Nice job! If Red is before Blue and Blue is before Green, then Red must be before Green. That makes the third choice true.","{""questionNumber"":""Q7"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Logical Reasoning"",""subtopic"":""Analytical Puzzles"",""learning_objective"":""Students can solve logical puzzles involving ordering, grouping, and elimination"",""focus"":""ordering""}"
8,tlrr37e-sapt6uc-lscsl1u1j-q8-mcq,Q8,mcq,A little pet shop has 4 cages from left to right. Hamster is left of Rabbit. Rabbit is left of Turtle. Pick the pet that must be in the last cage.,Maths,4,Logical Reasoning,Analytical Puzzles,"Students can solve logical puzzles involving ordering, grouping, and elimination",Knowing,easy,1,"MCQ for Grade 4 Logical Reasoning: Analytical Puzzles, aligned to Students can solve logical puzzles involving ordering, grouping, and elimination.","[{""text"":""Hamster"",""correct"":false},{""text"":""Rabbit"",""correct"":false},{""text"":""Turtle"",""correct"":true},{""text"":""Kitten"",""correct"":false}]","Super work! Hamster is left of Rabbit, and Rabbit is left of Turtle, so Turtle must be farthest to the right. That means Turtle is last.","{""questionNumber"":""Q8"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Logical Reasoning"",""subtopic"":""Analytical Puzzles"",""learning_objective"":""Students can solve logical puzzles involving ordering, grouping, and elimination"",""focus"":""ordering""}"
9,tlrr37e-sapt6uc-lscsl1u1j-q9-mcq,Q9,mcq,"Kim is before Jay, and Jay is before Noor in a line of swings. Which statement must be true?",Maths,4,Logical Reasoning,Analytical Puzzles,"Students can solve logical puzzles involving ordering, grouping, and elimination",Applying,easy,1,"MCQ for Grade 4 Logical Reasoning: Analytical Puzzles, aligned to Students can solve logical puzzles involving ordering, grouping, and elimination.","[{""text"":""Noor is before Kim."",""correct"":false},{""text"":""Jay is after Noor."",""correct"":false},{""text"":""Kim is before Noor."",""correct"":true},{""text"":""Jay is first and last."",""correct"":false}]","Kim is before Jay, and Jay is before Noor, so the order is Kim, then Jay, then Noor. Therefore, Kim is before Noor. The other choices say the order backwards or make an impossible claim.","{""questionNumber"":""Q9"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Logical Reasoning"",""subtopic"":""Analytical Puzzles"",""learning_objective"":""Students can solve logical puzzles involving ordering, grouping, and elimination"",""focus"":""ordering""}"
10,tlrr37e-sapt6uc-lscsl1u1j-q10-mcq,Q10,mcq,"Choose the group that matches the rule. Three things can be eaten, and one cannot: cookie, banana, sandwich, and crayon.",Maths,4,Logical Reasoning,Analytical Puzzles,"Students can solve logical puzzles involving ordering, grouping, and elimination",Understanding,easy,1,"MCQ for Grade 4 Logical Reasoning: Analytical Puzzles, aligned to Students can solve logical puzzles involving ordering, grouping, and elimination.","[{""text"":""cookie"",""correct"":false},{""text"":""banana"",""correct"":false},{""text"":""sandwich"",""correct"":false},{""text"":""crayon"",""correct"":true}]","Wonderful! Cookie, banana, and sandwich are foods. Crayon is not food, so it is the odd one out.","{""questionNumber"":""Q10"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Logical Reasoning"",""subtopic"":""Analytical Puzzles"",""learning_objective"":""Students can solve logical puzzles involving ordering, grouping, and elimination"",""focus"":""grouping""}"
11,tlrr37e-sapt6uc-lscsl1u1j-q11-mcq,Q11,mcq,"Choose the correct result for this sticker line puzzle. Four stickers are placed from left to right: Star, Heart, Moon, and Flower. The clues are: Heart is somewhere right of Star, Moon is not last, Flower is left of Heart, and Star is not first. One line has Flower in first place and Heart in fourth place. Decide what must be in second place.",Maths,4,Logical Reasoning,Analytical Puzzles,"Students can solve logical puzzles involving ordering, grouping, and elimination",Analyzing,hard,4,"MCQ for Grade 4 Logical Reasoning: Analytical Puzzles, aligned to Students can solve logical puzzles involving ordering, grouping, and elimination.","[{""text"":""Star"",""correct"":false},{""text"":""Heart"",""correct"":false},{""text"":""Moon"",""correct"":true},{""text"":""Flower"",""correct"":false}]","You worked backward beautifully! If Flower is 1st and Heart is 4th, then Star cannot be 1st and must be left of Heart. Moon cannot be last, so Moon must be 2nd and Star 3rd.","{""questionNumber"":""Q11"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Logical Reasoning"",""subtopic"":""Analytical Puzzles"",""learning_objective"":""Students can solve logical puzzles involving ordering, grouping, and elimination"",""focus"":""reverse_reasoning""}"
12,tlrr37e-sapt6uc-lscsl1u1j-q12-mcq,Q12,mcq,"Select the true statement about five animals in a parade line from first to fifth: Tiger, Panda, Koala, Lion, and Duck. The clues are: Panda is before Koala, Koala is before Duck, Lion is after Tiger, and Panda is not first. Pick the claim that must be true.",Maths,4,Logical Reasoning,Analytical Puzzles,"Students can solve logical puzzles involving ordering, grouping, and elimination",Evaluating,hard,4,"MCQ for Grade 4 Logical Reasoning: Analytical Puzzles, aligned to Students can solve logical puzzles involving ordering, grouping, and elimination.","[{""text"":""Duck must be fifth."",""correct"":false},{""text"":""Panda cannot be fourth."",""correct"":true},{""text"":""Tiger must be first."",""correct"":false},{""text"":""Lion must be fifth."",""correct"":false}]","Excellent reasoning! Panda is before Koala, and Koala is before Duck, so Panda needs two places after it. That means Panda cannot be 4th. The other animals can move around in some valid lines.","{""questionNumber"":""Q12"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Logical Reasoning"",""subtopic"":""Analytical Puzzles"",""learning_objective"":""Students can solve logical puzzles involving ordering, grouping, and elimination"",""focus"":""evaluate_a_claim""}"
13,tlrr37e-sapt6uc-lscsl1u1j-q13-mcq,Q13,mcq,"A sweet shop lines up 4 jars from left to right: Gum, Mint, Toffee, and Lolly. The rules are: Mint is left of Toffee. Lolly is right of Mint. Gum is not first. Toffee is not last. Consider this order: Lolly, Mint, Gum, Toffee. Which statement best explains why this order cannot be correct?",Maths,4,Logical Reasoning,Analytical Puzzles,"Students can solve logical puzzles involving ordering, grouping, and elimination",Analyzing,hard,4,"MCQ for Grade 4 Logical Reasoning: Analytical Puzzles, aligned to Students can solve logical puzzles involving ordering, grouping, and elimination.","[{""text"":""Only one rule is broken: Toffee is last."",""correct"":false},{""text"":""Two rules are broken: Mint should be right of Toffee, and Gum is first."",""correct"":false},{""text"":""Two rules are broken: Lolly is not right of Mint, and Toffee is last."",""correct"":true},{""text"":""No rules are broken; the order is correct."",""correct"":false}]","In the order Lolly, Mint, Gum, Toffee, Mint is in spot 2 and Lolly is in spot 1, so Lolly is not right of Mint. That breaks one rule. Also Toffee is in spot 4, but Toffee is not allowed to be last, so that breaks another rule. Gum is in spot 3, so Gum is not first and that rule is fine. Mint is still left of Toffee, so that rule is also fine. Therefore the order is impossible because two rules are broken: Lolly is not right of Mint, and Toffee is last.","{""questionNumber"":""Q13"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Logical Reasoning"",""subtopic"":""Analytical Puzzles"",""learning_objective"":""Students can solve logical puzzles involving ordering, grouping, and elimination"",""focus"":""find_the_error""}"
14,tlrr37e-sapt6uc-lscsl1u1j-q14-mcq,Q14,mcq,"Four children take turns on playground equipment from first to fourth: Ava, Ben, Coco, and Dani. The clues are: Ben is after Ava. Coco is not last. Dani is before Ben. Ava is not first. There is exactly one child between Ava and Ben. Which order follows all the clues?",Maths,4,Logical Reasoning,Analytical Puzzles,"Students can solve logical puzzles involving ordering, grouping, and elimination",Evaluating,hard,4,"MCQ for Grade 4 Logical Reasoning: Analytical Puzzles, aligned to Students can solve logical puzzles involving ordering, grouping, and elimination.","[{""text"":""Dani, Ava, Ben, Coco"",""correct"":false},{""text"":""Ava, Dani, Coco, Ben"",""correct"":false},{""text"":""Coco, Ava, Dani, Ben"",""correct"":true},{""text"":""Dani, Coco, Ava, Ben"",""correct"":false}]","Check each order with all the clues. In choice 3, Ben is after Ava, Coco is not last, Dani is before Ben, Ava is not first, and there is exactly one child between Ava in 2nd and Ben in 4th. So choice 3 works. Choice 1 fails because Ava and Ben are next to each other, so there is not exactly one child between them. Choice 2 fails because Ava is first. Choice 4 fails because Dani is not before Ben with exactly one child between Ava and Ben? Ava is 3rd and Ben is 4th, so there is no child between them. Therefore only Coco, Ava, Dani, Ben follows every clue.","{""questionNumber"":""Q14"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Logical Reasoning"",""subtopic"":""Analytical Puzzles"",""learning_objective"":""Students can solve logical puzzles involving ordering, grouping, and elimination"",""focus"":""compare_methods""}"
15,tlrr37e-sapt6uc-lscsl1u1j-q15-mcq,Q15,mcq,"Four children, Mia, Noah, Zara, and Eli, are split into two teams of 2. The rules are: Mia cannot be with Zara. Noah cannot be with Eli. Zara must be with either Mia or Eli, but not both. Which pair must be one of the teams?",Maths,4,Logical Reasoning,Analytical Puzzles,"Students can solve logical puzzles involving ordering, grouping, and elimination",Analyzing,hard,4,"MCQ for Grade 4 Logical Reasoning: Analytical Puzzles, aligned to Students can solve logical puzzles involving ordering, grouping, and elimination.","[{""text"":""Mia and Noah"",""correct"":true},{""text"":""Mia and Zara"",""correct"":false},{""text"":""Noah and Eli"",""correct"":false},{""text"":""Zara and Noah"",""correct"":false}]","Test the pairings. Zara must be with Mia or Eli. But Mia cannot be with Zara, so Zara must be with Eli. That leaves Mia and Noah as the other team. This also fits the rule that Noah cannot be with Eli. So Mia and Noah must be one of the teams. The other options cannot be the required team because Mia and Zara are forbidden, Noah and Eli are forbidden, and if Zara were with Noah then Eli would have to be with Mia, which does not satisfy the rule that Zara must be with Eli.","{""questionNumber"":""Q15"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Logical Reasoning"",""subtopic"":""Analytical Puzzles"",""learning_objective"":""Students can solve logical puzzles involving ordering, grouping, and elimination"",""focus"":""multi_constraint_problem""}"
16,tlrr37e-sapt6uc-lscsl1u1j-q16-mcq,Q16,mcq,"Choose the correct result for this pet cage puzzle. Four pets stand in cages from left to right: Cat, Fish, Bunny, and Turtle. The clues are: Fish is left of Turtle, Bunny is right of Cat, Cat is not first, and Turtle is not last. One correct order has Bunny in fourth place. Decide what must be in first place.",Maths,4,Logical Reasoning,Analytical Puzzles,"Students can solve logical puzzles involving ordering, grouping, and elimination",Analyzing,hard,4,"MCQ for Grade 4 Logical Reasoning: Analytical Puzzles, aligned to Students can solve logical puzzles involving ordering, grouping, and elimination.","[{""text"":""Cat"",""correct"":false},{""text"":""Fish"",""correct"":true},{""text"":""Bunny"",""correct"":false},{""text"":""Turtle"",""correct"":false}]","Great reverse thinking! If Bunny is 4th, then Bunny is right of Cat. Cat is not first, and Turtle is not last, so Turtle must be 3rd and Fish must be 1st to stay left of Turtle. Then Cat is 2nd.","{""questionNumber"":""Q16"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Logical Reasoning"",""subtopic"":""Analytical Puzzles"",""learning_objective"":""Students can solve logical puzzles involving ordering, grouping, and elimination"",""focus"":""reverse_reasoning""}"
17,tlrr37e-sapt6uc-lscsl1u1j-q17-mcq,Q17,mcq,"Decide which claim about four balloons in a row is true. The balloons are Red, Yellow, Blue, and Green. The clues are: Blue is before Green, Red is after Yellow, Yellow is not first, and Green is not last.",Maths,4,Logical Reasoning,Analytical Puzzles,"Students can solve logical puzzles involving ordering, grouping, and elimination",Evaluating,hard,4,"MCQ for Grade 4 Logical Reasoning: Analytical Puzzles, aligned to Students can solve logical puzzles involving ordering, grouping, and elimination.","[{""text"":""Blue must be first."",""correct"":true},{""text"":""Red must be second."",""correct"":false},{""text"":""Yellow must be third."",""correct"":false},{""text"":""Green must be second."",""correct"":false}]","Fantastic puzzle work! Green is not last, so Blue must be before Green in one of the early spots. Yellow is not first and Red is after Yellow, so Blue is forced into 1st place. The other positions can still change.","{""questionNumber"":""Q17"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Logical Reasoning"",""subtopic"":""Analytical Puzzles"",""learning_objective"":""Students can solve logical puzzles involving ordering, grouping, and elimination"",""focus"":""evaluate_a_claim""}"
18,tlrr37e-sapt6uc-lscsl1u1j-q18-mcq,Q18,mcq,"A zoo snack cart shows 4 treats in order from left to right: Apple chips, Banana bites, Cookie stars, and Donut rings. The rules are: Cookie stars are after Banana bites. Donut rings are after Cookie stars. Apple chips are not last. There is exactly one treat between Banana bites and Donut rings. Which order follows all the rules?",Maths,4,Logical Reasoning,Analytical Puzzles,"Students can solve logical puzzles involving ordering, grouping, and elimination",Evaluating,hard,4,"MCQ for Grade 4 Logical Reasoning: Analytical Puzzles, aligned to Students can solve logical puzzles involving ordering, grouping, and elimination.","[{""text"":""Banana bites, Cookie stars, Donut rings, Apple chips"",""correct"":false},{""text"":""Apple chips, Banana bites, Cookie stars, Donut rings"",""correct"":false},{""text"":""Banana bites, Apple chips, Donut rings, Cookie stars"",""correct"":false},{""text"":""Banana bites, Apple chips, Cookie stars, Donut rings"",""correct"":true}]","Check choice 4: Cookie stars are after Banana bites, Donut rings are after Cookie stars, Apple chips are in spot 2 so they are not last, and there is exactly one treat between Banana bites in spot 1 and Donut rings in spot 4. So choice 4 works. Choice 1 fails because Apple chips are last. Choice 2 fails because there are two treats between Banana bites and Donut rings, not exactly one. Choice 3 fails because Donut rings come before Cookie stars. Therefore the correct order is Banana bites, Apple chips, Cookie stars, Donut rings.","{""questionNumber"":""Q18"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Logical Reasoning"",""subtopic"":""Analytical Puzzles"",""learning_objective"":""Students can solve logical puzzles involving ordering, grouping, and elimination"",""focus"":""compare_methods""}"
19,tlrr37e-sapt6uc-lscsl1u1j-q19-mcq,Q19,mcq,Look at this order puzzle. Red comes before blue. Blue comes before pink. Decide which colour is last.,Maths,4,Logical Reasoning,Analytical Puzzles,"Students can solve logical puzzles involving ordering, grouping, and elimination",Applying,easy,1,"MCQ for Grade 4 Logical Reasoning: Analytical Puzzles, aligned to Students can solve logical puzzles involving ordering, grouping, and elimination.","[{""text"":""red"",""correct"":false},{""text"":""blue"",""correct"":false},{""text"":""pink"",""correct"":true},{""text"":""red and blue"",""correct"":false}]","Awesome! If red is before blue and blue is before pink, then pink is last.","{""questionNumber"":""Q19"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Logical Reasoning"",""subtopic"":""Analytical Puzzles"",""learning_objective"":""Students can solve logical puzzles involving ordering, grouping, and elimination"",""focus"":""ordering""}"
20,tlrr37e-sapt6uc-lscsl1u1j-q20-mcq,Q20,mcq,"Choose the item that matches the rule. Three things are used for drawing, and one is not: crayon, marker, paintbrush, and cookie.",Maths,4,Logical Reasoning,Analytical Puzzles,"Students can solve logical puzzles involving ordering, grouping, and elimination",Understanding,easy,1,"MCQ for Grade 4 Logical Reasoning: Analytical Puzzles, aligned to Students can solve logical puzzles involving ordering, grouping, and elimination.","[{""text"":""crayon"",""correct"":false},{""text"":""marker"",""correct"":false},{""text"":""paintbrush"",""correct"":false},{""text"":""cookie"",""correct"":true}]","You are doing great! Crayon, marker, and paintbrush are for drawing or painting. Cookie is not.","{""questionNumber"":""Q20"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Logical Reasoning"",""subtopic"":""Analytical Puzzles"",""learning_objective"":""Students can solve logical puzzles involving ordering, grouping, and elimination"",""focus"":""grouping""}"
21,tlrr37e-sapt6uc-lscsl1u1j-q21-mcq,Q21,mcq,Pick the correct result for this puzzle. Four animals stand in line. The lion is first. The monkey is after the lion. The zebra is last. Choose the animal that is first.,Maths,4,Logical Reasoning,Analytical Puzzles,"Students can solve logical puzzles involving ordering, grouping, and elimination",Knowing,easy,1,"MCQ for Grade 4 Logical Reasoning: Analytical Puzzles, aligned to Students can solve logical puzzles involving ordering, grouping, and elimination.","[{""text"":""lion"",""correct"":true},{""text"":""monkey"",""correct"":false},{""text"":""zebra"",""correct"":false},{""text"":""giraffe"",""correct"":false}]","Nice work! The clue tells us the lion is first, so that is the correct answer.","{""questionNumber"":""Q21"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Logical Reasoning"",""subtopic"":""Analytical Puzzles"",""learning_objective"":""Students can solve logical puzzles involving ordering, grouping, and elimination"",""focus"":""ordering""}"
22,tlrr37e-sapt6uc-lscsl1u1j-q22-mcq,Q22,mcq,"Choose the sentence that is correct about these sweets: lolly, gummy, chocolate, and sock.",Maths,4,Logical Reasoning,Analytical Puzzles,"Students can solve logical puzzles involving ordering, grouping, and elimination",Understanding,easy,1,"MCQ for Grade 4 Logical Reasoning: Analytical Puzzles, aligned to Students can solve logical puzzles involving ordering, grouping, and elimination.","[{""text"":""Sock is a sweet."",""correct"":false},{""text"":""Chocolate does not belong."",""correct"":false},{""text"":""Sock does not belong with the sweets."",""correct"":true},{""text"":""Gummy is not a sweet."",""correct"":false}]","Great spotting! Lolly, gummy, and chocolate are sweets. Sock is not, so it does not belong.","{""questionNumber"":""Q22"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Logical Reasoning"",""subtopic"":""Analytical Puzzles"",""learning_objective"":""Students can solve logical puzzles involving ordering, grouping, and elimination"",""focus"":""elimination""}"
